375,486,36233821,127224982,3236,2,Move,Move,20120706223928FRI
376,487,36233821,127224982,3236,2,Move,Move,20120706224734FRI
377,488,36233821,127224982,3236,2,Move,Move,20120706225540FRI
378,489,36233821,127224982,3236,2,Move,Move,20120706230353FRI
379,490,36233821,127224982,3236,2,Move,Move,20120706231159FRI
380,491,36233821,127224982,3236,2,Move,Move,20120706232006FRI
381,492,36233821,127224982,3236,2,Move,Move,20120706232811FRI
382,493,36233821,127224982,3236,2,Move,Move,20120706233624FRI
383,494,36233821,127224982,3236,2,Move,Move,20120706234430FRI
384,495,36233821,127224982,3236,2,Move,Move,20120706235235FRI
385,496,36233821,127224982,3236,2,Move,Move,20120707000041SAT
386,497,36233821,127224982,3236,2,Move,Move,20120707000853SAT
387,498,36233821,127224982,3236,2,Move,Move,20120707001700SAT
388,499,36233821,127224982,3236,2,Move,Move,20120707002505SAT
389,500,36233821,127224982,3236,2,Move,Move,20120707003310SAT
390,501,36233821,127224982,3236,2,Move,Move,20120707004123SAT
391,502,36233821,127224982,3236,2,Move,Move,20120707004929SAT
392,503,36233821,127224982,3236,2,Move,Move,20120707005735SAT
393,504,36233821,127224982,3236,2,Move,Move,20120707010540SAT
394,505,36233821,127224982,3236,2,Move,Move,20120707011351SAT
395,506,36233821,127224982,3236,2,Move,Move,20120707012156SAT
396,507,36233821,127224982,3236,2,Move,Move,20120707013002SAT
397,508,36233821,127224982,3236,2,Move,Move,20120707013808SAT
398,509,36233821,127224982,3236,2,Move,Move,20120707014622SAT
399,510,36233821,127224982,3236,2,Move,Move,20120707015428SAT
400,511,36233821,127224982,3236,2,Move,Move,20120707020233SAT
401,512,36233821,127224982,3236,2,Move,Move,20120707021039SAT
402,513,36233821,127224982,3236,2,Move,Move,20120707021851SAT
403,514,36233821,127224982,3236,2,Move,Move,20120707022658SAT
404,515,36233821,127224982,3236,2,Move,Move,20120707023504SAT
405,516,36233821,127224982,3236,2,Move,Move,20120707024310SAT
406,517,36233821,127224982,3236,2,Move,Move,20120707025312SAT
407,518,36233821,127224982,3236,2,Move,Move,20120707030118SAT
408,519,36233821,127224982,3236,2,Move,Move,20120707030925SAT
409,520,36233821,127224982,3236,2,Move,Move,20120707031731SAT
410,521,36233821,127224982,3236,2,Move,Move,20120707032543SAT
411,522,36233821,127224982,3236,2,Move,Move,20120707033348SAT
412,523,36233821,127224982,3236,2,Move,Move,20120707034154SAT
413,524,36233821,127224982,3236,2,Move,Move,20120707034959SAT
414,525,36233821,127224982,3236,2,Move,Move,20120707035812SAT
415,526,36233821,127224982,3236,2,Move,Move,20120707040617SAT
416,527,36233821,127224982,3236,2,Move,Move,20120707041424SAT
417,528,36233821,127224982,3236,2,Move,Move,20120707042230SAT
418,529,36233821,127224982,3236,2,Move,Move,20120707043043SAT
419,530,36233821,127224982,3236,2,Move,Move,20120707043850SAT
420,531,36233821,127224982,3236,2,Move,Move,20120707044657SAT
421,532,36233821,127224982,3236,2,Move,Move,20120707045502SAT
422,533,36233821,127224982,3236,2,Move,Move,20120707050313SAT
423,534,36233821,127224982,3236,2,Move,Move,20120707051119SAT
424,535,36233821,127224982,3236,2,Move,Move,20120707051925SAT
425,536,36233821,127224982,3236,2,Move,Move,20120707052732SAT
426,537,36233821,127224982,3236,2,Move,Move,20120707053545SAT
427,538,36233821,127224982,3236,2,Move,Move,20120707054352SAT
428,539,36233821,127224982,3236,2,Move,Move,20120707055159SAT
429,540,36233821,127224982,3236,2,Move,Move,20120707060005SAT
430,541,36233821,127224982,3236,2,Move,Move,20120707061116SAT
431,542,36233821,127224982,3236,2,Move,Move,20120707061922SAT
432,543,36233821,127224982,3236,2,Move,Move,20120707062739SAT
433,544,36233821,127224982,3236,2,Move,Move,20120707063552SAT
434,545,36233821,127224982,3236,2,Move,Move,20120707064359SAT
435,546,36233821,127224982,3236,2,Move,Move,20120707065204SAT
436,547,36233821,127224982,3236,2,Move,Move,20120707070011SAT
437,548,36233821,127224982,3236,2,Move,Move,20120707070823SAT
438,549,36233821,127224982,3236,2,Move,Move,20120707071628SAT
439,550,36233821,127224982,3236,2,Move,Move,20120707072434SAT
440,551,36233821,127224982,3236,2,Move,Move,20120707073240SAT
441,552,36233821,127224982,3236,2,Move,Move,20120707074053SAT
442,553,36233821,127224982,3236,2,Move,Move,20120707074859SAT
443,554,36233821,127224982,3236,2,Move,Move,20120707075705SAT
444,555,36233821,127224982,3236,2,Move,Move,20120707080510SAT
445,556,36233821,127224982,3236,2,Move,Move,20120707081324SAT
446,557,36233821,127224982,3236,2,Move,Move,20120707082129SAT
447,558,36233821,127224982,3236,2,Move,Move,20120707082937SAT
448,559,36233821,127224982,3236,2,Move,Move,20120707083742SAT
449,560,36233821,127224982,3236,2,Move,Move,20120707084548SAT
450,561,36233821,127224982,3236,2,Move,Move,20120707085354SAT
451,562,36233821,127224982,3236,2,Move,Move,20120707090209SAT
452,563,36233821,127224982,3236,2,Move,Move,20120707092029SAT
453,564,36233821,127224982,3236,2,Move,Move,20120707092842SAT
454,565,36233821,127224982,3236,2,Move,Move,20120707093650SAT
455,566,36233821,127224982,3236,2,Move,Move,20120707094504SAT
456,567,36233821,127224982,3236,2,Move,Move,20120707095312SAT
457,568,36233821,127224982,3236,2,Move,Move,20120707100125SAT
458,569,36233821,127224982,3236,2,Move,Move,20120707101057SAT
459,570,36233821,127224982,3236,2,Move,Move,20120707101905SAT
460,571,36233821,127224982,3236,2,Move,Move,20120707102710SAT
461,572,36233821,127224982,3236,2,Move,Move,20120707103516SAT
462,573,36233821,127224982,3236,2,Move,Move,20120707104322SAT
463,574,36233821,127224982,3236,2,Move,Move,20120707105135SAT
464,575,36233821,127224982,3236,2,Move,Move,20120707105941SAT
465,576,36233821,127224982,3236,2,Move,Move,20120707110755SAT
466,577,36233821,127224982,3236,2,Move,Move,20120707111455SAT
467,578,36233821,127224982,3236,2,Move,Move,20120707112254SAT
468,579,36233821,127224982,3236,2,Move,Move,20120707113314SAT
469,580,36233821,127224982,3236,2,Move,Move,20120707114119SAT
470,581,36233821,127224982,3236,2,Move,Move,20120707115736SAT
471,582,36233821,127224982,3236,2,Move,Move,20120707120541SAT
472,583,36233821,127224982,3236,2,Move,Move,20120707121346SAT
473,584,36233821,127224982,3236,2,Move,Move,20120707122158SAT
474,585,36233821,127224982,3236,2,Move,Move,20120707123003SAT
475,586,36233821,127224982,3236,2,Move,Move,20120707124610SAT
476,587,36233821,127224982,3236,2,Move,Move,20120707125830SAT
477,588,36233821,127224982,3236,2,Move,Move,20120707130635SAT
478,589,36233821,127224982,3236,2,Move,Move,20120707131441SAT
479,590,36233821,127224982,3236,2,Move,Move,20120707132246SAT
480,591,36233821,127224982,3236,2,Move,Move,20120707133058SAT
481,592,36233821,127224982,3236,2,Move,Move,20120707133903SAT
482,593,36233821,127224982,3236,2,Move,Move,20120707134708SAT
483,594,36233821,127224982,3236,2,Move,Move,20120707135513SAT
484,595,36233821,127224982,3236,2,Move,Move,20120707140325SAT
485,596,36233821,127224982,3236,2,Move,Move,20120707141129SAT
486,597,36233821,127224982,3236,2,Move,Move,20120707142542SAT
487,598,36233821,127224982,3236,2,Move,Move,20120707143347SAT
488,599,36233821,127224982,3236,2,Move,Move,20120707144152SAT
489,600,36233821,127224982,3236,2,Move,Move,20120707144957SAT
490,601,36233821,127224982,3236,2,Move,Move,20120707145809SAT
491,602,36233821,127224982,3236,2,Move,Move,20120707150614SAT
492,603,36233821,127224982,3236,2,Move,Move,20120707151419SAT
493,604,36233821,127224982,3236,2,Move,Move,20120707152224SAT
494,605,36233821,127224982,3236,2,Move,Move,20120707153036SAT
495,606,36233821,127224982,3236,2,Move,Move,20120707154048SAT
496,607,36233821,127224982,3236,2,Move,Move,20120707154853SAT
497,608,36233821,127224982,3236,2,Move,Move,20120707155658SAT
498,609,36233821,127224982,3236,2,Move,Move,20120707160503SAT
499,610,36233821,127224982,3236,2,Move,Move,20120707161315SAT
500,611,36233821,127224982,3236,2,Move,Move,20120707162120SAT
501,612,36233821,127224982,3236,2,Move,Move,20120707162925SAT
502,613,36233821,127224982,3236,2,Move,Move,20120707163730SAT
503,614,36233821,127224982,3236,2,Move,Move,20120707164541SAT
504,615,36233821,127224982,3236,2,Move,Move,20120707165346SAT
505,616,36233821,127224982,3236,2,Move,Move,20120707170610SAT
506,617,36233821,127224982,3236,2,Move,Move,20120707171611SAT
507,618,36233821,127224982,3236,2,Move,Move,20120707172417SAT
508,619,36233821,127224982,3236,2,Move,Move,20120707173224SAT
509,620,36233821,127224982,3236,2,Move,Move,20120707174030SAT
510,621,36233821,127224982,3236,2,Move,Move,20120707174843SAT
511,622,36233821,127224982,3236,2,Move,Move,20120707175649SAT
512,623,36233821,127224982,3236,2,Move,Move,20120707180454SAT
513,624,36233821,127224982,3236,2,Move,Move,20120707181302SAT
514,625,36233821,127224982,3236,2,Move,Move,20120707182114SAT
515,626,36233821,127224982,3236,2,Move,Move,20120707182921SAT
516,627,36233821,127224982,3236,2,Move,Move,20120707183727SAT
517,628,36233821,127224982,3236,2,Move,Move,20120707184532SAT
518,629,36233821,127224982,3236,2,Move,Move,20120707185344SAT
519,630,36233821,127224982,3236,2,Move,Move,20120707190150SAT
520,631,36233821,127224982,3236,2,Move,Move,20120707190957SAT
521,632,36233821,127224982,3236,2,Move,Move,20120707191804SAT
522,633,36233821,127224982,3236,2,Move,Move,20120707192617SAT
523,634,36233821,127224982,3236,2,Move,Move,20120707193424SAT
524,635,36233821,127224982,3236,2,Move,Move,20120707194229SAT
525,636,36233821,127224982,3236,2,Move,Move,20120707195037SAT
526,637,36233821,127224982,3236,2,Move,Move,20120707195843SAT
527,638,36233821,127224982,3236,2,Move,Move,20120707200650SAT
528,639,36233821,127224982,3236,2,Move,Move,20120707201457SAT
529,640,36233821,127224982,3236,2,Move,Move,20120707202259SAT
530,641,36233821,127224982,3236,2,Move,Move,20120707203111SAT
531,642,36233821,127224982,3236,2,Move,Move,20120707203809SAT
532,643,36233821,127224982,3236,2,Move,Move,20120707204614SAT
533,644,36233821,127224982,3236,2,Move,Move,20120707205426SAT
534,645,36233821,127224982,3236,2,Move,Move,20120707210235SAT
535,646,36233821,127224982,3236,2,Move,Move,20120707211524SAT
536,647,36233821,127224982,3236,2,Move,Move,20120707214906SAT
537,648,36233821,127224982,3236,2,Move,Move,20120707215719SAT
538,649,36233821,127224982,3236,2,Move,Move,20120707220531SAT
539,650,36233821,127224982,3236,2,Move,Move,20120707221308SAT
540,651,36233821,127224982,3236,2,Move,Move,20120707222120SAT
541,652,36233821,127224982,3236,2,Move,Move,20120707231133SAT
542,653,36233821,127224982,3236,2,Move,Move,20120707232135SAT
543,654,36233821,127224982,3236,2,Move,Move,20120707232941SAT
544,655,36233821,127224982,3236,2,Move,Move,20120707233755SAT
545,656,36233821,127224982,3236,2,Move,Move,20120707234601SAT
546,657,36233821,127224982,3236,2,Move,Move,20120707235406SAT
547,658,36233821,127224982,3236,2,Move,Move,20120708000213SUN
548,659,36233821,127224982,3236,2,Move,Move,20120708001026SUN
549,660,36233821,127224982,3236,2,Move,Move,20120708001832SUN
550,661,36233821,127224982,3236,2,Move,Move,20120708002638SUN
551,662,36233821,127224982,3236,2,Move,Move,20120708003444SUN
552,663,36233821,127224982,3236,2,Move,Move,20120708004257SUN
553,664,36233821,127224982,3236,2,Move,Move,20120708005117SUN
554,665,36233821,127224982,3236,2,Move,Move,20120708005922SUN
555,666,36233821,127224982,3236,2,Move,Move,20120708010707SUN
556,667,36233821,127224982,3236,2,Move,Move,20120708011512SUN
557,668,36233821,127224982,3236,2,Move,Move,20120708012324SUN
558,669,36233821,127224982,3236,2,Move,Move,20120708013130SUN
559,670,36233821,127224982,3236,2,Move,Move,20120708013937SUN
560,671,36233821,127224982,3236,2,Move,Move,20120708014744SUN
561,672,36233821,127224982,3236,2,Move,Move,20120708015556SUN
562,673,36233821,127224982,3236,2,Move,Move,20120708020402SUN
563,674,36233821,127224982,3236,2,Move,Move,20120708021208SUN
564,675,36233821,127224982,3236,2,Move,Move,20120708022013SUN
565,676,36233821,127224982,3236,2,Move,Move,20120708022826SUN
566,677,36233821,127224982,3236,2,Move,Move,20120708023632SUN
567,678,36233821,127224982,3236,2,Move,Move,20120708024438SUN
568,679,36233821,127224982,3236,2,Move,Move,20120708025244SUN
569,680,36233821,127224982,3236,2,Move,Move,20120708030056SUN
570,681,36233821,127224982,3236,2,Move,Move,20120708030901SUN
571,682,36233821,127224982,3236,2,Move,Move,20120708031707SUN
572,683,36233821,127224982,3236,2,Move,Move,20120708032514SUN
573,684,36233821,127224982,3236,2,Move,Move,20120708033309SUN
574,685,36233821,127224982,3236,2,Move,Move,20120708034121SUN
575,686,36233821,127224982,3236,2,Move,Move,20120708034927SUN
576,687,36233821,127224982,3236,2,Move,Move,20120708035732SUN
577,688,36233821,127224982,3236,2,Move,Move,20120708040539SUN
578,689,36233821,127224982,3236,2,Move,Move,20120708041352SUN
579,690,36233821,127224982,3236,2,Move,Move,20120708042159SUN
580,691,36233821,127224982,3236,2,Move,Move,20120708043005SUN
581,692,36233821,127224982,3236,2,Move,Move,20120708043700SUN
582,693,36233821,127224982,3236,2,Move,Move,20120708044508SUN
583,694,36233821,127224982,3236,2,Move,Move,20120708045320SUN
584,695,36233821,127224982,3236,2,Move,Move,20120708050125SUN
585,696,36233821,127224982,3236,2,Move,Move,20120708050809SUN
586,697,36233821,127224982,3236,2,Move,Move,20120708051615SUN
587,698,36233821,127224982,3236,2,Move,Move,20120708052428SUN
588,699,36233821,127224982,3236,2,Move,Move,20120708053237SUN
589,700,36233821,127224982,3236,2,Move,Move,20120708054021SUN
590,701,36233821,127224982,3236,2,Move,Move,20120708054828SUN
591,702,36233821,127224982,3236,2,Move,Move,20120708055633SUN
592,703,36233821,127224982,3236,2,Move,Move,20120708060438SUN
593,704,36233821,127224982,3236,2,Move,Move,20120708061251SUN
594,705,36233821,127224982,3236,2,Move,Move,20120708062059SUN
595,706,36233821,127224982,3236,2,Move,Move,20120708062905SUN
596,707,36233821,127224982,3236,2,Move,Move,20120708063710SUN
597,708,36233821,127224982,3236,2,Move,Move,20120708064524SUN
598,709,36233821,127224982,3236,2,Move,Move,20120708065329SUN
599,710,36233821,127224982,3236,2,Move,Move,20120708070136SUN
600,711,36233821,127224982,3236,2,Move,Move,20120708070942SUN
601,712,36233821,127224982,3236,2,Move,Move,20120708071756SUN
602,713,36233821,127224982,3236,2,Move,Move,20120708072602SUN
603,714,36233821,127224982,3236,2,Move,Move,20120708074216SUN
604,715,36233821,127224982,3236,2,Move,Move,20120708081435SUN
605,716,36233821,127224982,3236,2,Move,Move,20120708082247SUN
606,717,36233821,127224982,3236,2,Move,Move,20120708083053SUN
607,718,36233821,127224982,3236,2,Move,Move,20120708083858SUN
608,719,36233821,127224982,3236,2,Move,Move,20120708084703SUN
609,720,36233821,127224982,3236,2,Move,Move,20120708085514SUN
610,721,36233821,127224982,3236,2,Move,Move,20120708090319SUN
611,722,36233821,127224982,3236,2,Move,Move,20120708091124SUN
612,723,36233821,127224982,3236,2,Move,Move,20120708091937SUN
613,724,36233821,127224982,3236,2,Move,Move,20120708092742SUN
614,725,36233821,127224982,3236,2,Move,Move,20120708093547SUN
615,726,36233821,127224982,3236,2,Move,Move,20120708094352SUN
616,727,36233821,127224982,3236,2,Move,Move,20120708095203SUN
617,728,36233821,127224982,3236,2,Move,Move,20120708100008SUN
618,729,36233821,127224982,3236,2,Move,Move,20120708100813SUN
619,730,36233821,127224982,3236,2,Move,Move,20120708101618SUN
620,731,36233821,127224982,3236,2,Move,Move,20120708102431SUN
621,732,36233821,127224982,3236,2,Move,Move,20120708103242SUN
622,733,36233821,127224982,3236,2,Move,Move,20120708104050SUN
623,734,36233821,127224982,3236,2,Move,Move,20120708104855SUN
624,735,36171032,127204182,27,2,Move,Move,20120708110139SUN
625,741,36147511,127216345,25,2,Move,Move,20120708120043SUN
626,753,0,0,0,1,논산 양촌 용바위 유원지,Travel & Transport,20120708140206SUN,20120708150358SUN
627,767,36147510,127216345,29,2,Move,Move,20120708172912SUN
628,773,0,0,0,1,집,Residence,20120708180903SUN,20120708182050SUN
629,774,36233821,127224982,3236,2,Move,Move,20120708183131SUN
630,775,36233821,127224982,3236,2,Move,Move,20120708183944SUN
631,776,36272639,127265260,87,2,Move,Move,20120708185825SUN
632,1847,36272674,127265953,3073,1,계룡역,Travel & Transport,20120708190526SUN,20120708193750SUN
633,779,37416966,126910315,45,2,Move,Move,20120708214927SUN
634,780,37512699,126897301,1700,2,Move,Move,20120708220815SUN
635,781,37552734,126930267,3100,2,Move,Move,20120708222654SUN
636,782,37557628,126937528,34,2,Move,Move,20120708223352SUN
637,783,37562989,126937303,39,2,Move,Move,20120708224058SUN
638,2016,37563515,126937091,42,1,중앙도서관,College & Education,20120708224807SUN,20120708230524SUN
639,786,37572038,126939866,24,2,Move,Move,20120708231556SUN
640,987,37575020,126939125,21,1,방,Residence,20120708232304SUN,20120709104445MON
641,789,37561508,126938569,2811,2,Move,Move,20120709105515MON
642,966,37566417,126937939,30,1,종합관102,Workplace,20120709110222MON,20120709125521MON
643,1139,37563316,126937873,46,1,학관 1층 식당,Food,20120709130903MON,20120709132737MON
644,799,37561864,126936371,31,1,공A 옆 통로,College & Education,20120709133108MON,20120709134138MON
645,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120709134509MON,20120709145427MON
646,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120709152902MON,20120709175209MON
647,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120709175848MON,20120709181343MON
648,799,37561864,126936371,31,1,공A 옆 통로,College & Education,20120709182133MON,20120709184142MON
649,987,37575020,126939125,21,1,방,Residence,20120709185125MON,20120710124953TUE
650,801,37564280,126933421,1810,2,Move,Move,20120710130115TUE
651,802,37560787,126936003,29,2,Move,Move,20120710131222TUE
652,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120710131928TUE,20120710133113TUE
653,799,37561864,126936371,31,1,공A 옆 통로,College & Education,20120710133448TUE,20120710134517TUE
654,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120710134846TUE,20120710140850TUE
655,807,37559115,126937015,89,2,Move,Move,20120710142008TUE
656,808,37559150,126937037,23,2,Move,Move,20120710143016TUE
657,810,37559022,126936988,80,1,독약 위 이철 헤어,Shop & Service,20120710144414TUE,20120710165749TUE
658,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120710170524TUE,20120710173105TUE
659,1854,37561750,126940807,30,1,세브란스 앞 정류장,Travel & Transport,20120710174608TUE,20120710181035TUE
660,814,37556797,126943620,1427,2,Move,Move,20120710182109TUE
661,815,37561793,126936594,58,2,Move,Move,20120710183247TUE
662,816,37559199,126935109,1582,2,Move,Move,20120710183953TUE
663,817,37559323,126940513,31,2,Move,Move,20120710184701TUE
664,818,37559803,126956357,34,2,Move,Move,20120710185607TUE
665,820,37561942,126951896,29,1,교육봉사 센터,Workplace,20120710190313TUE,20120710200154TUE
666,821,37560223,126956750,2755,1,교육봉사 센터,College & Education,20120710200522TUE,20120710201558TUE
667,822,37556779,126942188,71,2,Move,Move,20120710202636TUE
668,823,37559137,126937044,30,2,Move,Move,20120710203342TUE
669,824,37558876,126937925,85,2,Move,Move,20120710205138TUE
670,825,37562879,126936928,37,2,Move,Move,20120710205847TUE
671,987,37575020,126939125,21,1,방,Residence,20120710212145TUE,20120711103631WED
672,828,37566892,126938064,20,2,Move,Move,20120711105059WED
673,966,37566417,126937939,30,1,종합관102,Workplace,20120711110210WED,20120711130136WED
674,1139,37563316,126937873,46,1,학관 1층 식당,Food,20120711130940WED,20120711132016WED
675,799,37561864,126936371,31,1,공A 옆 통로,College & Education,20120711133046WED,20120711134113WED
676,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120711134441WED,20120711153617WED
677,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120711155412WED,20120711180050WED
678,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120711180420WED,20120711182845WED
679,837,37558853,126944429,3525,1,공학원 로비,Workplace,20120711183213WED,20120711185805WED
680,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120711190310WED,20120711221847WED
681,839,37561266,126937469,45,2,Move,Move,20120711223327WED
682,840,37565017,126938267,2942,2,Move,Move,20120711224343WED
683,841,37572704,126940570,27,2,Move,Move,20120711225050WED
684,987,37575020,126939125,21,1,방,Residence,20120711230148WED,20120712104143THU
685,844,37566757,126938284,47,2,Move,Move,20120712105419THU
686,966,37566417,126937939,30,1,종합관102,Workplace,20120712110126THU,20120712125742THU
687,985,37563313,126937866,49,1,학관 1층 식당,Food,20120712130243THU,20120712132017THU
688,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120712133306THU,20120712183734THU
689,851,37559314,126933589,41,1,신촌기차역 고쌈냉면,Food,20120712185159THU,20120712192643THU
690,852,37558536,126936163,97,2,Move,Move,20120712193717THU
691,853,37558802,126937085,2415,2,Move,Move,20120712194424THU
692,855,37559156,126941738,36,1,신촌 메가박스,Arts & Entertainment,20120712195131THU,20120712202031THU
693,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120712203712THU,20120712210821THU
694,858,37568217,126939069,50,2,Move,Move,20120712212420THU
695,859,37574480,126939481,26,2,Move,Move,20120712213322THU
696,860,37574899,126939199,30,2,Move,Move,20120712214818THU
697,987,37575020,126939125,21,1,방,Residence,20120712220428THU,20120713104149FRI
698,863,37566474,126938230,30,2,Move,Move,20120713105257FRI
699,966,37566417,126937939,30,1,종합관102,Workplace,20120713110003FRI,20120713130227FRI
700,866,37563721,126937930,53,2,Move,Move,20120713131302FRI
701,1878,37563187,126937781,30,1,학관 2층 식당,Food,20120713132711FRI,20120713134454FRI
702,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120713135529FRI,20120713170336FRI
703,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120713172754FRI,20120713173822FRI
704,872,37561765,126936351,165,2,Move,Move,20120713174859FRI
705,873,37561851,126936167,36,2,Move,Move,20120713175606FRI
706,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120713180617FRI,20120713215922FRI
707,876,37572526,126939589,27,2,Move,Move,20120713221518FRI
708,987,37575020,126939125,21,1,방,Residence,20120713222138FRI,20120714182145SAT
709,987,37575020,126939125,21,1,방,Residence,20120714183332SAT,20120715131910SUN
710,881,37563347,126930532,55,2,Move,Move,20120715134336SUN
711,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120715135250SUN,20120715154805SUN
712,884,37559311,126936994,61,2,Move,Move,20120715160037SUN
713,885,37557992,126937983,55,2,Move,Move,20120715160738SUN
714,886,37557579,126935872,3141,2,Move,Move,20120715161551SUN
715,887,37557579,126935872,3141,2,Move,Move,20120715163334SUN
716,888,37557579,126935872,3141,2,Move,Move,20120715164146SUN
717,889,37557579,126935872,3141,2,Move,Move,20120715164957SUN
718,890,37557579,126935872,3141,2,Move,Move,20120715165805SUN
719,891,37557579,126935872,3141,2,Move,Move,20120715171227SUN
720,892,37557952,126937979,57,2,Move,Move,20120715172344SUN
721,893,37560476,126937486,1582,2,Move,Move,20120715173049SUN
722,894,37561673,126937070,37,2,Move,Move,20120715173757SUN
723,895,37561849,126936563,49,2,Move,Move,20120715174506SUN
724,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120715180205SUN,20120715212823SUN
725,898,37564280,126933421,1810,2,Move,Move,20120715214452SUN
726,987,37575020,126939125,21,1,방,Residence,20120715215835SUN,20120715222949SUN
727,987,37575020,126939125,21,1,방,Residence,20120715224023SUN,20120716080127MON
728,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120716082321MON,20120716104047MON
729,966,37566417,126937939,30,1,종합관102,Workplace,20120716105520MON,20120716125528MON
730,908,37563291,126937861,30,2,Move,Move,20120716131821MON
731,909,37561450,126937399,30,2,Move,Move,20120716132525MON
732,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120716133429MON,20120716142832MON
733,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120716145536MON,20120716181541MON
734,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120716182028MON,20120716183904MON
735,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120716184335MON,20120716225332MON
736,987,37575020,126939125,21,1,방,Residence,20120716230347MON,20120717005807TUE
737,917,37553406,126927741,1705,1,Unknown,Unknown,20120717012218TUE,20120717014848TUE
738,918,37558088,126936329,52,1,Unknown,Unknown,20120717015217TUE,20120717020552TUE
739,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120717021927TUE,20120717051438TUE
740,922,37564507,126933527,1824,2,Move,Move,20120717053214TUE
741,923,37574924,126939264,36,2,Move,Move,20120717053920TUE
742,987,37575020,126939125,21,1,방,Residence,20120717054615TUE,20120717105024TUE
743,966,37566417,126937939,30,1,종합관102,Workplace,20120717110200TUE,20120717124951TUE
744,985,37563313,126937866,49,1,학관 1층 식당,Food,20120717130101TUE,20120717131129TUE
745,930,37561979,126936204,30,2,Move,Move,20120717132157TUE
746,931,37561505,126937206,30,2,Move,Move,20120717132904TUE
747,933,37555192,126936901,72,2,Move,Move,20120717134317TUE
748,934,37550072,126940819,64,2,Move,Move,20120717135634TUE
749,935,37550659,126941304,3875,2,Move,Move,20120717140340TUE
750,936,37550491,126941247,99,2,Move,Move,20120717141246TUE
751,937,37552182,126937501,30,2,Move,Move,20120717141945TUE
752,938,37555774,126936279,29,2,Move,Move,20120717142651TUE
753,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120717144254TUE,20120717175258TUE
754,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120717180543TUE,20120717181608TUE
755,944,37560652,126936473,42,1,세브란스 앞 정류장,Travel & Transport,20120717181934TUE,20120717183008TUE
756,945,37560458,126936582,45,2,Move,Move,20120717184038TUE
757,946,37558371,126956351,45,2,Move,Move,20120717185356TUE
758,820,37561942,126951896,29,1,교육봉사 센터,Workplace,20120717190101TUE,20120717205850TUE
759,949,37557295,126951934,30,2,Move,Move,20120717211121TUE
760,950,37557029,126936717,101,2,Move,Move,20120717211826TUE
761,951,37561483,126936904,67,2,Move,Move,20120717212532TUE
762,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120717213405TUE,20120717221132TUE
763,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120717222306TUE,20120717234123TUE
764,956,37561828,126937283,39,2,Move,Move,20120717235200TUE
765,957,37562040,126940608,34,2,Move,Move,20120718000011WED
766,1985,37562064,126940697,24,1,세브란스병원,Shop & Service,20120718000719WED,20120718002405WED
767,960,37567323,126938821,30,2,Move,Move,20120718003549WED
768,961,37572238,126940070,21,2,Move,Move,20120718004254WED
769,987,37575020,126939125,21,1,방,Residence,20120718005001WED,20120718105113WED
770,964,37566843,126938040,30,2,Move,Move,20120718110138WED
771,966,37566417,126937939,30,1,종합관102,Workplace,20120718110845WED,20120718125445WED
772,967,37561921,126940639,30,2,Move,Move,20120718130855WED
773,968,37561000,126936833,61,2,Move,Move,20120718131457WED
774,970,37561108,126935564,110,1,세브란스 장례식장 식당,Food,20120718132204WED,20120718133229WED
775,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120718134303WED,20120718173728WED
776,388,37561290,126935531,25,1,공학원 식당2,Shop & Service,20120718174902WED,20120718180953WED
777,975,37561974,126936150,32,2,Move,Move,20120718182311WED
778,289,37561965,126936254,20,1,연세대 1공학관 공도,College & Education,20120718192517WED,20120718220524WED
779,1902,37563846,126936728,20,1,중도6층 컴실,College & Education,20120718222046WED,20120719003047THU
