PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160130073000,885.6,649.4399,73.3333,57,53.6,65.6,65.0,60.0
20160130074500,885.6,680.6,76.8519,58,53.6,65.4,65.0,60.0
20160130080000,885.6,680.6,76.8519,58,53.6,65.2,65.0,60.0
20160130081500,885.6,680.6,76.8519,58,54.3,65.2,65.0,60.0
20160130083000,885.6,680.6,76.8519,58,55.1,65.1,65.0,60.0
20160130084500,885.6,680.6,76.8519,58,55.1,65.1,65.0,60.0
20160130090000,885.6,680.6,76.8519,58,55.1,65.2,65.0,60.0
20160130091500,885.6,731.44,82.5926,61,55.1,65.5,65.0,60.0
20160130093000,885.6,839.68,94.8148,66,55.1,65.7,65.0,60.0
20160130094500,885.6,872.48,98.5185,67,55.1,66.0,65.0,60.0
20160130100000,885.6,872.48,98.5185,67,55.1,66.3,65.0,60.0
20160130101500,885.6,872.48,98.5185,67,55.1,66.6,65.0,60.0
20160130103000,885.6,872.48,98.5185,67,55.1,67.1,65.0,60.0
20160130104500,885.6,872.48,98.5185,67,55.1,67.5,65.0,60.0
20160130110000,885.6,882.32,99.6296,67,55.1,68.0,65.0,60.0
20160130111500,885.6,872.48,98.5185,67,55.1,68.5,65.0,60.0
20160130113000,885.6,872.48,98.5185,67,55.1,69.1,65.0,60.0
20160130114500,885.6,861.0,97.2222,67,55.1,69.7,65.0,60.0
20160130120000,885.6,872.48,98.5185,67,55.1,70.3,65.0,60.0
20160130121500,885.6,872.48,98.5185,67,55.1,70.9,65.0,60.0
20160130123000,885.6,872.48,98.5185,67,55.1,71.4,65.0,60.0
20160130124500,885.6,872.48,98.5185,67,55.1,72.0,65.0,60.0
20160130130000,885.6,872.48,98.5185,67,55.1,72.2,65.0,60.0
20160130131500,885.6,872.48,98.5185,67,55.1,72.8,65.0,60.0
20160130133000,885.6,861.0,97.2222,67,55.1,73.2,65.0,60.0
20160130134500,885.6,872.48,98.5185,67,55.1,73.6,65.0,60.0
20160130140000,885.6,872.48,98.5185,67,55.1,74.1,65.0,60.0
20160130141500,885.6,882.32,99.6296,67,55.1,74.4,65.0,60.0
20160130143000,885.6,872.48,98.5185,67,55.1,74.6,65.0,60.0
20160130144500,885.6,882.32,99.6296,67,55.1,74.8,65.0,60.0
20160130150000,885.6,872.48,98.5185,67,55.1,75.0,65.0,60.0
20160130151500,885.6,872.48,98.5185,67,55.1,75.0,65.0,60.0
20160130153000,885.6,872.48,98.5185,67,55.1,74.8,65.0,60.0
20160130154500,885.6,872.48,98.5185,67,55.1,74.6,65.0,60.0
20160130160000,885.6,872.48,98.5185,67,55.1,74.5,65.0,60.0
20160130161500,885.6,872.48,98.5185,67,55.1,74.5,65.0,60.0
20160130163000,885.6,872.48,98.5185,67,55.1,74.3,65.0,60.0
20160130164500,885.6,872.48,98.5185,67,55.1,74.1,65.0,60.0
20160130170000,885.6,872.48,98.5185,67,55.1,73.8,65.0,60.0
20160130171500,885.6,872.48,98.5185,67,54.3,73.6,65.0,60.0
20160130173000,885.6,872.48,98.5185,67,54.3,73.3,65.0,60.0
20160130174500,885.6,872.48,98.5185,67,54.3,73.0,65.0,60.0
20160130180000,885.6,882.32,99.6296,67,54.3,72.8,65.0,60.0
20160130181500,885.6,882.32,99.6296,67,54.3,72.4,65.0,60.0
20160130183000,885.6,882.32,99.6296,67,54.3,72.2,65.0,60.0
20160130184500,885.6,882.32,99.6296,67,54.3,71.9,65.0,60.0
20160130190000,885.6,893.8,100.9259,67,54.3,71.6,65.0,60.0
20160130191500,885.6,893.8,100.9259,67,54.3,71.2,65.0,60.0
20160130193000,885.6,882.32,99.6296,67,54.3,70.8,65.0,60.0
20160130194500,885.6,893.8,100.9259,67,54.3,70.5,65.0,60.0
20160130200000,885.6,893.8,100.9259,67,54.3,70.0,65.0,60.0
20160130201500,885.6,882.32,99.6296,67,55.1,69.7,65.0,60.0
20160130203000,885.6,893.8,100.9259,67,55.1,69.4,65.0,60.0
20160130204500,885.6,882.32,99.6296,67,55.1,69.2,65.0,60.0
20160130210000,885.6,893.8,100.9259,67,54.3,68.9,65.0,60.0
20160130211500,885.6,893.8,100.9259,67,54.3,68.8,65.0,60.0
20160130213000,885.6,882.32,99.6296,67,54.3,68.9,65.0,60.0
20160130214500,885.6,893.8,100.9259,67,54.3,69.0,65.0,60.0
20160130220000,885.6,882.32,99.6296,67,54.3,69.1,65.0,60.0
20160130221500,885.6,882.32,99.6296,67,54.3,69.1,65.0,60.0
20160130223000,885.6,872.48,98.5185,67,54.3,69.0,65.0,60.0
20160130224500,885.6,872.48,98.5185,67,54.3,69.0,65.0,60.0
20160130230000,885.6,872.48,98.5185,67,54.3,68.9,65.0,60.0
20160130231500,885.6,872.48,98.5185,67,54.3,68.3,65.0,60.0
20160130233000,885.6,872.48,98.5185,67,54.3,67.7,65.0,60.0
20160130234500,885.6,882.32,99.6296,67,54.3,67.1,65.0,60.0
20160131000000,885.6,872.48,98.5185,67,54.3,66.7,65.0,60.0
20160131001500,885.6,882.32,99.6296,67,54.3,66.6,65.0,60.0
20160131003000,885.6,882.32,99.6296,67,54.3,66.5,65.0,60.0
20160131004500,885.6,882.32,99.6296,67,54.3,66.6,65.0,60.0
20160131010000,885.6,882.32,99.6296,67,54.3,66.7,65.0,60.0
20160131011500,885.6,872.48,98.5185,67,54.3,66.9,65.0,60.0
20160131013000,885.6,872.48,98.5185,67,54.3,67.1,65.0,60.0
20160131014500,885.6,882.32,99.6296,67,54.3,67.2,65.0,60.0
20160131020000,885.6,882.32,99.6296,67,54.3,67.2,65.0,60.0
20160131021500,885.6,882.32,99.6296,67,54.3,67.5,65.0,60.0
20160131023000,885.6,872.48,98.5185,67,54.3,67.6,65.0,60.0
20160131024500,885.6,882.32,99.6296,67,54.3,67.6,65.0,60.0
20160131030000,885.6,882.32,99.6296,67,54.3,67.6,65.0,60.0
20160131031500,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131033000,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131034500,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131040000,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131041500,885.6,872.48,98.5185,67,54.3,67.4,65.0,60.0
20160131043000,885.6,872.48,98.5185,67,54.3,67.4,65.0,60.0
20160131044500,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131050000,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131051500,885.6,882.32,99.6296,67,54.3,67.3,65.0,60.0
20160131053000,885.6,882.32,99.6296,67,54.3,67.3,65.0,60.0
20160131054500,885.6,872.48,98.5185,67,54.3,67.4,65.0,60.0
20160131060000,885.6,882.32,99.6296,67,54.3,67.3,65.0,60.0
20160131061500,885.6,882.32,99.6296,67,54.3,67.3,65.0,60.0
20160131063000,885.6,882.32,99.6296,67,54.3,67.3,65.0,60.0
20160131064500,885.6,872.48,98.5185,67,54.3,67.5,65.0,60.0
20160131070000,885.6,882.32,99.6296,67,54.3,67.7,65.0,60.0
20160131071500,885.6,882.32,99.6296,67,54.3,67.9,65.0,60.0
20160131073000,885.6,872.48,98.5185,67,54.3,67.8,65.0,60.0
20160131074500,885.6,872.48,98.5185,67,54.3,67.6,65.0,60.0
20160131080000,885.6,872.48,98.5185,67,54.3,67.6,65.0,60.0
20160131081500,885.6,882.32,99.6296,67,54.3,67.5,65.0,60.0
20160131083000,885.6,872.48,98.5185,67,54.3,67.4,65.0,60.0
20160131084500,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131090000,885.6,882.32,99.6296,67,54.3,67.4,65.0,60.0
20160131091500,885.6,882.32,99.6296,67,55.1,67.5,65.0,60.0
20160131093000,885.6,882.32,99.6296,67,55.1,67.7,65.0,60.0
20160131094500,885.6,872.48,98.5185,67,55.1,68.0,65.0,60.0
20160131100000,885.6,872.48,98.5185,67,55.1,68.6,65.0,60.0
20160131101500,885.6,872.48,98.5185,67,55.1,68.9,65.0,60.0
20160131103000,885.6,872.48,98.5185,67,55.1,68.8,65.0,60.0
20160131104500,885.6,872.48,98.5185,67,55.1,68.8,65.0,60.0
20160131110000,885.6,882.32,99.6296,67,55.1,68.8,65.0,60.0
20160131111500,885.6,872.48,98.5185,67,56.3,69.1,65.0,60.0
20160131113000,885.6,861.0,97.2222,67,56.3,69.6,65.0,60.0
20160131114500,885.6,872.48,98.5185,67,57.1,70.1,65.0,60.0
20160131120000,885.6,861.0,97.2222,67,57.1,70.7,65.0,60.0
20160131121500,885.6,872.48,98.5185,67,57.1,71.3,65.0,60.0
20160131123000,885.6,861.0,97.2222,67,57.1,71.7,65.0,60.0
20160131124500,885.6,872.48,98.5185,67,57.1,72.3,65.0,60.0
20160131130000,885.6,861.0,97.2222,67,57.1,72.9,65.0,60.0
20160131131500,885.6,872.48,98.5185,67,57.1,73.5,65.0,60.0
20160131133000,885.6,872.48,98.5185,67,57.9,73.9,65.0,60.0
20160131134500,885.6,882.32,99.6296,68,57.9,74.3,65.0,60.0
20160131140000,885.6,872.48,98.5185,68,57.9,74.9,65.0,60.0
20160131141500,885.6,872.48,98.5185,68,57.9,75.4,65.0,60.0
20160131143000,885.6,872.48,98.5185,68,57.9,75.8,65.0,60.0
20160131144500,885.6,872.48,98.5185,68,57.9,76.3,65.0,60.0
20160131150000,885.6,882.32,99.6296,68,57.9,76.6,65.0,60.0
20160131151500,885.6,882.32,99.6296,68,57.9,76.7,65.0,60.0
20160131153000,885.6,882.32,99.6296,68,57.9,76.8,65.0,60.0
20160131154500,885.6,893.8,100.9259,68,57.9,77.0,65.0,60.0
20160131160000,885.6,882.32,99.6296,68,57.9,77.0,65.0,60.0
20160131161500,885.6,882.32,99.6296,68,57.9,77.0,65.0,60.0
20160131163000,885.6,882.32,99.6296,68,57.9,76.9,65.0,60.0
20160131164500,885.6,893.8,100.9259,68,57.9,76.8,65.0,60.0
20160131170000,885.6,893.8,100.9259,68,57.9,76.6,65.0,60.0
20160131171500,885.6,893.8,100.9259,68,57.9,76.6,65.0,60.0
20160131173000,885.6,882.32,99.6296,68,57.9,76.4,65.0,60.0
20160131174500,885.6,882.32,99.6296,68,57.2,76.1,65.0,60.0
20160131180000,885.6,882.32,99.6296,68,57.2,75.6,65.0,60.0
20160131181500,885.6,882.32,99.6296,68,57.2,75.1,65.0,60.0
20160131183000,885.6,882.32,99.6296,68,56.4,74.2,65.0,60.0
20160131184500,885.6,882.32,99.6296,68,56.4,73.6,65.0,60.0
20160131190000,885.6,882.32,99.6296,68,56.4,72.7,65.0,60.0
20160131191500,885.6,882.32,99.6296,68,56.4,72.2,65.0,60.0
20160131193000,885.6,882.32,99.6296,68,56.4,71.8,65.0,60.0
20160131194500,885.6,882.32,99.6296,68,56.4,71.5,65.0,60.0
20160131200000,885.6,882.32,99.6296,68,55.6,71.2,65.0,60.0
20160131201500,885.6,893.8,100.9259,68,55.6,71.0,65.0,60.0
20160131203000,885.6,882.32,99.6296,68,55.6,70.7,65.0,60.0
20160131204500,885.6,893.8,100.9259,68,54.8,70.4,65.0,60.0
20160131210000,885.6,893.8,100.9259,68,54.8,70.2,65.0,60.0
20160131211500,885.6,893.8,100.9259,68,54.8,69.9,65.0,60.0
20160131213000,885.6,893.8,100.9259,68,54.8,69.7,65.0,60.0
20160131214500,885.6,893.8,100.9259,68,54.8,69.5,65.0,60.0
20160131220000,885.6,893.8,100.9259,68,54.8,69.3,65.0,60.0
20160131221500,885.6,893.8,100.9259,68,54.8,69.2,65.0,60.0
20160131223000,885.6,893.8,100.9259,68,54.8,69.1,65.0,60.0
20160131224500,885.6,893.8,100.9259,68,54.8,69.1,65.0,60.0
20160131230000,885.6,893.8,100.9259,68,54.8,68.9,65.0,60.0
20160131231500,885.6,893.8,100.9259,68,54.8,68.6,65.0,60.0
20160131233000,885.6,893.8,100.9259,68,54.8,68.3,65.0,60.0
20160131234500,885.6,893.8,100.9259,68,54.8,67.9,65.0,60.0
20160201000000,885.6,882.32,99.6296,67,54.8,67.6,65.0,60.0
20160201001500,885.6,893.8,100.9259,67,54.8,67.2,65.0,60.0
20160201003000,885.6,893.8,100.9259,67,54.8,66.9,65.0,60.0
20160201004500,885.6,893.8,100.9259,67,54.8,66.8,65.0,60.0
20160201010000,885.6,893.8,100.9259,67,54.8,66.7,65.0,60.0
20160201011500,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201013000,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201014500,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201020000,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201021500,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201023000,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201024500,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201030000,885.6,893.8,100.9259,67,54.8,66.7,65.0,60.0
20160201031500,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201033000,885.6,893.8,100.9259,67,54.8,66.7,65.0,60.0
20160201034500,885.6,882.32,99.6296,67,54.8,66.7,65.0,60.0
20160201040000,885.6,882.32,99.6296,67,54.8,66.9,65.0,60.0
20160201041500,885.6,893.8,100.9259,67,54.8,66.8,65.0,60.0
20160201043000,885.6,893.8,100.9259,67,54.8,66.8,65.0,60.0
20160201044500,885.6,893.8,100.9259,67,54.8,66.7,65.0,60.0
20160201050000,885.6,893.8,100.9259,67,54.8,66.7,65.0,60.0
20160201051500,885.6,893.8,100.9259,67,54.8,66.7,65.0,60.0
20160201053000,885.6,882.32,99.6296,67,54.8,66.8,65.0,60.0
20160201054500,885.6,902.0,101.8519,67,54.8,66.9,65.0,60.0
20160201060000,885.6,902.0,101.8519,67,54.8,67.1,65.0,60.0
20160201061500,885.6,882.32,99.6296,67,54.8,67.1,65.0,60.0
20160201063000,885.6,893.8,100.9259,67,54.8,66.9,65.0,60.0
20160201064500,885.6,893.8,100.9259,67,53.9,67.0,65.0,60.0
20160201070000,885.6,893.8,100.9259,67,55.1,66.9,65.0,60.0
20160201071500,885.6,893.8,100.9259,67,54.3,67.1,65.0,60.0
20160201073000,885.6,893.8,100.9259,67,54.3,66.7,65.0,60.0
20160201074500,885.6,893.8,100.9259,67,54.3,66.3,65.0,60.0
20160201080000,885.6,893.8,100.9259,67,54.3,66.1,65.0,60.0
20160201081500,885.6,893.8,100.9259,67,54.3,65.9,65.0,60.0
20160201083000,885.6,882.32,99.6296,67,55.1,65.8,65.0,60.0
20160201084500,885.6,893.8,100.9259,67,55.1,66.0,65.0,60.0
20160201090000,885.6,882.32,99.6296,67,55.1,66.2,65.0,60.0
20160201091500,885.6,872.48,98.5185,67,55.1,66.6,65.0,60.0
20160201093000,885.6,882.32,99.6296,67,55.1,67.0,65.0,60.0
20160201094500,885.6,872.48,98.5185,67,55.1,67.5,65.0,60.0
20160201100000,885.6,872.48,98.5185,67,55.1,68.0,65.0,60.0
20160201101500,885.6,872.48,98.5185,67,55.1,68.4,65.0,60.0
20160201103000,885.6,893.8,100.9259,68,55.1,69.0,65.0,60.0
20160201104500,885.6,893.8,100.9259,67,55.1,69.4,65.0,60.0
20160201110000,885.6,893.8,100.9259,67,55.1,70.0,65.0,60.0
20160201111500,885.6,893.8,100.9259,67,55.1,70.6,65.0,60.0
20160201113000,885.6,893.8,100.9259,67,55.1,71.3,65.0,60.0
20160201114500,885.6,893.8,100.9259,67,55.1,72.1,65.0,60.0
20160201120000,885.6,893.8,100.9259,67,55.1,72.7,65.0,60.0
20160201121500,885.6,893.8,100.9259,67,55.1,73.3,65.0,60.0
20160201123000,885.6,893.8,100.9259,67,55.1,73.8,65.0,60.0
20160201124500,885.6,893.8,100.9259,67,55.1,74.5,65.0,60.0
20160201130000,885.6,893.8,100.9259,67,55.1,75.0,65.0,60.0
20160201131500,885.6,893.8,100.9259,67,55.1,75.7,65.0,60.0
20160201133000,885.6,893.8,100.9259,67,55.1,76.0,65.0,60.0
20160201134500,885.6,893.8,100.9259,67,55.1,76.4,65.0,60.0
20160201140000,885.6,893.8,100.9259,67,55.1,76.7,65.0,60.0
20160201141500,885.6,893.8,100.9259,67,55.1,76.8,65.0,60.0
20160201143000,885.6,893.8,100.9259,67,55.1,76.8,65.0,60.0
20160201144500,885.6,893.8,100.9259,67,55.1,76.8,65.0,60.0
20160201150000,885.6,882.32,99.6296,67,55.1,76.7,65.0,60.0
20160201151500,885.6,872.48,98.5185,68,55.1,76.8,65.0,60.0
20160201153000,885.6,872.48,98.5185,68,55.1,76.7,65.0,60.0
20160201154500,885.6,872.48,98.5185,68,55.1,76.5,65.0,60.0
20160201160000,885.6,893.8,100.9259,67,55.1,76.4,65.0,60.0
20160201161500,885.6,893.8,100.9259,67,55.1,76.4,65.0,60.0
20160201163000,885.6,893.8,100.9259,67,55.1,76.2,65.0,60.0
20160201164500,885.6,893.8,100.9259,67,55.1,75.7,65.0,60.0
20160201170000,885.6,872.48,98.5185,68,55.1,75.2,65.0,60.0
20160201171500,885.6,872.48,98.5185,68,55.1,74.7,65.0,60.0
20160201173000,885.6,882.32,99.6296,68,54.3,74.6,65.0,60.0
20160201174500,885.6,893.8,100.9259,68,54.3,74.1,65.0,60.0
20160201180000,885.6,893.8,100.9259,68,54.3,73.8,65.0,60.0
20160201181500,885.6,893.8,100.9259,68,54.3,73.4,65.0,60.0
20160201183000,885.6,893.8,100.9259,67,54.3,73.1,65.0,60.0
20160201184500,885.6,913.48,103.1481,67,55.1,72.6,65.0,60.0
20160201190000,885.6,902.0,101.8519,67,55.1,72.3,65.0,60.0
20160201191500,885.6,902.0,101.8519,67,55.1,72.2,65.0,60.0
20160201193000,885.6,902.0,101.8519,67,55.1,71.9,65.0,60.0
20160201194500,885.6,902.0,101.8519,67,55.1,71.7,65.0,60.0
20160201200000,885.6,902.0,101.8519,67,55.1,71.4,65.0,60.0
20160201201500,885.6,902.0,101.8519,67,55.1,71.3,65.0,60.0
20160201203000,885.6,902.0,101.8519,67,55.1,71.0,65.0,60.0
20160201204500,885.6,902.0,101.8519,67,55.1,70.7,65.0,60.0
20160201210000,885.6,902.0,101.8519,67,55.1,70.5,65.0,60.0
20160201211500,885.6,902.0,101.8519,67,55.1,70.4,65.0,60.0
20160201213000,885.6,902.0,101.8519,67,55.1,70.2,65.0,60.0
20160201214500,885.6,902.0,101.8519,67,55.1,70.0,65.0,60.0
20160201220000,885.6,902.0,101.8519,67,55.1,69.9,65.0,60.0
20160201221500,885.6,902.0,101.8519,67,55.1,69.8,65.0,60.0
20160201223000,885.6,902.0,101.8519,67,55.1,69.8,65.0,60.0
20160201224500,885.6,902.0,101.8519,67,55.1,69.8,65.0,60.0
20160201230000,885.6,902.0,101.8519,67,55.1,69.8,65.0,60.0
20160201231500,885.6,902.0,101.8519,67,55.1,69.8,65.0,60.0
20160201233000,885.6,902.0,101.8519,67,55.1,69.8,65.0,60.0
20160201234500,885.6,902.0,101.8519,67,55.1,69.7,65.0,60.0
20160202000000,885.6,902.0,101.8519,67,55.1,69.4,65.0,60.0
20160202001500,885.6,902.0,101.8519,67,55.1,69.3,65.0,60.0
20160202003000,885.6,902.0,101.8519,67,55.1,69.2,65.0,60.0
20160202004500,885.6,902.0,101.8519,67,55.1,69.3,65.0,60.0
20160202010000,885.6,902.0,101.8519,67,55.1,69.3,65.0,60.0
20160202011500,885.6,902.0,101.8519,67,54.3,69.4,65.0,60.0
20160202013000,885.6,902.0,101.8519,67,54.3,69.4,65.0,60.0
20160202014500,885.6,902.0,101.8519,67,54.3,69.4,65.0,60.0
20160202020000,885.6,902.0,101.8519,67,54.3,69.4,65.0,60.0
20160202021500,885.6,902.0,101.8519,67,54.3,69.3,65.0,60.0
20160202023000,885.6,902.0,101.8519,67,55.1,69.3,65.0,60.0
20160202024500,885.6,913.48,103.1481,67,55.1,69.2,65.0,60.0
20160202030000,885.6,893.8,100.9259,67,55.1,69.2,65.0,60.0
20160202031500,885.6,893.8,100.9259,67,55.1,69.2,65.0,60.0
20160202033000,885.6,893.8,100.9259,67,55.1,69.2,65.0,60.0
20160202034500,885.6,893.8,100.9259,67,55.1,69.3,65.0,60.0
20160202040000,885.6,893.8,100.9259,67,55.1,69.2,65.0,60.0
20160202041500,885.6,893.8,100.9259,67,55.1,69.2,65.0,60.0
20160202043000,885.6,893.8,100.9259,67,55.1,69.3,65.0,60.0
20160202044500,885.6,893.8,100.9259,67,55.1,69.3,65.0,60.0
20160202050000,885.6,893.8,100.9259,67,55.1,69.3,65.0,60.0
20160202051500,885.6,893.8,100.9259,67,55.1,69.3,65.0,60.0
20160202053000,885.6,893.8,100.9259,67,55.1,69.3,65.0,60.0
20160202054500,885.6,893.8,100.9259,67,55.1,69.2,65.0,60.0
20160202060000,885.6,893.8,100.9259,67,54.3,69.1,65.0,60.0
20160202061500,885.6,893.8,100.9259,67,54.3,68.9,65.0,60.0
20160202063000,885.6,893.8,100.9259,67,54.3,68.8,65.0,60.0
20160202064500,885.6,893.8,100.9259,67,54.3,68.9,65.0,60.0
20160202070000,885.6,893.8,100.9259,67,54.3,69.2,65.0,60.0
20160202071500,885.6,893.8,100.9259,67,55.1,69.4,65.0,60.0
20160202073000,885.6,893.8,100.9259,67,55.1,69.5,65.0,60.0
20160202074500,885.6,893.8,100.9259,67,55.1,69.6,65.0,60.0
20160202080000,885.6,893.8,100.9259,67,55.1,69.8,65.0,60.0
20160202081500,885.6,893.8,100.9259,67,55.1,69.8,65.0,60.0
20160202083000,885.6,893.8,100.9259,67,55.1,69.7,65.0,60.0
20160202084500,885.6,893.8,100.9259,67,55.1,69.6,65.0,60.0
20160202090000,885.6,893.8,100.9259,67,55.1,69.6,65.0,60.0
20160202091500,885.6,893.8,100.9259,67,55.1,69.7,65.0,60.0
20160202093000,885.6,893.8,100.9259,67,54.3,69.7,65.0,60.0
20160202094500,885.6,882.32,99.6296,67,54.3,69.7,65.0,60.0
20160202100000,885.6,882.32,99.6296,67,55.2,70.0,65.0,60.0
20160202101500,885.6,872.48,98.5185,67,55.2,70.2,65.0,60.0
20160202103000,885.6,872.48,98.5185,67,55.2,70.3,65.0,60.0
20160202104500,885.6,872.48,98.5185,67,55.2,70.6,65.0,60.0
20160202110000,885.6,861.0,97.2222,67,55.2,70.8,65.0,60.0
20160202111500,885.6,861.0,97.2222,67,55.2,71.2,65.0,60.0
20160202113000,885.6,872.48,98.5185,67,55.2,71.5,65.0,60.0
20160202114500,885.6,872.48,98.5185,67,55.2,71.8,65.0,60.0
20160202120000,885.6,861.0,97.2222,67,55.2,72.2,65.0,60.0
20160202121500,885.6,861.0,97.2222,67,55.2,72.4,65.0,60.0
20160202123000,885.6,872.48,98.5185,68,55.2,72.7,65.0,60.0
20160202124500,885.6,872.48,98.5185,68,55.2,72.9,65.0,60.0
20160202130000,885.6,872.48,98.5185,68,55.2,72.9,65.0,60.0
20160202131500,885.6,872.48,98.5185,68,55.2,73.0,65.0,60.0
20160202133000,885.6,882.32,99.6296,68,55.2,72.9,65.0,60.0
20160202134500,885.6,882.32,99.6296,68,55.2,72.9,65.0,60.0
20160202140000,885.6,872.48,98.5185,68,55.2,72.9,65.0,60.0
20160202141500,885.6,872.48,98.5185,68,55.2,72.8,65.0,60.0
20160202143000,885.6,872.48,98.5185,68,55.2,72.9,65.0,60.0
20160202144500,885.6,872.48,98.5185,68,55.2,72.8,65.0,60.0
20160202150000,885.6,882.32,99.6296,68,55.2,72.9,65.0,60.0
20160202151500,885.6,872.48,98.5185,68,55.2,72.9,65.0,60.0
20160202153000,885.6,872.48,98.5185,68,55.2,73.0,65.0,60.0
20160202154500,885.6,872.48,98.5185,68,55.2,73.1,65.0,60.0
20160202160000,885.6,872.48,98.5185,68,55.2,73.2,65.0,60.0
20160202161500,885.6,872.48,98.5185,68,55.2,73.2,65.0,60.0
20160202163000,885.6,882.32,99.6296,68,55.2,73.3,65.0,60.0
20160202164500,885.6,882.32,99.6296,68,55.2,72.9,65.0,60.0
20160202170000,885.6,882.32,99.6296,68,55.2,72.9,65.0,60.0
20160202171500,885.6,893.8,100.9259,68,55.2,72.6,65.0,60.0
20160202173000,885.6,893.8,100.9259,68,55.2,72.1,65.0,60.0
20160202174500,885.6,893.8,100.9259,68,55.2,71.7,65.0,60.0
20160202180000,885.6,893.8,100.9259,68,55.2,71.4,65.0,60.0
20160202181500,885.6,913.48,103.1481,68,55.2,71.2,65.0,60.0
20160202183000,885.6,902.0,101.8519,68,55.2,71.0,65.0,60.0
20160202184500,885.6,902.0,101.8519,67,55.2,71.0,65.0,60.0
20160202190000,885.6,902.0,101.8519,67,55.2,70.9,65.0,60.0
20160202191500,885.6,902.0,101.8519,67,55.2,70.8,65.0,60.0
20160202193000,885.6,902.0,101.8519,67,55.2,70.5,65.0,60.0
20160202194500,885.6,902.0,101.8519,67,55.2,70.5,65.0,60.0
20160202200000,885.6,902.0,101.8519,67,55.2,70.4,65.0,60.0
20160202201500,885.6,902.0,101.8519,67,55.2,70.4,65.0,60.0
20160202203000,885.6,902.0,101.8519,67,55.2,70.3,65.0,60.0
20160202204500,885.6,902.0,101.8519,67,55.2,70.3,65.0,60.0
20160202210000,885.6,902.0,101.8519,67,55.2,70.2,65.0,60.0
20160202211500,885.6,902.0,101.8519,67,55.2,70.2,65.0,60.0
20160202213000,885.6,902.0,101.8519,67,55.2,70.1,65.0,60.0
20160202214500,885.6,913.48,103.1481,67,55.2,70.1,65.0,60.0
20160202220000,885.6,902.0,101.8519,67,55.2,70.0,65.0,60.0
20160202221500,885.6,913.48,103.1481,67,55.2,70.0,65.0,60.0
20160202223000,885.6,913.48,103.1481,67,55.2,70.0,65.0,60.0
20160202224500,885.6,902.0,101.8519,67,54.3,69.6,65.0,60.0
20160202230000,885.6,902.0,101.8519,67,54.3,69.1,65.0,60.0
20160202231500,885.6,913.48,103.1481,67,54.3,68.7,65.0,60.0
20160202233000,885.6,902.0,101.8519,67,54.3,68.2,65.0,60.0
20160202234500,885.6,902.0,101.8519,67,54.3,67.8,65.0,60.0
20160203000000,885.6,902.0,101.8519,67,54.3,67.6,65.0,60.0
20160203001500,885.6,902.0,101.8519,67,54.3,67.4,65.0,60.0
20160203003000,885.6,902.0,101.8519,67,54.3,67.2,65.0,60.0
20160203004500,885.6,902.0,101.8519,66,54.3,67.1,65.0,60.0
20160203010000,885.6,902.0,101.8519,66,54.3,66.9,65.0,60.0
20160203011500,885.6,441.16,49.8148,46,56.3,66.6,65.0,60.0
20160203013000,885.6,534.64,60.3704,51,55.1,66.0,65.0,60.0
20160203014500,885.6,552.68,62.4074,51,55.1,65.6,65.0,60.0
20160203020000,885.6,552.68,62.4074,51,54.3,65.2,65.0,60.0
20160203021500,885.6,552.68,62.4074,51,54.3,64.9,65.0,60.0
20160203023000,885.6,529.72,59.8148,50,54.3,64.7,65.0,60.0
20160203024500,885.6,523.16,59.0741,50,54.3,65.1,65.0,60.0
20160203030000,885.6,623.2,70.3704,55,54.3,65.6,65.0,60.0
20160203031500,885.6,769.16,86.8519,62,54.3,65.8,65.0,60.0
20160203033000,885.6,861.0,97.2222,67,54.3,66.0,65.0,60.0
20160203034500,885.6,861.0,97.2222,67,54.3,66.2,65.0,60.0
20160203040000,885.6,872.48,98.5185,67,54.3,66.2,65.0,60.0
20160203041500,885.6,872.48,98.5185,67,54.3,66.4,65.0,60.0
20160203043000,885.6,872.48,98.5185,67,54.3,66.3,65.0,60.0
20160203044500,885.6,872.48,98.5185,67,54.3,66.3,65.0,60.0
20160203050000,885.6,882.32,99.6296,67,54.3,66.4,65.0,60.0
