PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20161215163000,23.98,62.657066,48.665092,48.665001,20.815127,38.018639,71.981995,1.272581,1.2,55.924393,55.0,73.305
20161215164500,21.280001,62.27903,48.665092,48.665001,20.699765,37.225182,71.657974,1.284625,1.2,56.248428,55.0,73.305
20161215170000,22.690001,61.918995,48.156769,48.154999,20.699765,37.377769,71.351944,1.288639,1.2,56.050407,55.0,73.040001
20161215171500,28.65,61.828983,46.332081,46.330002,20.353679,37.713463,71.495956,1.272581,1.2,56.860489,55.0,72.095001
20161215173000,32.345001,61.378937,46.332081,46.330002,20.07884,38.110191,71.783981,1.28061,1.2,57.05851,55.0,72.095001
20161215174500,32.549999,61.090912,46.058598,46.060001,19.73884,38.079674,72.288025,1.276596,1.2,55.960396,55.0,71.949997
20161215180000,30.815001,61.090912,46.058598,46.060001,19.471226,38.232262,72.612061,1.276596,1.2,55.06031,55.0,71.949997
20161215181500,12.56,61.0009,46.058598,46.060001,19.136564,38.232262,72.972099,1.276596,1.2,52.720074,55.0,71.949997
20161215183000,9.9,61.0009,46.058598,46.060001,18.592054,38.049156,73.242126,1.276596,1.2,53.926193,55.0,71.949997
20161215184500,20.014999,60.730873,46.058598,46.060001,,38.50692,73.008102,1.252509,1.2,55.690369,55.0,71.949997
20161215190000,29.5,60.370838,46.058598,46.060001,18.486144,37.805016,72.090012,1.240466,1.2,57.148514,55.0,71.949997
20161215191500,31.360001,60.28083,46.058598,46.060001,18.404221,36.858971,71.621964,1.200321,1.2,55.186317,55.0,71.949997
20161215193000,31.575001,60.460846,46.058598,46.060001,18.278999,37.225182,71.189926,1.164191,1.2,55.240326,55.0,71.949997
20161215194500,21.459999,60.010803,46.058598,46.060001,18.198062,37.377769,71.351944,1.180249,1.2,53.260128,55.0,71.949997
20161215200000,12.335,59.830784,47.63731,47.634998,17.840722,37.316734,71.58596,1.103974,1.2,53.548157,55.0,72.769997
20161215201500,11.47,59.650764,49.33963,49.34,17.840722,37.255699,71.783981,1.103974,1.2,53.008102,55.0,73.654999
20161215203000,13.445,59.18272,49.812771,49.814999,17.539584,34.753265,72.288025,1.120032,1.2,53.926193,55.0,73.904999
20161215204500,11.015,59.092712,50.712673,50.715,17.47648,33.4105,72.450043,1.112003,1.2,54.898293,55.0,74.370003
20161215210000,19.15,58.552658,52.582024,52.580002,17.423321,36.797935,72.774078,1.112003,1.2,56.014404,55.0,75.345001
20161215211500,14.24,58.912693,52.857224,52.855,17.423321,34.173431,73.044106,1.144119,1.2,54.736275,55.0,75.485001
20161215213000,25.43,58.732674,52.857224,52.855,17.36819,37.560875,72.090012,1.168205,1.2,56.050407,55.0,75.485001
20161215214500,12.47,58.822685,52.857224,52.855,17.24001,36.858971,71.351944,1.20835,1.2,54.736275,55.0,75.485001
20161215220000,15.62,58.912693,52.857224,52.855,17.04774,35.821381,71.099915,1.220393,1.2,54.952297,55.0,75.485001
20161215221500,12.92,58.642666,52.857224,52.855,17.04774,35.760345,70.82988,1.236451,1.2,53.422142,55.0,75.485001
20161215223000,12.235,58.822685,52.857224,52.855,16.859006,36.065521,70.865891,1.264552,1.2,53.638168,55.0,75.485001
20161215224500,12.42,58.642666,52.857224,52.855,16.859006,36.431725,71.153915,1.248495,1.2,53.188118,55.0,75.485001
20161215230000,11.17,58.642666,52.857224,52.855,16.72984,36.675865,71.549957,1.200321,1.2,54.124214,55.0,75.485001
20161215231500,10.87,58.102612,52.857224,52.855,16.72984,36.858971,71.855988,1.212365,1.2,53.296131,55.0,75.485001
20161215233000,11.715,58.282631,52.857224,52.855,16.536091,36.706383,72.288025,1.204336,1.2,53.674168,55.0,75.485001
20161215234500,12.26,58.282631,52.857224,52.855,16.406925,36.950523,72.378036,1.212365,1.2,53.188118,55.0,75.485001
20161216000000,12.585,57.922592,52.857224,52.855,16.210796,36.797935,71.58596,1.204336,1.2,53.098114,55.0,75.485001
20161216001500,16.52,58.012604,52.857224,52.855,16.210796,35.211029,70.937897,1.20835,1.2,53.296131,55.0,75.485001
20161216003000,18.424999,58.012604,52.857224,52.855,15.55174,34.600677,70.541855,1.248495,1.2,53.998199,55.0,75.485001
20161216004500,29.965,57.634563,52.6301,52.630001,15.410334,35.149994,70.541855,1.292654,1.2,55.186317,55.0,75.245003
20161216010000,31.665001,57.544556,51.682999,51.685001,15.332525,35.69931,71.027908,1.292654,1.2,57.05851,55.0,74.875
20161216011500,30.77,57.454548,51.682999,51.685001,15.332525,35.790863,71.297928,1.24448,1.2,56.9865,55.0,74.875
20161216013000,21.639999,56.914494,51.682999,51.685001,14.917504,36.035004,71.783981,1.256523,1.2,56.50045,55.0,74.875
20161216014500,20.450001,57.454548,51.682999,51.685001,14.698204,36.126556,72.144012,1.284625,1.2,56.338436,55.0,74.875
20161216020000,12.365,57.544556,51.682999,51.685001,14.747096,35.851898,72.378036,1.268567,1.2,55.024303,55.0,74.875
20161216021500,6.59,57.184517,51.682999,51.685001,14.747096,35.638275,72.576065,1.268567,1.2,54.448246,55.0,74.875
20161216023000,10.045,57.544556,50.893448,50.895,15.223334,35.333099,72.900085,1.284625,1.2,53.710175,55.0,74.464996
20161216024500,12.855,57.454548,50.619961,50.619999,15.359402,35.394135,72.936096,1.28061,1.2,53.008102,55.0,74.32
20161216030000,14.34,57.544556,50.619961,50.619999,15.576237,35.57724,72.936096,1.28061,1.2,53.224121,55.0,74.32
20161216031500,26.945,57.634563,50.619961,50.619999,15.576237,35.882416,72.054008,1.284625,1.2,54.862289,55.0,74.32
20161216033000,25.325001,58.102612,50.385124,50.384998,15.971708,34.539642,71.351944,1.292654,1.2,55.186317,55.0,74.199997
20161216034500,31.195,58.192619,45.178192,45.18,16.107776,33.959816,70.991898,1.284625,1.2,55.798382,55.0,71.495003
20161216040000,29.790001,57.832584,45.178192,45.18,16.319188,34.600677,70.739876,1.284625,1.2,56.122414,55.0,71.495003
20161216041500,30.965,58.102612,45.178192,45.18,16.319188,34.936371,70.991898,1.276596,1.2,55.726372,55.0,71.495003
20161216043000,27.969999,58.192619,45.178192,45.18,16.7278,34.997406,71.351944,1.252509,1.2,55.114311,55.0,71.495003
20161216044500,31.07,58.282631,45.178192,45.18,16.861896,35.088959,71.657974,1.248495,1.2,55.690369,55.0,71.495003
20161216050000,32.32,58.282631,45.178192,45.18,16.928944,35.180511,72.054008,1.240466,1.2,56.410442,55.0,71.495003
20161216051500,25.23,58.552658,45.178192,45.18,16.928944,35.180511,72.414047,1.240466,1.2,53.800179,55.0,71.495003
20161216053000,26.629999,58.192619,45.178192,45.18,17.06304,35.058441,72.576065,1.236451,1.2,54.088211,55.0,71.495003
20161216054500,16.465,58.462646,45.178192,45.18,17.12951,35.485687,72.144012,1.232437,1.2,53.008102,55.0,71.495003
20161216060000,10.38,58.372639,45.178192,45.18,17.331232,34.356537,71.351944,1.236451,1.2,52.900093,55.0,71.495003
20161216061500,7.865,58.552658,45.178192,45.18,17.331232,33.379982,70.82988,1.232437,1.2,53.224121,55.0,71.495003
20161216063000,8.18,58.642666,45.178192,45.18,17.465328,33.318947,70.505852,1.20835,1.2,53.062107,55.0,71.495003
20161216064500,8.985,58.642666,45.178192,45.18,17.532376,34.203949,70.505852,1.216379,1.2,53.58416,55.0,71.495003
20161216070000,9.02,58.642666,45.178192,45.18,17.666472,34.631195,70.937897,1.212365,1.2,53.134113,55.0,71.495003
20161216071500,9.285,58.642666,45.178192,45.18,17.666472,35.088959,71.189926,1.232437,1.2,54.538254,55.0,71.495003
20161216073000,7.72,58.732674,45.178192,45.18,17.595395,35.394135,71.657974,1.20835,1.2,53.764175,55.0,71.495003
20161216074500,20.639999,59.092712,45.178192,45.18,17.728505,35.027924,71.981995,1.20835,1.2,56.824486,55.0,71.495003
20161216080000,29.225,59.740776,45.178192,45.18,18.06876,35.058441,72.378036,1.216379,1.2,57.310532,55.0,71.495003
20161216081500,34.165001,59.740776,45.178192,45.18,18.135808,35.027924,72.612061,1.224408,1.2,56.9865,55.0,71.495003
20161216083000,30.945,60.28083,47.253197,47.255001,18.873336,35.272064,72.414047,1.112003,1.2,55.024303,55.0,72.57
20161216084500,17.32,60.460846,47.253197,47.255001,19.141528,34.356537,71.747978,1.128061,1.2,53.188118,55.0,72.57
20161216090000,13.655,60.730873,47.253197,47.255001,19.83132,33.898781,71.027908,1.132075,1.2,53.098114,55.0,72.57
20161216091500,13.825,61.55896,47.253197,47.255001,19.83132,34.387054,70.703873,1.152148,1.2,53.872189,55.0,72.57
20161216093000,22.555,62.27903,47.253197,47.255001,21.08592,35.058441,70.703873,1.176234,1.2,53.512154,55.0,72.57
20161216094500,31.955,63.107113,47.253197,47.255001,21.689352,35.363617,71.099915,1.168205,1.2,54.160217,55.0,72.57
20161216100000,33.849998,63.647163,47.253197,47.255001,22.254245,35.45517,71.549957,1.160177,1.2,55.798382,55.0,72.57
20161216101500,25.695,64.007202,47.253197,47.255001,22.254245,35.69931,71.981995,1.156162,1.2,56.014404,55.0,72.57
20161216103000,17.785,64.745277,47.253197,47.255001,23.984675,35.668793,72.414047,1.156162,1.2,55.024303,55.0,72.57
20161216104500,31.700001,65.195328,47.253197,47.255001,24.45056,35.790863,72.774078,1.156162,1.2,54.898293,55.0,72.57
20161216110000,22.639999,65.843384,48.870541,48.869999,24.923262,36.370689,72.738075,1.112003,1.2,54.502251,55.0,73.415001
20161216111500,31.43,66.383438,50.161552,50.16,25.51782,35.851898,72.090012,1.112003,1.2,55.726372,55.0,74.224998
20161216113000,32.810001,66.383438,50.848064,50.849998,26.55788,35.760345,71.351944,1.112003,1.2,54.502251,55.0,74.440002
20161216114500,32.810001,66.761475,51.635036,51.634998,27.192286,36.340179,71.027908,1.112003,1.2,55.06031,55.0,74.849998
20161216120000,32.810001,67.031502,51.635036,51.634998,27.579784,36.950523,70.82988,1.103974,1.2,55.438347,55.0,74.849998
20161216121500,33.465,67.391541,52.100445,52.099998,28.380008,37.225182,71.153915,1.103974,1.2,54.9883,55.0,75.089996
20161216123000,33.465,67.391541,52.612217,52.610001,29.356148,37.682945,71.621964,1.107989,1.2,55.312332,55.0,75.360001
20161216124500,34.775002,67.751579,53.077625,53.080002,,37.835533,71.981995,1.112003,1.2,54.862289,55.0,75.599998
20161216130000,35.939999,68.129616,53.352825,53.355,29.761139,37.927086,72.450043,1.112003,1.2,55.47435,55.0,75.745003
20161216131500,36.450001,68.129616,53.352825,53.355,29.888333,38.201744,72.774078,1.107989,1.2,55.024303,55.0,75.745003
20161216133000,36.450001,68.21962,55.536007,55.535,30.206318,38.323814,72.252029,1.120032,1.2,55.150314,55.0,76.879997
20161216134500,36.450001,68.039612,56.901314,56.900002,30.206318,38.598473,71.657974,1.091931,1.2,55.150314,55.0,77.589996
20161216140000,36.450001,68.129616,57.18425,57.185001,30.5879,39.300369,71.027908,1.184263,1.2,55.186317,55.0,77.735001
20161216141500,36.450001,67.9496,57.18425,57.185001,30.5879,40.490555,70.865891,1.17222,1.2,55.150314,55.0,77.735001
20161216143000,36.450001,68.039612,57.18425,57.185001,30.63482,40.856766,70.82988,1.17222,1.2,55.150314,55.0,77.735001
20161216144500,36.450001,68.579659,57.18425,57.185001,30.63482,40.276932,71.189926,1.164191,1.2,55.312332,55.0,77.735001
20161216150000,37.25,68.129616,57.18425,57.185001,30.63482,40.368484,71.657974,1.120032,1.2,54.9883,55.0,77.735001
20161216151500,37.25,68.489655,57.18425,57.185001,30.808934,40.337967,72.288025,1.120032,1.2,55.024303,55.0,77.735001
20161216153000,37.25,68.399643,57.18425,57.185001,30.808934,40.856766,72.450043,1.112003,1.2,55.186317,55.0,77.735001
20161216154500,37.25,68.489655,57.18425,57.185001,30.679768,41.741776,72.018005,1.144119,1.2,55.348335,55.0,77.735001
20161216160000,37.25,68.399643,57.18425,57.185001,30.852896,42.413162,71.387939,1.140104,1.2,55.276329,55.0,77.735001
20161216161500,37.25,68.399643,57.18425,57.185001,30.852896,43.3592,71.027908,1.128061,1.2,55.312332,55.0,77.735001
20161216163000,39.775002,68.489655,57.18425,57.185001,30.657668,44.000069,71.027908,1.156162,1.2,55.024303,55.0,77.735001
20161216164500,39.775002,68.399643,57.18425,57.185001,30.698179,44.213692,71.063911,1.148133,1.2,54.502251,55.0,77.735001
20161216170000,39.775002,68.039612,57.18425,57.185001,30.567041,43.145584,71.297928,1.160177,1.2,54.502251,55.0,77.735001
20161216171500,39.775002,68.489655,57.18425,57.185001,30.567041,42.68782,71.657974,1.156162,1.2,54.700272,55.0,77.735001
20161216173000,39.009998,68.039612,57.18425,57.185001,30.47247,42.870926,71.819984,1.132075,1.2,54.502251,55.0,77.735001
20161216174500,32.959999,68.399643,57.18425,57.185001,30.44051,42.779373,72.252029,1.132075,1.2,55.150314,55.0,77.735001
20161216180000,32.959999,68.309631,57.18425,57.185001,30.3074,43.084549,72.414047,1.140104,1.2,55.186317,55.0,77.735001
20161216181500,32.959999,68.309631,57.18425,57.185001,30.17429,44.640938,71.819984,1.160177,1.2,55.186317,55.0,77.735001
20161216183000,32.959999,68.039612,57.18425,57.185001,30.204448,45.312325,71.153915,1.164191,1.2,55.276329,55.0,77.735001
20161216184500,32.959999,68.129616,57.18425,57.185001,30.367716,46.380432,70.631866,1.156162,1.2,55.348335,55.0,77.735001
20161216190000,39.055,68.039612,57.18425,57.185001,30.300175,47.479065,70.505852,1.164191,1.2,54.664268,55.0,77.735001
20161216191500,39.055,67.751579,57.18425,57.185001,30.300175,48.333549,70.541855,1.148133,1.2,54.664268,55.0,77.735001
20161216193000,39.055,68.039612,57.18425,57.185001,30.625725,46.319397,70.865891,1.156162,1.2,54.826286,55.0,77.735001
20161216194500,39.055,67.9496,57.18425,57.185001,30.625725,45.312325,71.351944,1.152148,1.2,54.898293,55.0,77.735001
20161216200000,39.055,67.9496,57.18425,57.185001,30.85752,45.190254,71.819984,1.13609,1.2,54.898293,55.0,77.735001
20161216201500,39.055,68.039612,57.18425,57.185001,30.85752,44.976631,72.414047,1.116018,1.2,55.024303,55.0,77.735001
20161216203000,39.055,68.039612,57.18425,57.185001,31.29884,46.014221,72.288025,1.112003,1.2,55.024303,55.0,77.735001
20161216204500,39.055,68.21962,57.45945,57.459999,31.437866,47.204407,71.783981,1.107989,1.2,55.276329,55.0,77.879997
20161216210000,33.860001,68.039612,57.696018,57.695,31.576892,48.089409,71.099915,1.103974,1.2,54.862289,55.0,78.0
20161216211500,33.860001,68.399643,57.924858,57.924999,31.576892,48.913383,70.703873,1.103974,1.2,54.9883,55.0,78.120003
20161216213000,48.990002,68.489655,58.200058,58.200001,31.954122,49.920464,70.541855,1.107989,1.2,55.510353,55.0,78.264999
