PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160731041500,39.91,75.096313,15.0,15.0,39.95864,78.08812,1.441188,56.446445,56.0,64.464996
20160731043000,49.900002,75.096313,15.0,15.0,39.816656,78.08812,1.457246,55.798382,56.0,64.464996
20160731044500,41.66,75.096313,15.0,15.0,39.816656,78.08812,1.457246,55.798382,56.0,64.464996
20160731050000,37.5,75.096313,15.0,15.0,39.745664,78.08812,1.465275,55.798382,56.0,64.464996
20160731051500,32.355,75.096313,15.0,15.0,39.82315,78.08812,1.465275,55.798382,56.0,64.464996
20160731053000,32.355,75.096313,15.0,15.0,39.82315,78.08812,1.473304,55.798382,56.0,64.464996
20160731054500,32.355,75.096313,15.0,15.0,39.68018,78.08812,1.477318,55.798382,56.0,64.464996
20160731060000,32.355,75.096313,15.0,15.0,39.68018,78.08812,1.557607,55.798382,56.0,64.464996
20160731061500,26.889999,75.096313,15.0,15.0,39.82315,78.08812,1.557607,55.798382,56.0,64.464996
20160731063000,22.525,75.096313,15.0,15.0,39.82315,76.836899,1.57768,56.662468,56.0,64.464996
20160731064500,34.93,75.096313,15.0,15.0,39.82315,76.836899,1.57768,56.662468,56.0,64.464996
20160731070000,49.68,75.096313,15.0,15.0,39.82315,76.836899,1.565636,55.510353,56.0,64.464996
20160731071500,49.68,75.096313,15.0,15.0,39.60368,76.836899,1.581694,56.248428,56.0,64.464996
20160731073000,47.540001,76.554459,15.0,15.0,39.68018,75.982407,1.585708,55.348335,56.0,64.464996
20160731074500,27.995001,76.554459,15.0,15.0,40.186576,75.982407,1.585708,56.698471,56.0,64.464996
20160731080000,17.645,77.472549,15.0,15.0,40.258554,75.982407,1.569651,56.698471,56.0,64.464996
20160731081500,20.445,78.300629,15.0,15.0,41.131742,75.982407,1.525492,56.698471,56.0,64.464996
20160731083000,26.225,78.300629,15.0,15.0,41.338224,75.982407,1.481333,56.698471,56.0,64.464996
20160731084500,50.32,79.128716,15.0,15.0,41.467305,75.982407,1.441188,55.798382,56.0,64.464996
20160731090000,50.32,79.128716,15.0,15.0,41.896215,75.982407,1.437174,55.798382,56.0,64.464996
20160731091500,50.32,79.128716,15.0,15.0,42.133671,75.982407,1.441188,55.798382,56.0,64.464996
20160731093000,50.32,80.892891,15.0,15.0,42.415667,70.824951,1.441188,55.798382,56.0,64.464996
20160731094500,50.32,80.892891,15.0,15.0,42.31484,75.768784,1.453232,55.798382,56.0,64.464996
20160731100000,51.560001,81.720978,15.0,15.0,42.412369,75.768784,1.469289,55.798382,56.0,64.464996
20160731101500,49.965,81.720978,15.0,15.0,42.525096,75.768784,1.469289,55.798382,56.0,64.464996
20160731103000,49.965,82.72908,15.0,15.0,42.42041,75.768784,1.481333,55.798382,56.0,64.464996
20160731104500,51.330002,82.72908,15.0,15.0,42.369461,75.768784,1.489362,55.798382,56.0,64.464996
20160731110000,51.330002,82.72908,15.0,15.0,42.631737,75.768784,1.505419,55.798382,56.0,64.464996
20160731111500,51.330002,82.72908,15.0,15.0,42.304708,74.487045,1.513448,55.798382,56.0,64.464996
20160731113000,51.330002,84.673271,15.0,15.0,42.82688,75.249985,1.57768,55.798382,56.0,64.464996
20160731114500,54.695,83.557159,15.0,15.0,42.74783,74.242905,1.585708,55.798382,56.0,64.464996
20160731120000,53.5,81.810989,15.0,15.0,42.480539,74.242905,1.565636,55.798382,56.0,63.509998
20160731121500,44.950001,80.604858,15.0,15.0,42.339456,74.242905,1.569651,55.798382,56.0,63.509998
20160731123000,16.434999,79.128716,15.0,15.0,42.480539,76.409653,1.557607,55.798382,56.0,63.509998
20160731124500,50.764999,78.300629,15.0,15.0,42.353345,76.409653,1.557607,56.410442,56.0,63.509998
20160731130000,45.424999,78.300629,15.0,15.0,42.339456,77.32518,1.545564,56.9865,56.0,63.509998
20160731131500,49.860001,78.300629,15.0,15.0,42.781184,77.32518,1.549578,56.9865,56.0,63.509998
20160731133000,49.860001,78.300629,15.0,15.0,43.32464,78.942612,1.481333,55.798382,56.0,63.509998
20160731134500,35.330002,76.554459,15.0,15.0,43.096704,80.041237,1.449217,55.798382,56.0,63.509998
20160731140000,30.195,76.554459,15.0,15.0,43.096704,81.963844,1.449217,56.50045,56.0,63.509998
20160731141500,35.955002,75.726379,15.0,15.0,41.632902,83.459206,1.449217,56.50045,56.0,63.509998
20160731143000,35.955002,75.726379,15.0,15.0,41.594295,82.330055,1.445203,56.50045,56.0,63.509998
20160731144500,49.73,75.726379,15.0,15.0,41.77934,82.330055,1.445203,56.50045,56.0,63.509998
20160731150000,13.64,76.64447,15.0,15.0,41.769072,82.330055,1.445203,56.50045,56.0,63.509998
20160731151500,43.049999,76.64447,15.0,15.0,41.066224,82.330055,1.445203,55.312332,56.0,63.509998
20160731153000,46.709999,76.64447,15.0,15.0,40.836571,81.078835,1.441188,56.734474,56.0,63.509998
20160731154500,50.869999,76.64447,15.0,15.0,40.86508,81.078835,1.441188,56.734474,56.0,63.509998
20160731160000,13.25,76.64447,15.0,15.0,40.462792,79.552956,1.445203,56.734474,56.0,63.509998
20160731161500,27.495001,76.64447,15.0,15.0,40.701489,79.552956,1.445203,56.734474,56.0,63.509998
20160731163000,48.849998,76.64447,15.0,15.0,40.02443,77.44725,1.445203,56.734474,56.0,63.509998
20160731164500,30.275,76.64447,15.0,15.0,40.09362,75.921371,1.461261,54.790279,56.0,63.509998
20160731170000,49.505001,76.64447,15.0,15.0,40.259846,75.921371,1.513448,55.600361,56.0,63.509998
20160731171500,44.985001,77.580559,15.0,15.0,40.259846,74.670151,1.521477,55.600361,56.0,63.509998
20160731173000,42.380001,77.580559,15.0,15.0,40.32788,74.670151,1.525492,55.600361,56.0,63.509998
20160731174500,40.990002,77.580559,15.0,15.0,40.463948,70.275635,1.513448,55.600361,56.0,63.509998
20160731180000,40.990002,78.408646,15.0,15.0,40.463948,76.348618,1.521477,55.600361,56.0,63.509998
20160731181500,40.990002,78.408646,15.0,15.0,40.872152,78.881577,1.521477,55.600361,56.0,63.509998
20160731183000,40.990002,78.408646,15.0,15.0,41.178883,65.972672,1.521477,55.600361,56.0,63.509998
20160731184500,40.990002,78.408646,15.0,15.0,41.484458,78.820541,1.469289,55.600361,56.0,63.509998
20160731190000,40.990002,78.408646,15.0,15.0,41.552492,78.820541,1.453232,55.600361,56.0,63.509998
20160731191500,40.990002,77.580559,15.0,15.0,41.552492,76.44017,1.433159,55.600361,56.0,63.509998
20160731193000,40.990002,77.580559,15.0,15.0,41.552492,75.280502,1.42513,55.600361,56.0,63.509998
20160731194500,40.990002,77.580559,15.0,15.0,41.727099,73.510483,1.421116,55.600361,56.0,63.509998
20160731200000,40.990002,77.580559,15.0,15.0,41.55562,73.510483,1.42513,55.600361,56.0,63.509998
20160731201500,40.990002,76.554459,15.0,15.0,41.586764,73.510483,1.429145,55.600361,56.0,63.509998
20160731203000,40.990002,76.554459,15.0,15.0,41.308712,77.294662,1.417102,55.600361,56.0,63.509998
20160731204500,40.990002,76.554459,15.0,15.0,41.26492,77.294662,1.413087,55.600361,56.0,63.509998
20160731210000,40.990002,76.554459,15.0,15.0,41.194914,74.975327,1.421116,55.600361,56.0,63.509998
20160731211500,34.165001,76.554459,15.0,15.0,40.774878,77.721909,1.429145,55.600361,56.0,63.509998
20160731213000,33.134998,76.554459,15.0,15.0,40.739552,78.820541,1.433159,55.600361,56.0,63.509998
20160731214500,31.075001,76.554459,15.0,15.0,40.739552,76.19603,1.505419,55.600361,56.0,63.509998
20160731220000,27.51,76.554459,15.0,15.0,40.739552,73.785141,1.501405,55.600361,56.0,63.509998
20160731221500,50.25,76.554459,15.0,15.0,40.79419,73.785141,1.501405,55.600361,56.0,63.509998
20160731223000,26.285,75.726379,15.0,15.0,40.79419,71.832024,1.501405,56.572456,56.0,63.509998
20160731224500,44.66,75.726379,15.0,15.0,40.512194,72.900139,1.493376,55.348335,56.0,63.509998
20160731230000,12.49,75.726379,15.0,15.0,40.512194,72.900139,1.505419,55.348335,56.0,63.509998
20160731231500,11.295,75.726379,15.0,15.0,40.512194,74.242905,1.505419,56.338436,56.0,63.509998
20160731233000,13.01,75.726379,15.0,15.0,40.371196,75.402573,1.505419,56.338436,56.0,63.509998
20160731234500,18.455,75.726379,15.0,15.0,40.455584,75.402573,1.497391,56.338436,56.0,63.509998
20160801000000,26.780001,75.726379,15.0,15.0,40.371196,76.592758,1.497391,56.338436,56.0,63.509998
20160801001500,31.58,75.726379,15.0,15.0,40.371196,76.592758,1.501405,56.338436,56.0,63.509998
20160801003000,37.264999,75.726379,15.0,15.0,40.230198,75.463608,1.497391,56.338436,56.0,63.509998
20160801004500,37.264999,75.726379,15.0,15.0,40.159699,73.174797,1.501405,56.338436,56.0,63.509998
20160801010000,37.985001,75.726379,15.0,15.0,40.159699,72.25927,1.437174,56.338436,56.0,63.509998
20160801011500,46.470001,75.726379,15.0,15.0,40.159699,71.038574,1.405058,56.338436,56.0,63.509998
20160801013000,12.38,74.898293,15.0,15.0,40.018701,71.923576,1.421116,56.338436,56.0,63.509998
20160801014500,49.689999,74.898293,15.0,15.0,39.877703,74.029282,1.42513,55.600361,56.0,63.509998
20160801020000,48.66,74.898293,15.0,15.0,39.736705,75.951889,1.42513,55.600361,56.0,63.509998
20160801021500,11.37,74.898293,15.0,15.0,39.736705,75.951889,1.441188,56.284431,56.0,63.509998
20160801023000,31.475,74.898293,15.0,15.0,39.745664,75.951889,1.445203,56.284431,56.0,63.509998
20160801024500,11.5,74.898293,15.0,15.0,39.745664,75.951889,1.445203,56.284431,56.0,63.509998
20160801030000,20.450001,74.898293,15.0,15.0,39.745664,73.205315,1.461261,56.284431,56.0,63.509998
20160801031500,20.450001,74.898293,15.0,15.0,39.60368,72.137199,1.533521,56.284431,56.0,63.509998
20160801033000,20.450001,74.898293,15.0,15.0,39.60368,71.038574,1.54155,56.284431,56.0,63.509998
20160801034500,20.450001,74.898293,15.0,15.0,39.461696,71.038574,1.545564,56.284431,56.0,63.509998
20160801040000,20.450001,74.898293,15.0,15.0,39.461696,71.038574,1.553593,56.284431,56.0,63.509998
20160801041500,21.165001,74.898293,15.0,15.0,39.461696,72.625481,1.557607,56.284431,56.0,63.509998
20160801043000,24.6,74.898293,15.0,15.0,39.319712,73.785141,1.557607,56.284431,56.0,63.509998
20160801044500,23.715,74.898293,15.0,15.0,39.53721,73.785141,1.561622,55.636368,56.0,63.509998
20160801050000,13.68,74.898293,15.0,15.0,39.53721,73.785141,1.573665,55.636368,56.0,63.509998
20160801051500,38.985001,74.898293,15.0,15.0,39.53721,75.494125,1.573665,54.502251,56.0,63.509998
20160801053000,48.799999,74.898293,15.0,15.0,39.53721,75.494125,1.565636,57.436546,56.0,63.509998
20160801054500,23.040001,74.898293,15.0,15.0,39.39424,73.144279,1.569651,54.502251,56.0,63.509998
20160801060000,14.56,74.898293,15.0,15.0,39.322755,71.25219,1.57768,56.572456,56.0,63.509998
20160801061500,26.764999,74.898293,15.0,15.0,39.322755,71.25219,1.573665,56.572456,56.0,63.509998
20160801063000,51.595001,74.898293,15.0,15.0,39.322755,71.25219,1.465275,58.120613,56.0,63.509998
20160801064500,34.875,75.924393,15.0,15.0,39.322755,73.785141,1.445203,55.024303,56.0,63.509998
20160801070000,49.904999,75.924393,15.0,15.0,39.39424,73.785141,1.449217,55.690369,56.0,63.509998
20160801071500,42.73,75.924393,15.0,15.0,39.610752,74.700668,1.42513,55.690369,56.0,63.509998
20160801073000,42.73,76.932495,15.0,15.0,39.754708,74.700668,1.421116,55.690369,56.0,63.509998
20160801074500,42.73,78.210625,15.0,15.0,40.04262,75.463608,1.417102,56.284431,56.0,63.509998
20160801080000,35.279999,78.210625,15.0,15.0,40.258554,75.463608,1.417102,55.438347,56.0,63.509998
20160801081500,13.805,79.326736,15.0,15.0,40.914329,74.273422,1.413087,56.122414,56.0,63.509998
20160801083000,41.834999,80.244827,15.0,15.0,41.059271,74.273422,1.417102,55.150314,56.0,63.509998
20160801084500,43.974998,80.244827,15.0,15.0,41.71151,74.273422,1.409073,56.896492,56.0,64.449997
20160801090000,18.34,81.432945,15.0,15.0,41.928923,74.273422,1.417102,55.348335,56.0,64.449997
20160801091500,46.240002,81.432945,15.0,15.0,42.25364,73.205315,1.445203,55.348335,56.0,64.449997
20160801093000,16.035,81.432945,15.0,15.0,42.754035,73.205315,1.445203,56.338436,56.0,64.449997
20160801094500,16.035,80.244827,15.0,15.0,42.945064,69.512695,1.441188,56.338436,56.0,64.449997
20160801100000,25.125,80.244827,15.0,15.0,42.412369,70.367188,1.42513,56.338436,56.0,64.449997
20160801101500,27.915001,77.760574,15.0,15.0,42.823531,68.322517,1.42513,56.338436,56.0,64.449997
20160801103000,52.645,77.760574,15.0,15.0,42.322473,68.322517,1.429145,57.472549,56.0,65.519997
20160801104500,22.645,77.760574,15.0,15.0,41.849686,69.726318,1.42513,55.348335,56.0,65.519997
20160801110000,15.17,77.760574,15.0,15.0,42.069734,71.069084,1.417102,56.086411,56.0,65.519997
20160801111500,14.5,77.760574,15.0,15.0,42.42092,73.907211,1.42513,56.086411,56.0,65.519997
20160801113000,51.945,77.760574,15.0,15.0,42.66504,73.907211,1.437174,56.086411,56.0,65.519997
20160801114500,35.615002,77.760574,15.0,15.0,42.66504,73.907211,1.445203,56.086411,56.0,65.519997
20160801120000,31.594999,77.760574,15.0,15.0,42.03876,72.350822,1.453232,57.022503,56.0,65.519997
20160801121500,17.605,77.760574,15.0,15.0,40.940186,72.350822,1.449217,55.186317,56.0,65.519997
20160801123000,14.255,77.760574,15.0,15.0,40.836248,70.489258,1.457246,56.086411,56.0,65.519997
20160801124500,51.814999,77.760574,15.0,15.0,40.699194,65.148697,1.457246,56.698471,56.0,65.519997
20160801130000,17.635,79.038704,15.0,15.0,40.259846,67.468025,1.461261,55.47435,56.0,65.519997
20160801131500,19.035,79.038704,15.0,15.0,40.699194,67.468025,1.465275,56.338436,56.0,65.519997
20160801133000,51.880001,79.866791,15.0,15.0,40.736084,69.512695,1.461261,56.338436,56.0,65.519997
20160801134500,24.885,79.866791,15.0,15.0,41.309358,69.512695,1.465275,55.690369,56.0,65.519997
20160801140000,15.36,79.866791,15.0,15.0,41.602608,69.512695,1.477318,55.690369,56.0,65.519997
20160801141500,15.36,80.982895,15.0,15.0,41.70301,53.887741,1.473304,55.690369,56.0,65.519997
20160801143000,15.36,80.982895,15.0,15.0,42.55352,71.038574,1.473304,55.690369,56.0,65.519997
20160801144500,20.450001,80.982895,15.0,15.0,42.753185,71.038574,1.493376,56.662468,56.0,65.519997
20160801150000,21.334999,80.982895,15.0,15.0,42.627878,69.939941,1.521477,55.240326,56.0,65.519997
20160801151500,40.755001,81.810989,15.0,15.0,42.436424,69.939941,1.525492,56.824486,56.0,65.519997
20160801153000,51.290001,81.810989,15.0,15.0,42.566576,68.688728,1.513448,55.88839,56.0,65.519997
20160801154500,51.290001,80.982895,15.0,15.0,42.696728,67.376472,1.521477,55.88839,56.0,65.519997
20160801160000,44.07,80.982895,15.0,15.0,42.82688,66.338882,1.529506,55.88839,56.0,65.519997
20160801161500,17.24,80.982895,15.0,15.0,43.338036,65.514908,1.561622,55.88839,56.0,65.519997
20160801163000,28.165001,82.081009,15.0,15.0,43.45282,66.644051,1.537535,55.88839,56.0,65.519997
20160801164500,49.365002,82.081009,15.0,15.0,43.096704,68.444588,1.557607,55.88839,56.0,65.519997
20160801170000,52.23,83.197128,15.0,15.0,43.222912,69.299072,1.585708,55.88839,56.0,65.519997
20160801171500,52.23,83.197128,15.0,15.0,43.475328,69.299072,1.565636,55.88839,56.0,64.495003
20160801173000,52.23,83.197128,15.0,15.0,43.198177,69.299072,1.565636,55.88839,56.0,64.495003
20160801174500,34.349998,83.197128,15.0,15.0,42.952,69.299072,1.561622,55.186317,56.0,64.495003
20160801180000,15.79,83.197128,15.0,15.0,43.32175,69.299072,1.557607,56.446445,56.0,64.495003
20160801181500,21.174999,81.630966,15.0,15.0,43.753125,52.300827,1.417102,55.150314,56.0,66.209999
20160801183000,54.634998,81.630966,15.0,15.0,43.302353,54.101364,1.405058,55.150314,56.0,67.684998
20160801184500,34.014999,81.630966,15.0,15.0,43.362992,54.101364,1.421116,55.150314,56.0,67.684998
20160801190000,29.775,80.604858,15.0,15.0,43.19578,54.101364,1.421116,55.798382,56.0,67.684998
20160801191500,29.775,80.604858,15.0,15.0,44.03915,52.972214,1.421116,55.798382,56.0,67.684998
20160801193000,20.139999,80.604858,15.0,15.0,43.231616,52.972214,1.429145,55.798382,56.0,67.684998
20160801194500,17.895,79.506752,15.0,15.0,42.925718,54.52861,1.429145,55.798382,56.0,67.684998
20160801200000,17.895,79.506752,15.0,15.0,42.49147,53.826706,1.441188,55.798382,56.0,67.684998
20160801201500,16.700001,78.408646,15.0,15.0,42.304708,52.880661,1.465275,55.798382,56.0,67.684998
20160801203000,16.700001,78.408646,15.0,15.0,42.165444,52.880661,1.509434,55.798382,56.0,67.684998
20160801204500,16.245001,77.382538,15.0,15.0,42.02108,52.880661,1.513448,55.798382,56.0,67.684998
20160801210000,30.27,77.382538,15.0,15.0,42.02108,52.880661,1.533521,56.446445,56.0,67.684998
20160801211500,34.419998,77.382538,15.0,15.0,42.071944,52.880661,1.54155,56.446445,56.0,67.684998
20160801213000,50.235001,77.382538,15.0,15.0,41.669656,53.429977,1.557607,55.510353,56.0,67.684998
20160801214500,24.715,77.382538,15.0,15.0,41.849686,52.239792,1.549578,55.510353,56.0,67.684998
20160801220000,23.084999,76.284431,15.0,15.0,41.579522,52.239792,1.557607,56.50045,56.0,67.684998
20160801221500,48.035,76.284431,15.0,15.0,41.309358,52.239792,1.565636,56.50045,56.0,67.684998
20160801223000,51.974998,76.284431,15.0,15.0,41.106735,52.239792,1.57768,56.50045,56.0,67.684998
20160801224500,45.84,76.284431,15.0,15.0,41.076254,52.239792,1.573665,55.348335,56.0,67.684998
20160801230000,18.855,76.284431,15.0,15.0,41.076254,51.476852,1.589723,56.662468,56.0,67.684998
20160801231500,37.549999,76.284431,15.0,15.0,40.836248,51.476852,1.569651,56.662468,56.0,66.385002
20160801233000,37.549999,76.284431,15.0,15.0,40.7964,52.056686,1.573665,55.924393,56.0,66.385002
20160801234500,32.59,76.284431,15.0,15.0,40.7964,52.056686,1.573665,55.924393,56.0,66.385002
20160802000000,29.98,75.186325,15.0,15.0,40.7964,51.354782,1.573665,55.924393,56.0,66.385002
20160802001500,29.98,75.186325,15.0,15.0,40.72738,55.474648,1.581694,54.574257,56.0,64.775002
20160802003000,12.565,75.186325,15.0,15.0,40.58934,56.237587,1.585708,55.348335,56.0,64.775002
20160802004500,46.395,75.186325,15.0,15.0,40.683095,56.237587,1.521477,55.348335,56.0,64.775002
20160802010000,15.445,75.186325,15.0,15.0,40.544069,57.305695,1.481333,56.662468,56.0,64.775002
20160802011500,49.724998,75.186325,15.0,15.0,40.33553,58.343292,1.441188,56.662468,56.0,64.775002
20160802013000,50.224998,75.186325,15.0,15.0,40.196504,59.136749,1.437174,55.798382,56.0,64.775002
20160802014500,28.969999,75.186325,15.0,15.0,40.057478,59.136749,1.429145,55.798382,56.0,64.775002
20160802020000,24.905001,75.186325,15.0,15.0,40.057478,57.36673,1.429145,57.112511,56.0,64.775002
20160802021500,46.419998,74.358238,15.0,15.0,39.918452,59.747093,1.42513,55.798382,56.0,64.775002
20160802023000,22.469999,74.358238,15.0,15.0,40.004812,59.747093,1.437174,54.448246,56.0,64.775002
20160802024500,45.195,74.358238,15.0,15.0,40.004812,59.747093,1.445203,57.022503,56.0,64.775002
20160802030000,25.74,74.358238,15.0,15.0,39.934806,60.754173,1.457246,57.022503,56.0,64.775002
20160802031500,17.84,74.358238,15.0,15.0,40.018701,62.524185,1.453232,56.122414,56.0,64.775002
20160802033000,15.745,74.358238,15.0,15.0,39.736705,64.35524,1.465275,54.160217,56.0,64.775002
20160802034500,27.924999,75.276337,15.0,15.0,39.736705,65.606461,1.549578,57.112511,56.0,64.775002
20160802040000,44.645,75.276337,15.0,15.0,39.736705,65.606461,1.553593,55.114311,56.0,64.775002
20160802041500,32.57,75.276337,15.0,15.0,39.595707,66.796638,1.565636,57.436546,56.0,64.775002
20160802043000,16.43,75.276337,15.0,15.0,39.595707,66.796638,1.565636,56.446445,56.0,64.775002
20160802044500,30.07,75.276337,15.0,15.0,39.595707,66.796638,1.569651,56.446445,56.0,64.775002
20160802050000,42.165001,75.276337,15.0,15.0,39.525208,65.606461,1.565636,56.446445,56.0,64.775002
20160802051500,12.61,75.276337,15.0,15.0,39.525208,63.897476,1.573665,56.446445,56.0,64.775002
20160802053000,24.545,75.276337,15.0,15.0,39.745664,62.707291,1.585708,56.446445,56.0,64.775002
20160802054500,43.869999,75.276337,15.0,15.0,39.60368,62.707291,1.593737,56.446445,56.0,64.775002
20160802060000,49.450001,75.276337,15.0,15.0,39.60368,62.707291,1.505419,55.852386,56.0,64.775002
20160802061500,49.450001,75.276337,15.0,15.0,39.60368,61.639183,1.437174,55.852386,56.0,64.775002
20160802063000,50.310001,75.276337,15.0,15.0,39.60368,65.545425,1.437174,55.852386,56.0,64.775002
20160802064500,21.405001,75.276337,15.0,15.0,39.60368,65.545425,1.429145,55.852386,56.0,64.775002
20160802070000,17.385,75.276337,15.0,15.0,39.82315,66.216812,1.433159,54.9883,56.0,64.775002
20160802071500,20.66,76.104416,15.0,15.0,39.60368,66.216812,1.413087,56.9865,56.0,64.775002
20160802073000,27.459999,76.104416,15.0,15.0,40.037605,65.36232,1.405058,56.9865,56.0,64.775002
20160802074500,46.785,76.104416,15.0,15.0,40.546466,63.989029,1.42513,56.9865,56.0,64.775002
20160802080000,20.84,77.202522,15.0,15.0,40.68097,63.989029,1.437174,56.9865,56.0,64.775002
20160802081500,51.814999,78.300629,15.0,15.0,40.82394,63.989029,1.445203,55.762375,56.0,64.775002
20160802083000,51.814999,78.300629,15.0,15.0,40.82394,63.989029,1.457246,55.762375,56.0,64.775002
20160802084500,51.814999,80.514854,15.0,15.0,41.194268,65.759048,1.449217,56.338436,56.0,64.775002
20160802090000,19.065001,80.514854,15.0,15.0,41.554158,68.41407,1.453232,55.348335,56.0,64.775002
20160802091500,16.02,80.514854,15.0,15.0,42.345916,70.306152,1.445203,56.050407,56.0,64.775002
20160802093000,24.469999,81.900993,15.0,15.0,42.611065,70.306152,1.453232,56.050407,56.0,64.775002
20160802094500,41.66,81.900993,15.0,15.0,43.050158,71.099602,1.449217,56.050407,56.0,64.775002
20160802100000,41.66,81.900993,15.0,15.0,43.155082,70.184082,1.453232,56.050407,56.0,64.775002
20160802101500,58.794998,82.819084,15.0,15.0,42.913172,67.040779,1.465275,56.050407,56.0,64.775002
20160802103000,58.794998,82.819084,15.0,15.0,43.065424,67.773201,1.473304,56.050407,56.0,64.775002
20160802104500,58.794998,81.25293,15.0,15.0,42.753185,66.735603,1.465275,56.050407,56.0,64.775002
20160802110000,58.794998,82.909096,15.0,15.0,42.500599,66.735603,1.449217,56.050407,56.0,64.775002
20160802111500,57.384998,82.909096,15.0,15.0,43.221858,67.895271,1.441188,56.050407,56.0,64.775002
20160802113000,61.145,84.58326,15.0,15.0,42.213248,67.895271,1.437174,56.050407,56.0,64.775002
20160802114500,61.145,84.58326,15.0,15.0,42.734927,69.238037,1.437174,56.050407,56.0,64.775002
20160802120000,63.580002,84.58326,15.0,15.0,42.781184,69.238037,1.421116,56.050407,56.0,64.775002
20160802121500,64.294998,84.58326,15.0,15.0,42.634678,70.855469,1.413087,56.050407,56.0,64.775002
20160802123000,69.559998,84.58326,15.0,15.0,42.79679,72.594963,1.42513,56.050407,56.0,65.834999
20160802124500,69.559998,84.58326,15.0,15.0,42.643875,73.724106,1.421116,56.050407,56.0,65.834999
20160802130000,69.559998,84.58326,15.0,15.0,42.643875,72.655998,1.417102,56.050407,56.0,65.834999
20160802131500,69.559998,83.467148,15.0,15.0,43.38601,71.191154,1.433159,56.050407,56.0,65.834999
20160802133000,69.559998,83.467148,15.0,15.0,43.07525,68.841309,1.437174,56.050407,56.0,65.834999
20160802134500,69.559998,83.467148,15.0,15.0,42.916912,68.841309,1.437174,56.050407,56.0,65.834999
20160802140000,54.805,82.171021,15.0,15.0,43.480088,70.306152,1.441188,56.050407,56.0,65.834999
20160802141500,49.064999,82.171021,15.0,15.0,43.198177,70.306152,1.445203,56.050407,56.0,65.834999
20160802143000,49.064999,82.171021,15.0,15.0,43.34912,71.099602,1.445203,56.050407,56.0,65.834999
20160802144500,49.064999,82.171021,15.0,15.0,42.767125,74.151352,1.445203,56.050407,56.0,65.834999
20160802150000,49.064999,82.171021,15.0,15.0,42.672384,76.104477,1.445203,56.050407,56.0,65.834999
20160802151500,49.064999,83.377144,15.0,15.0,43.604324,71.465813,1.445203,56.050407,56.0,65.834999
20160802153000,49.064999,83.377144,15.0,15.0,43.761676,75.585678,1.465275,56.050407,56.0,65.834999
20160802154500,57.294998,84.943298,15.0,15.0,43.790848,71.557365,1.445203,56.050407,56.0,65.834999
20160802160000,59.764999,84.943298,15.0,15.0,43.917056,60.784691,1.465275,56.050407,56.0,65.834999
20160802161500,60.48,82.549057,15.0,15.0,43.917056,57.36673,1.457246,56.050407,56.0,65.834999
20160802163000,60.48,82.549057,15.0,15.0,43.77276,62.219009,1.457246,56.050407,56.0,65.834999
20160802164500,64.565002,82.549057,15.0,15.0,43.77276,64.538345,1.513448,56.050407,56.0,65.834999
20160802170000,64.565002,82.549057,15.0,15.0,43.848104,62.188492,1.513448,56.050407,56.0,65.834999
20160802171500,64.565002,82.549057,15.0,15.0,44.200684,57.702423,1.513448,56.050407,56.0,65.834999
20160802173000,31.355,82.549057,15.0,15.0,44.908802,59.502953,1.501405,56.050407,56.0,65.834999
20160802174500,31.355,82.549057,15.0,15.0,44.739125,63.958511,1.509434,56.050407,56.0,65.834999
20160802180000,31.355,82.549057,15.0,15.0,44.862375,57.580353,1.505419,56.050407,56.0,65.834999
20160802181500,31.355,82.549057,15.0,15.0,43.977678,59.441925,1.445203,56.050407,56.0,65.834999
20160802183000,38.764999,82.549057,15.0,15.0,43.556656,53.796188,1.42513,56.050407,56.0,68.504997
20160802184500,37.709999,81.162918,15.0,15.0,43.075488,53.033249,1.417102,55.47435,56.0,68.504997
20160802190000,28.635,81.162918,15.0,15.0,43.075488,53.033249,1.413087,55.47435,56.0,68.504997
20160802191500,24.129999,81.162918,15.0,15.0,43.059797,52.453415,1.413087,55.47435,56.0,68.504997
20160802193000,24.129999,81.162918,15.0,15.0,43.222572,52.453415,1.429145,55.47435,56.0,68.504997
20160802194500,20.65,81.162918,15.0,15.0,43.32175,52.453415,1.441188,55.47435,56.0,68.504997
20160802200000,18.93,79.956802,15.0,15.0,42.952,52.453415,1.445203,55.47435,56.0,68.504997
20160802201500,18.93,79.956802,15.0,15.0,43.045262,52.453415,1.461261,55.47435,56.0,68.504997
20160802203000,18.93,79.128716,15.0,15.0,43.052912,52.453415,1.473304,55.47435,56.0,68.504997
20160802204500,18.93,79.128716,15.0,15.0,42.61965,52.453415,1.505419,55.47435,56.0,68.504997
20160802210000,18.93,79.128716,15.0,15.0,42.82688,53.033249,1.585708,55.47435,56.0,68.504997
20160802211500,17.59,79.128716,15.0,15.0,42.36363,53.033249,1.585708,56.086411,56.0,68.504997
20160802213000,17.59,79.128716,15.0,15.0,42.55352,53.033249,1.573665,56.086411,56.0,68.504997
20160802214500,17.59,79.128716,15.0,15.0,42.407184,53.033249,1.581694,56.086411,56.0,68.504997
