PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160418120000,42.455,73.9982,10.0,10.0,34.7039,1.4853,1.5,58.1926,58.0,74.32
20160418121500,42.455,73.9982,10.0,10.0,34.7039,1.5134,1.5,58.1926,58.0,74.32
20160418123000,41.28,73.9982,10.0,10.0,34.7039,1.5456,1.5,58.1926,58.0,74.32
20160418124500,41.28,73.9982,10.0,10.0,34.7039,1.5536,1.5,58.1926,58.0,74.32
20160418130000,40.105,73.9982,10.0,10.0,34.7039,1.5175,1.5,58.1926,58.0,74.32
20160418131500,40.105,73.9982,10.0,10.0,34.7039,1.4532,1.5,58.1926,58.0,74.32
20160418133000,42.37,73.9982,10.0,10.0,34.7039,1.4492,1.5,57.5086,58.0,74.32
20160418134500,45.125,73.9982,10.0,10.0,35.529,1.4372,1.5,57.5086,58.0,74.32
20160418140000,40.605,73.9982,10.0,10.0,35.529,1.4572,1.5,57.5086,58.0,74.32
20160418141500,39.575,73.9982,10.0,10.0,35.529,1.4452,1.5,57.5086,58.0,74.32
20160418143000,39.575,73.9982,10.0,10.0,35.529,1.4492,1.5,58.3186,58.0,74.32
20160418144500,43.745,73.9982,10.0,10.0,35.529,1.4492,1.5,57.5986,58.0,75.65
20160418150000,38.265,73.9982,10.0,10.0,35.529,1.5175,1.5,58.4807,58.0,75.65
20160418151500,39.815,73.9982,10.0,10.0,35.529,1.5215,1.5,58.4807,58.0,75.65
20160418153000,39.815,73.9982,10.0,10.0,35.529,1.5857,1.5,58.4807,58.0,75.65
20160418154500,41.5,73.9982,10.0,10.0,35.529,1.5616,1.5,58.4807,58.0,74.435
20160418160000,41.5,73.9982,10.0,10.0,35.529,1.5817,1.5,58.4807,58.0,74.435
20160418161500,41.5,73.9982,10.0,10.0,35.529,1.5737,1.5,58.4807,58.0,74.435
20160418163000,41.5,73.9982,10.0,10.0,35.529,1.5857,1.5,58.4807,58.0,74.435
20160418164500,41.5,73.9982,10.0,10.0,35.529,1.5937,1.5,57.8686,58.0,74.435
20160418170000,39.34,73.9982,10.0,10.0,35.529,1.5656,1.5,57.8686,58.0,73.415
20160418171500,37.47,73.9982,10.0,10.0,35.529,1.5576,1.5,57.8686,58.0,73.415
20160418173000,37.47,73.9982,10.0,10.0,35.529,1.5616,1.5,57.8686,58.0,73.415
20160418174500,37.47,73.1701,10.0,10.0,35.529,1.5576,1.5,57.8686,58.0,73.415
20160418180000,37.47,73.1701,10.0,10.0,35.529,1.5616,1.5,57.8686,58.0,73.415
20160418181500,37.47,73.1701,10.0,10.0,33.8443,1.5656,1.5,57.8686,58.0,73.415
20160418183000,36.295,73.1701,10.0,10.0,33.8443,1.5656,1.5,57.8686,58.0,73.415
20160418184500,36.295,73.1701,10.0,10.0,33.1685,1.5656,1.5,57.8686,58.0,73.415
20160418190000,36.295,73.1701,10.0,10.0,33.0443,1.5656,1.5,57.8686,58.0,73.415
20160418191500,36.295,73.1701,10.0,10.0,33.0443,1.5656,1.5,57.8686,58.0,73.415
20160418193000,36.295,73.1701,10.0,10.0,33.0443,1.5697,1.5,57.8686,58.0,73.415
20160418194500,34.94,73.1701,10.0,10.0,33.0443,1.5697,1.5,57.8686,58.0,73.415
20160418200000,34.94,73.1701,10.0,10.0,33.0443,1.5697,1.5,57.8686,58.0,73.415
20160418201500,34.94,73.1701,10.0,10.0,32.5583,1.5656,1.5,57.8686,58.0,73.415
20160418203000,34.94,73.1701,10.0,10.0,32.7502,1.5737,1.5,57.8686,58.0,73.415
20160418204500,34.94,73.1701,10.0,10.0,32.8108,1.5697,1.5,57.8686,58.0,73.415
20160418210000,34.94,73.1701,10.0,10.0,32.8048,1.5737,1.5,57.8686,58.0,73.415
20160418211500,34.94,73.1701,10.0,10.0,32.8048,1.5697,1.5,57.8686,58.0,73.415
20160418213000,34.94,72.432,10.0,10.0,32.8048,1.5737,1.5,57.8686,58.0,73.415
20160418214500,34.94,72.432,10.0,10.0,33.1263,1.5777,1.5,57.8686,58.0,73.415
20160418220000,34.94,72.432,10.0,10.0,33.0001,1.5737,1.5,57.8686,58.0,73.415
20160418221500,34.94,72.432,10.0,10.0,32.8739,1.5737,1.5,57.8686,58.0,73.415
20160418223000,33.765,72.432,10.0,10.0,32.6845,1.5737,1.5,57.8686,58.0,73.415
20160418224500,33.765,72.432,10.0,10.0,32.5583,1.5697,1.5,57.8686,58.0,73.415
20160418230000,33.765,72.432,10.0,10.0,32.305,1.5697,1.5,57.8686,58.0,73.415
20160418231500,33.765,72.432,10.0,10.0,32.2371,1.5697,1.5,57.8686,58.0,73.415
20160418233000,33.765,72.432,10.0,10.0,32.1006,1.5737,1.5,57.8686,58.0,73.415
20160418234500,33.765,72.432,10.0,10.0,32.0243,1.5697,1.5,57.8686,58.0,73.415
20160419000000,33.765,72.432,10.0,10.0,32.0096,1.5737,1.5,57.8686,58.0,73.415
20160419001500,33.765,72.432,10.0,10.0,31.9258,1.5737,1.5,57.8686,58.0,73.415
20160419003000,33.765,72.432,10.0,10.0,32.1044,1.5737,1.5,57.8686,58.0,73.415
20160419004500,33.765,71.604,10.0,10.0,31.9713,1.5656,1.5,57.8686,58.0,73.415
20160419010000,33.765,71.604,10.0,10.0,32.0147,1.5697,1.5,57.8686,58.0,73.415
20160419011500,33.765,71.604,10.0,10.0,32.1488,1.5656,1.5,57.8686,58.0,73.415
20160419013000,33.765,71.604,10.0,10.0,32.1488,1.5656,1.5,57.8686,58.0,73.415
20160419014500,33.765,71.604,10.0,10.0,32.2829,1.5656,1.5,57.8686,58.0,73.415
20160419020000,33.765,71.604,10.0,10.0,32.2829,1.5616,1.5,57.8686,58.0,73.415
20160419021500,33.765,71.604,10.0,10.0,32.417,1.5656,1.5,57.8686,58.0,73.415
20160419023000,33.765,71.604,10.0,10.0,32.4615,1.5616,1.5,57.8686,58.0,73.415
20160419024500,33.765,71.604,10.0,10.0,32.4615,1.5656,1.5,57.8686,58.0,73.415
20160419030000,33.765,71.604,10.0,10.0,32.4615,1.5656,1.5,57.8686,58.0,73.415
20160419031500,33.765,71.604,10.0,10.0,32.504,1.5616,1.5,57.8686,58.0,73.415
20160419033000,33.765,71.604,10.0,10.0,32.504,1.5616,1.5,57.8686,58.0,73.415
20160419034500,33.765,71.604,10.0,10.0,32.504,1.5576,1.5,57.8686,58.0,73.415
20160419040000,33.765,71.604,10.0,10.0,32.504,1.5576,1.5,57.8686,58.0,73.415
20160419041500,33.765,71.604,10.0,10.0,32.3679,1.5656,1.5,57.8686,58.0,73.415
20160419043000,33.765,71.604,10.0,10.0,32.476,1.5576,1.5,57.8686,58.0,73.415
20160419044500,33.765,71.604,10.0,10.0,32.476,1.5656,1.5,57.8686,58.0,73.415
20160419050000,33.765,71.604,10.0,10.0,32.476,1.5616,1.5,57.8686,58.0,73.415
20160419051500,33.765,71.604,10.0,10.0,32.3389,1.5656,1.5,57.8686,58.0,73.415
20160419053000,33.765,71.604,10.0,10.0,32.376,1.5656,1.5,57.8686,58.0,73.415
20160419054500,33.765,71.604,10.0,10.0,32.2379,1.5656,1.5,57.8686,58.0,73.415
20160419060000,33.765,71.604,10.0,10.0,32.2379,1.5616,1.5,57.8686,58.0,73.415
20160419061500,33.765,71.604,10.0,10.0,32.2379,1.5616,1.5,57.8686,58.0,73.415
20160419063000,33.765,71.604,10.0,10.0,32.411,1.5656,1.5,57.8686,58.0,73.415
20160419064500,33.765,71.604,10.0,10.0,32.411,1.5576,1.5,57.8686,58.0,73.415
20160419070000,33.765,71.604,10.0,10.0,32.272,1.5656,1.5,57.8686,58.0,73.415
20160419071500,33.765,71.604,10.0,10.0,32.272,1.5616,1.5,57.8686,58.0,73.415
20160419073000,33.765,71.604,10.0,10.0,32.272,1.5576,1.5,57.8686,58.0,73.415
20160419074500,33.765,71.604,10.0,10.0,32.4442,1.5656,1.5,57.8686,58.0,73.415
20160419080000,33.765,71.604,10.0,10.0,32.4442,1.5656,1.5,57.8686,58.0,73.415
20160419081500,33.765,71.604,10.0,10.0,32.4442,1.5697,1.5,57.8686,58.0,73.415
20160419083000,33.765,71.604,10.0,10.0,32.5842,1.5656,1.5,57.8686,58.0,73.415
20160419084500,33.765,71.604,10.0,10.0,32.7242,1.5817,1.5,57.8686,58.0,73.415
20160419090000,37.715,71.604,10.0,10.0,32.7242,1.4773,1.5,57.8686,58.0,73.415
20160419091500,39.875,71.604,10.0,10.0,32.8642,1.5134,1.5,57.8686,58.0,73.415
20160419093000,35.355,71.604,10.0,10.0,32.8281,1.5456,1.5,57.8686,58.0,73.415
20160419094500,41.085,71.604,10.0,10.0,32.8976,1.5536,1.5,57.8686,58.0,73.415
20160419100000,38.065,71.604,10.0,10.0,32.9971,1.4091,1.5,57.8686,58.0,74.24
20160419101500,38.065,72.5221,10.0,10.0,33.2732,1.4251,1.5,57.8686,58.0,74.24
20160419103000,38.065,72.5221,10.0,10.0,33.2983,1.4091,1.5,57.8686,58.0,74.24
20160419104500,38.065,72.5221,10.0,10.0,33.5724,1.4211,1.5,57.8686,58.0,74.24
20160419110000,38.065,73.2601,10.0,10.0,33.7094,1.5054,1.5,57.8686,58.0,74.24
20160419111500,40.585,73.2601,10.0,10.0,33.8647,1.5175,1.5,57.8686,58.0,74.24
20160419113000,40.585,73.2601,10.0,10.0,34.0149,1.5697,1.5,57.8686,58.0,74.24
20160419114500,40.585,73.2601,10.0,10.0,33.9591,1.5656,1.5,57.8686,58.0,74.24
20160419120000,40.585,73.2601,10.0,10.0,34.5626,1.5897,1.5,57.8686,58.0,74.24
20160419121500,40.585,73.2601,10.0,10.0,34.9649,1.5737,1.5,57.8686,58.0,74.24
20160419123000,39.77,73.2601,10.0,10.0,34.5443,1.5456,1.5,57.8686,58.0,74.24
20160419124500,37.47,73.2601,10.0,10.0,34.5146,1.5496,1.5,57.8686,58.0,74.24
20160419130000,41.385,73.2601,10.0,10.0,34.37,1.5576,1.5,58.6067,58.0,74.24
20160419131500,37.99,73.2601,10.0,10.0,34.1624,1.5094,1.5,57.9586,58.0,74.24
20160419133000,37.99,73.2601,10.0,10.0,34.1624,1.4653,1.5,57.9586,58.0,74.24
20160419134500,37.99,73.2601,10.0,10.0,34.3074,1.4332,1.5,57.9586,58.0,75.21
20160419140000,41.28,73.2601,10.0,10.0,34.1822,1.4211,1.5,57.9586,58.0,75.21
20160419141500,38.16,73.9982,10.0,10.0,34.1003,1.4171,1.5,57.9586,58.0,75.21
20160419143000,42.41,73.9982,10.0,10.0,34.078,1.4894,1.5,57.9586,58.0,75.21
20160419144500,42.41,73.9982,10.0,10.0,34.1003,1.5255,1.5,57.9586,58.0,75.21
20160419150000,42.41,73.9982,10.0,10.0,34.5351,1.5415,1.5,57.9586,58.0,75.21
20160419151500,42.41,73.9982,10.0,10.0,34.5094,1.5456,1.5,57.9586,58.0,75.21
20160419153000,42.41,73.9982,10.0,10.0,34.5418,1.5456,1.5,57.9586,58.0,75.21
20160419154500,40.85,73.9982,10.0,10.0,34.7559,1.5496,1.5,57.9586,58.0,75.21
20160419160000,40.85,73.9982,10.0,10.0,34.4491,1.5656,1.5,57.9586,58.0,75.21
20160419161500,39.855,73.9982,10.0,10.0,34.5418,1.5456,1.5,57.9586,58.0,75.21
20160419163000,39.855,73.9982,10.0,10.0,34.4196,1.5737,1.5,57.9586,58.0,75.21
20160419164500,39.855,73.9982,10.0,10.0,34.6326,1.5576,1.5,57.9586,58.0,75.21
20160419170000,39.855,73.9982,10.0,10.0,34.5418,1.5656,1.5,57.9586,58.0,75.21
20160419171500,39.855,73.9982,10.0,10.0,34.6641,1.5656,1.5,57.9586,58.0,75.21
20160419173000,39.855,73.9982,10.0,10.0,34.6326,1.5937,1.5,57.9586,58.0,75.21
20160419174500,38.01,73.9982,10.0,10.0,34.6593,1.5937,1.5,57.9586,58.0,75.21
20160419180000,38.01,73.9982,10.0,10.0,34.8301,1.5616,1.5,57.9586,58.0,74.05
20160419181500,38.01,73.9982,10.0,10.0,34.5777,1.5656,1.5,57.9586,58.0,74.05
20160419183000,38.01,73.9982,10.0,10.0,34.7217,1.5656,1.5,57.9586,58.0,74.05
20160419184500,38.01,73.9982,10.0,10.0,34.5945,1.5656,1.5,57.9586,58.0,74.05
20160419190000,38.01,73.9982,10.0,10.0,34.4673,1.5616,1.5,57.9586,58.0,74.05
20160419191500,38.01,73.9982,10.0,10.0,34.3401,1.5656,1.5,57.9586,58.0,74.05
20160419193000,36.27,73.1701,10.0,10.0,34.352,1.5616,1.5,57.9586,58.0,74.05
20160419194500,36.27,73.1701,10.0,10.0,34.2964,1.5656,1.5,57.9586,58.0,74.05
20160419200000,36.27,73.1701,10.0,10.0,34.0381,1.5616,1.5,57.9586,58.0,74.05
20160419201500,36.27,73.1701,10.0,10.0,34.1718,1.5656,1.5,57.9586,58.0,74.05
20160419203000,36.27,73.1701,10.0,10.0,33.9115,1.5656,1.5,57.9586,58.0,74.05
20160419204500,36.27,73.1701,10.0,10.0,33.9766,1.5656,1.5,57.9586,58.0,74.05
20160419210000,36.27,72.432,10.0,10.0,33.7799,1.5737,1.5,57.9586,58.0,74.05
20160419211500,36.27,72.432,10.0,10.0,33.7095,1.5616,1.5,57.9586,58.0,74.05
20160419213000,36.27,72.432,10.0,10.0,33.5774,1.5656,1.5,57.9586,58.0,74.05
20160419214500,36.27,72.432,10.0,10.0,33.6352,1.5656,1.5,57.9586,58.0,74.05
20160419220000,34.915,72.432,10.0,10.0,33.5686,1.5656,1.5,57.9586,58.0,74.05
20160419221500,34.915,72.432,10.0,10.0,33.4355,1.5656,1.5,57.9586,58.0,74.05
20160419223000,34.915,72.432,10.0,10.0,33.4898,1.5656,1.5,57.9586,58.0,74.05
20160419224500,34.915,72.432,10.0,10.0,33.3557,1.5697,1.5,57.9586,58.0,74.05
20160419230000,34.915,72.432,10.0,10.0,33.1546,1.5697,1.5,57.9586,58.0,74.05
20160419231500,34.915,71.604,10.0,10.0,33.0694,1.5697,1.5,57.9586,58.0,74.05
20160419233000,34.915,71.604,10.0,10.0,32.9343,1.5656,1.5,57.9586,58.0,74.05
20160419234500,34.915,71.604,10.0,10.0,32.9343,1.5656,1.5,57.9586,58.0,74.05
20160420000000,34.915,71.604,10.0,10.0,32.9802,1.5656,1.5,57.9586,58.0,74.05
20160420001500,34.915,71.604,10.0,10.0,32.9122,1.5697,1.5,57.9586,58.0,74.05
20160420003000,34.915,71.604,10.0,10.0,33.0927,1.5656,1.5,57.9586,58.0,74.05
20160420004500,34.915,71.604,10.0,10.0,33.0927,1.5616,1.5,57.9586,58.0,74.05
20160420010000,34.915,71.604,10.0,10.0,33.0927,1.5576,1.5,57.9586,58.0,74.05
20160420011500,34.915,71.604,10.0,10.0,33.2732,1.4211,1.5,57.9586,58.0,74.05
20160420013000,34.915,71.604,10.0,10.0,33.1352,1.4813,1.5,57.9586,58.0,72.735
20160420014500,34.915,71.604,10.0,10.0,33.1352,1.4974,1.5,57.9586,58.0,72.735
20160420020000,34.915,71.604,10.0,10.0,33.1352,1.5054,1.5,57.9586,58.0,72.735
20160420021500,34.915,71.604,10.0,10.0,32.9971,1.5175,1.5,57.9586,58.0,72.735
20160420023000,34.915,71.604,10.0,10.0,32.8591,1.5134,1.5,57.9586,58.0,72.735
20160420024500,34.915,71.604,10.0,10.0,32.8591,1.5134,1.5,57.9586,58.0,72.735
20160420030000,34.915,71.604,10.0,10.0,32.8976,1.5134,1.5,57.9586,58.0,72.735
20160420031500,34.915,71.604,10.0,10.0,32.8976,1.5134,1.5,57.9586,58.0,72.735
20160420033000,34.915,71.604,10.0,10.0,33.0742,1.5134,1.5,57.9586,58.0,72.735
20160420034500,34.915,71.604,10.0,10.0,33.0742,1.5054,1.5,57.9586,58.0,72.735
20160420040000,34.915,71.604,10.0,10.0,33.0742,1.5054,1.5,57.9586,58.0,72.735
20160420041500,34.915,71.604,10.0,10.0,33.0042,1.5054,1.5,57.9586,58.0,72.735
20160420043000,34.915,71.604,10.0,10.0,33.0042,1.5054,1.5,57.9586,58.0,72.735
20160420044500,34.915,71.604,10.0,10.0,33.1803,1.5094,1.5,57.9586,58.0,72.735
20160420050000,34.915,71.604,10.0,10.0,33.1803,1.5054,1.5,57.9586,58.0,72.735
20160420051500,34.915,70.7759,10.0,10.0,33.1803,1.5054,1.5,57.9586,58.0,72.735
20160420053000,34.915,70.7759,10.0,10.0,33.0393,1.5054,1.5,57.9586,58.0,72.735
20160420054500,34.915,70.7759,10.0,10.0,32.8983,1.5054,1.5,57.9586,58.0,72.735
20160420060000,34.915,70.7759,10.0,10.0,32.8983,1.5054,1.5,57.9586,58.0,72.735
20160420061500,34.915,70.7759,10.0,10.0,32.8983,1.5054,1.5,57.9586,58.0,72.735
20160420063000,34.915,70.7759,10.0,10.0,32.8983,1.5094,1.5,57.9586,58.0,72.735
20160420064500,34.915,70.7759,10.0,10.0,32.8983,1.5054,1.5,57.9586,58.0,72.735
20160420070000,34.915,70.7759,10.0,10.0,32.8983,1.5054,1.5,57.9586,58.0,72.735
20160420071500,34.915,70.7759,10.0,10.0,32.6163,1.5054,1.5,57.9586,58.0,72.735
20160420073000,34.915,70.7759,10.0,10.0,32.7573,1.5054,1.5,57.9586,58.0,72.735
20160420074500,34.915,70.7759,10.0,10.0,32.9304,1.4452,1.5,57.9586,58.0,72.735
20160420080000,35.72,70.7759,10.0,10.0,33.5325,1.4853,1.5,58.5527,58.0,72.735
20160420081500,38.685,71.514,10.0,10.0,33.7469,1.5054,1.5,58.5527,58.0,72.735
20160420083000,39.67,71.514,10.0,10.0,34.2473,1.5295,1.5,58.5527,58.0,72.735
20160420084500,39.67,71.514,10.0,10.0,34.3503,1.5255,1.5,58.5527,58.0,72.735
20160420090000,39.67,72.342,10.0,10.0,34.6144,1.5335,1.5,58.5527,58.0,72.735
20160420091500,40.475,73.1701,10.0,10.0,34.9644,1.5375,1.5,58.5527,58.0,72.735
20160420093000,38.31,73.1701,10.0,10.0,35.3438,1.5375,1.5,57.6346,58.0,72.735
20160420094500,43.86,73.1701,10.0,10.0,35.5597,1.4372,1.5,57.6346,58.0,72.735
20160420100000,43.86,73.1701,10.0,10.0,35.6984,1.4653,1.5,57.6346,58.0,72.735
20160420101500,42.54,73.1701,10.0,10.0,35.747,1.4653,1.5,57.6346,58.0,72.735
20160420103000,38.785,73.1701,10.0,10.0,35.4589,1.4572,1.5,57.6346,58.0,72.735
20160420104500,38.785,73.1701,10.0,10.0,35.4589,1.4372,1.5,58.4446,58.0,72.735
20160420110000,42.33,73.1701,10.0,10.0,35.2718,1.4412,1.5,58.4446,58.0,72.735
20160420111500,42.33,73.1701,10.0,10.0,35.0587,1.4291,1.5,57.7606,58.0,72.735
20160420113000,41.66,74.1782,10.0,10.0,34.9335,1.4211,1.5,57.7606,58.0,73.935
20160420114500,41.66,74.1782,10.0,10.0,35.4344,1.4051,1.5,57.7606,58.0,73.935
20160420120000,41.66,74.1782,10.0,10.0,35.3977,1.4251,1.5,58.3546,58.0,73.935
20160420121500,44.535,75.2763,10.0,10.0,35.2717,1.4412,1.5,58.3546,58.0,73.935
20160420123000,44.535,75.2763,10.0,10.0,35.5103,1.4653,1.5,58.3546,58.0,73.935
20160420124500,44.535,75.2763,10.0,10.0,36.0384,1.5094,1.5,58.3546,58.0,73.935
20160420130000,38.79,75.2763,10.0,10.0,35.6971,1.5014,1.5,58.3546,58.0,73.935
20160420131500,45.5,75.2763,10.0,10.0,35.7489,1.4813,1.5,57.7606,58.0,73.935
20160420133000,45.5,75.2763,10.0,10.0,36.0472,1.4452,1.5,57.7606,58.0,73.935
20160420134500,45.5,75.2763,10.0,10.0,36.1665,1.4171,1.5,57.7606,58.0,73.935
20160420140000,45.5,75.2763,10.0,10.0,36.2289,1.4171,1.5,57.7606,58.0,75.945
20160420141500,50.02,75.2763,10.0,10.0,36.1081,1.4091,1.5,57.7606,58.0,75.945
20160420143000,50.02,76.1044,10.0,10.0,36.3989,1.4171,1.5,57.7606,58.0,77.55
20160420144500,50.02,76.1044,10.0,10.0,35.7903,1.4211,1.5,58.3906,58.0,81.015
20160420150000,50.02,76.1044,10.0,10.0,35.6317,1.4653,1.5,57.7066,58.0,81.015
20160420151500,47.085,76.1044,10.0,10.0,35.4029,1.4974,1.5,57.7066,58.0,81.015
20160420153000,45.73,76.1044,10.0,10.0,35.4682,1.5335,1.5,57.7066,58.0,81.015
20160420154500,42.36,76.1044,10.0,10.0,35.4663,1.5777,1.5,57.7066,58.0,77.775
20160420160000,42.36,76.1044,10.0,10.0,35.3489,1.5817,1.5,57.7066,58.0,76.69
20160420161500,42.36,76.1044,10.0,10.0,35.2355,1.5616,1.5,57.7066,58.0,75.38
20160420163000,42.36,76.1044,10.0,10.0,35.3518,1.5737,1.5,57.7066,58.0,75.38
20160420164500,42.36,76.1044,10.0,10.0,35.12,1.5937,1.5,57.7066,58.0,75.38
20160420170000,41.33,75.2763,10.0,10.0,34.7162,1.5857,1.5,57.7066,58.0,73.805
20160420171500,39.77,75.2763,10.0,10.0,34.9383,1.5897,1.5,57.7066,58.0,73.805
20160420173000,39.77,75.2763,10.0,10.0,34.7505,1.5616,1.5,57.7066,58.0,73.805
20160420174500,38.775,75.2763,10.0,10.0,35.0761,1.5616,1.5,57.7066,58.0,73.805
20160420180000,38.775,75.2763,10.0,10.0,34.7523,1.5576,1.5,57.7066,58.0,73.805
20160420181500,38.775,75.2763,10.0,10.0,35.064,1.5576,1.5,57.7066,58.0,73.805
20160420183000,38.775,75.2763,10.0,10.0,35.0942,1.5536,1.5,57.7066,58.0,73.805
20160420184500,38.775,75.2763,10.0,10.0,34.9699,1.5576,1.5,57.7066,58.0,73.805
20160420190000,38.775,74.3582,10.0,10.0,35.0587,1.5496,1.5,57.7066,58.0,73.805
20160420191500,32.605,73.1701,10.0,10.0,34.9335,1.5415,1.5,58.4446,58.0,73.805
20160420193000,36.375,73.1701,10.0,10.0,32.4958,1.5576,1.5,58.4446,58.0,73.805
20160420194500,36.375,73.1701,10.0,10.0,32.2298,1.5576,1.5,58.4446,58.0,73.805
20160420200000,36.375,72.432,10.0,10.0,32.1901,1.5616,1.5,58.4446,58.0,73.805
20160420201500,36.375,72.432,10.0,10.0,32.3706,1.5656,1.5,58.4446,58.0,73.805
20160420203000,36.375,72.432,10.0,10.0,32.0147,1.5656,1.5,58.4446,58.0,73.805
20160420204500,36.375,72.432,10.0,10.0,31.6795,1.5656,1.5,58.4446,58.0,73.805
20160420210000,36.375,72.432,10.0,10.0,31.6795,1.5656,1.5,58.4446,58.0,73.805
20160420211500,36.375,72.432,10.0,10.0,31.5454,1.5697,1.5,57.7966,58.0,73.805
20160420213000,36.375,72.432,10.0,10.0,31.5454,1.5656,1.5,57.7966,58.0,73.805
20160420214500,36.375,71.604,10.0,10.0,31.5159,1.5697,1.5,57.7966,58.0,73.805
20160420220000,30.87,71.604,10.0,10.0,31.1433,1.5697,1.5,57.7966,58.0,73.805
20160420221500,30.87,71.604,10.0,10.0,31.0753,1.5656,1.5,57.7966,58.0,73.805
20160420223000,30.87,71.604,10.0,10.0,31.1054,1.5737,1.5,57.7966,58.0,73.805
20160420224500,30.87,71.604,10.0,10.0,31.1054,1.5737,1.5,57.7966,58.0,73.805
20160420230000,30.87,71.604,10.0,10.0,31.1054,1.5656,1.5,57.7966,58.0,73.805
20160420231500,30.87,71.604,10.0,10.0,31.1054,1.5697,1.5,57.7966,58.0,73.805
20160420233000,30.87,71.604,10.0,10.0,31.2716,1.5697,1.5,57.7966,58.0,73.805
20160420234500,30.87,71.604,10.0,10.0,31.4097,1.5697,1.5,57.7966,58.0,73.805
20160421000000,30.87,71.604,10.0,10.0,31.4787,1.5737,1.5,57.7966,58.0,73.805
20160421001500,30.87,71.604,10.0,10.0,31.2716,1.5697,1.5,57.7966,58.0,73.805
20160421003000,30.87,71.604,10.0,10.0,31.1336,1.5697,1.5,57.7966,58.0,73.805
20160421004500,30.87,71.604,10.0,10.0,31.4379,1.5656,1.5,57.7966,58.0,73.805
20160421010000,30.87,71.604,10.0,10.0,31.6464,1.5656,1.5,57.7966,58.0,73.805
20160421011500,30.87,71.604,10.0,10.0,31.6464,1.5656,1.5,57.7966,58.0,73.805
20160421013000,30.87,70.6859,10.0,10.0,31.7854,1.5656,1.5,57.7966,58.0,73.805
20160421014500,30.87,70.6859,10.0,10.0,31.8141,1.5576,1.5,57.7966,58.0,73.805
20160421020000,30.87,70.6859,10.0,10.0,31.9541,1.5697,1.5,57.7966,58.0,73.805
20160421021500,30.87,70.6859,10.0,10.0,32.1228,1.5616,1.5,58.4446,58.0,73.805
20160421023000,37.41,70.6859,10.0,10.0,32.2638,1.5616,1.5,57.8326,58.0,73.805
20160421024500,37.41,70.6859,10.0,10.0,32.4048,1.5576,1.5,57.8326,58.0,73.805
20160421030000,37.41,70.6859,10.0,10.0,32.7884,1.5576,1.5,57.8326,58.0,73.805
20160421031500,37.41,70.6859,10.0,10.0,32.7884,1.5576,1.5,57.8326,58.0,73.805
20160421033000,37.41,70.6859,10.0,10.0,32.9304,1.5576,1.5,57.8326,58.0,73.805
20160421034500,37.41,70.6859,10.0,10.0,33.1036,1.5536,1.5,57.8326,58.0,73.805
20160421040000,37.41,70.6859,10.0,10.0,33.2465,1.5536,1.5,57.8326,58.0,73.805
20160421041500,37.41,70.6859,10.0,10.0,33.3895,1.5576,1.5,57.8326,58.0,73.805
20160421043000,37.41,70.6859,10.0,10.0,33.604,1.5576,1.5,57.8326,58.0,73.805
20160421044500,36.235,70.6859,10.0,10.0,33.604,1.5536,1.5,57.8326,58.0,73.805
20160421050000,36.235,70.6859,10.0,10.0,33.7469,1.5496,1.5,57.8326,58.0,73.805
20160421051500,33.165,70.6859,10.0,10.0,33.7469,1.5536,1.5,57.8326,58.0,73.805
20160421053000,31.69,70.6859,10.0,10.0,33.5694,1.5496,1.5,57.8326,58.0,73.805
20160421054500,31.69,70.6859,10.0,10.0,33.3918,1.5576,1.5,57.8326,58.0,73.805
20160421060000,29.28,70.6859,10.0,10.0,32.0277,1.5536,1.5,57.8326,58.0,73.805
20160421061500,29.28,70.6859,10.0,10.0,31.5835,1.5576,1.5,57.8326,58.0,73.805
20160421063000,29.28,70.6859,10.0,10.0,31.4154,1.5536,1.5,57.8326,58.0,73.805
20160421064500,29.28,70.6859,10.0,10.0,31.4154,1.5576,1.5,57.8326,58.0,73.805
20160421070000,36.255,70.6859,10.0,10.0,31.4154,1.5616,1.5,57.8326,58.0,73.805
20160421071500,36.255,70.6859,10.0,10.0,31.1107,1.5656,1.5,57.8326,58.0,73.805
20160421073000,36.255,70.6859,10.0,10.0,30.9684,1.5697,1.5,57.8326,58.0,73.805
20160421074500,36.255,70.6859,10.0,10.0,30.8313,1.5656,1.5,57.8326,58.0,73.805
20160421080000,36.255,70.6859,10.0,10.0,31.3241,1.4894,1.5,57.8326,58.0,73.805
20160421081500,36.255,70.6859,10.0,10.0,31.1336,1.4853,1.5,57.8326,58.0,73.805
20160421083000,36.255,70.6859,10.0,10.0,31.4097,1.4733,1.5,57.8326,58.0,73.805
20160421084500,36.255,70.6859,10.0,10.0,31.7441,1.4532,1.5,57.8326,58.0,73.805
20160421090000,36.255,70.6859,10.0,10.0,31.8141,1.4211,1.5,58.4446,58.0,73.805
20160421091500,37.06,70.6859,10.0,10.0,31.9541,1.4171,1.5,58.4446,58.0,73.805
20160421093000,37.06,70.6859,10.0,10.0,31.8928,1.5415,1.5,58.4446,58.0,73.805
20160421094500,37.06,71.784,10.0,10.0,32.0999,1.5656,1.5,58.4446,58.0,73.805
