PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160316090000,46.225,70.2358,15.0,15.0,35.0822,1.1883,1.25,55.4743,55.0,69.26
20160316091500,46.225,70.2358,15.0,15.0,35.447,1.2686,1.25,55.4743,55.0,69.26
20160316093000,47.535,70.2358,15.0,15.0,35.8414,1.2726,1.25,54.8623,55.0,69.26
20160316094500,47.535,70.2358,15.0,15.0,36.0119,1.2726,1.25,54.8623,55.0,69.26
20160316100000,47.535,70.2358,15.0,15.0,36.409,1.2686,1.25,54.8623,55.0,69.26
20160316101500,47.535,70.2358,15.0,15.0,36.409,1.2686,1.25,54.8623,55.0,69.26
20160316103000,47.535,70.2358,15.0,15.0,36.3791,1.2766,1.25,54.8623,55.0,69.26
20160316104500,47.535,70.2358,15.0,15.0,36.7242,1.2726,1.25,54.8623,55.0,69.26
20160316110000,47.535,70.2358,15.0,15.0,36.5815,1.2726,1.25,54.8623,55.0,69.26
20160316111500,47.535,70.2358,15.0,15.0,36.1642,1.2686,1.25,54.8623,55.0,69.26
20160316113000,36.63,70.2358,15.0,15.0,36.0093,1.2686,1.25,54.8623,55.0,69.26
20160316114500,36.63,70.2358,15.0,15.0,35.9939,1.2686,1.25,54.8623,55.0,69.26
20160316120000,36.63,70.9559,15.0,15.0,36.1466,1.2646,1.25,54.8623,55.0,69.26
20160316121500,36.63,70.9559,15.0,15.0,36.1466,1.2605,1.25,54.8623,55.0,69.26
20160316123000,36.63,70.9559,15.0,15.0,36.3116,1.2646,1.25,54.8623,55.0,69.26
20160316124500,36.63,70.9559,15.0,15.0,36.7234,1.2646,1.25,54.8623,55.0,69.26
20160316130000,36.63,70.9559,15.0,15.0,36.1857,1.2646,1.25,54.8623,55.0,69.26
20160316131500,36.63,70.9559,15.0,15.0,36.5339,1.2646,1.25,54.8623,55.0,69.26
20160316133000,36.63,70.9559,15.0,15.0,36.543,1.2565,1.25,54.8623,55.0,69.26
20160316134500,36.63,70.9559,15.0,15.0,36.543,1.2605,1.25,54.8623,55.0,69.26
20160316140000,36.63,70.9559,15.0,15.0,36.7279,1.2605,1.25,54.8623,55.0,69.26
20160316141500,36.63,70.9559,15.0,15.0,36.7279,1.2605,1.25,54.8623,55.0,69.26
20160316143000,36.63,70.9559,15.0,15.0,36.2682,1.2646,1.25,54.8623,55.0,69.26
20160316144500,37.43,70.9559,15.0,15.0,36.4981,1.2646,1.25,54.8623,55.0,69.26
20160316150000,47.1,70.9559,15.0,15.0,36.624,1.2646,1.25,54.8623,55.0,69.26
20160316151500,47.1,70.9559,15.0,15.0,36.7568,1.2646,1.25,54.8623,55.0,69.26
20160316153000,47.1,70.9559,15.0,15.0,36.7568,1.2646,1.25,54.8623,55.0,69.26
20160316154500,47.1,70.9559,15.0,15.0,36.7568,1.2605,1.25,54.8623,55.0,69.26
20160316160000,47.1,70.9559,15.0,15.0,36.7568,1.2646,1.25,54.8623,55.0,69.26
20160316161500,36.235,70.9559,15.0,15.0,36.7568,1.2646,1.25,54.8623,55.0,69.26
20160316163000,36.235,70.9559,15.0,15.0,36.7568,1.2565,1.25,54.8623,55.0,69.26
20160316164500,46.285,70.9559,15.0,15.0,36.0922,1.2565,1.25,54.8623,55.0,69.26
20160316170000,46.285,70.9559,15.0,15.0,36.4029,1.2565,1.25,54.8623,55.0,69.26
20160316171500,46.285,70.9559,15.0,15.0,36.2747,1.2605,1.25,54.8623,55.0,69.26
20160316173000,46.285,70.9559,15.0,15.0,35.911,1.2646,1.25,54.8623,55.0,69.26
20160316174500,46.285,70.9559,15.0,15.0,35.9939,1.2646,1.25,54.8623,55.0,69.26
20160316180000,46.285,70.9559,15.0,15.0,35.7172,1.2646,1.25,54.8623,55.0,69.26
20160316181500,46.285,70.9559,15.0,15.0,35.7172,1.2646,1.25,54.8623,55.0,69.26
20160316183000,46.285,70.9559,15.0,15.0,35.5384,1.2646,1.25,54.8623,55.0,69.26
20160316184500,46.285,70.9559,15.0,15.0,35.213,1.2605,1.25,54.8623,55.0,69.26
20160316190000,46.285,70.9559,15.0,15.0,35.0257,1.2605,1.25,54.8623,55.0,69.26
20160316191500,46.285,70.9559,15.0,15.0,34.8986,1.2565,1.25,54.8623,55.0,69.26
20160316193000,46.285,70.9559,15.0,15.0,34.5004,1.2565,1.25,54.8623,55.0,69.26
20160316194500,46.285,70.9559,15.0,15.0,34.893,1.2605,1.25,54.8623,55.0,69.26
20160316200000,46.285,70.9559,15.0,15.0,35.1631,1.2646,1.25,54.8623,55.0,69.26
20160316201500,46.285,70.9559,15.0,15.0,35.0319,1.2605,1.25,54.8623,55.0,69.26
20160316203000,46.285,70.9559,15.0,15.0,34.9649,1.1682,1.25,54.8623,55.0,70.245
20160316204500,46.285,70.9559,15.0,15.0,34.9649,1.1642,1.25,54.8623,55.0,70.245
20160316210000,46.285,70.0558,15.0,15.0,35.028,1.1642,1.25,54.8623,55.0,70.245
20160316211500,46.285,70.0558,15.0,15.0,35.028,1.1722,1.25,54.8623,55.0,70.245
20160316213000,46.285,70.0558,15.0,15.0,35.0893,1.1762,1.25,54.8623,55.0,70.245
20160316214500,46.285,70.0558,15.0,15.0,35.0893,1.2445,1.25,54.8623,55.0,70.245
20160316220000,46.285,70.0558,15.0,15.0,34.8171,1.3047,1.25,54.8623,55.0,70.245
20160316221500,46.285,70.0558,15.0,15.0,34.7491,1.3047,1.25,54.8623,55.0,70.245
20160316223000,46.285,70.0558,15.0,15.0,34.8059,1.3047,1.25,54.8623,55.0,70.245
20160316224500,46.285,70.0558,15.0,15.0,34.6688,1.3047,1.25,54.8623,55.0,70.245
20160316230000,46.285,70.0558,15.0,15.0,34.7226,1.3087,1.25,54.8623,55.0,70.245
20160316231500,46.285,70.0558,15.0,15.0,34.5846,1.3047,1.25,54.8623,55.0,70.245
20160316233000,46.285,70.0558,15.0,15.0,34.9135,1.3047,1.25,54.8623,55.0,70.245
20160316234500,46.94,70.0558,15.0,15.0,35.1044,1.2967,1.25,54.8623,55.0,70.245
20160317000000,46.94,70.0558,15.0,15.0,35.2444,1.2766,1.25,54.8623,55.0,70.245
20160317001500,46.94,70.0558,15.0,15.0,35.2444,1.2766,1.25,54.8623,55.0,70.245
20160317003000,46.94,70.0558,15.0,15.0,35.3844,1.2886,1.25,54.8623,55.0,70.245
20160317004500,46.94,70.0558,15.0,15.0,35.5773,1.3087,1.25,54.8623,55.0,70.245
20160317010000,46.94,70.0558,15.0,15.0,35.7183,1.3127,1.25,54.8623,55.0,70.245
20160317011500,46.94,70.0558,15.0,15.0,35.7183,1.3087,1.25,54.8623,55.0,70.245
20160317013000,46.94,70.0558,15.0,15.0,35.7701,1.3087,1.25,54.8623,55.0,70.245
20160317014500,46.94,70.0558,15.0,15.0,35.7701,1.3087,1.25,54.8623,55.0,70.245
20160317020000,46.94,70.0558,15.0,15.0,35.7701,1.3047,1.25,54.8623,55.0,70.245
20160317021500,46.94,70.0558,15.0,15.0,35.7701,1.3127,1.25,54.8623,55.0,70.245
20160317023000,46.94,70.0558,15.0,15.0,35.7701,1.3127,1.25,54.8623,55.0,70.245
20160317024500,46.94,70.0558,15.0,15.0,35.7701,1.3127,1.25,54.8623,55.0,70.245
20160317030000,46.94,70.0558,15.0,15.0,35.963,1.3167,1.25,54.8623,55.0,70.245
20160317031500,46.94,70.0558,15.0,15.0,35.963,1.3167,1.25,54.8623,55.0,70.245
20160317033000,46.94,70.0558,15.0,15.0,35.963,1.3167,1.25,54.8623,55.0,70.245
20160317034500,46.94,70.0558,15.0,15.0,35.963,1.3167,1.25,54.8623,55.0,70.245
20160317040000,46.94,70.0558,15.0,15.0,35.963,1.3127,1.25,54.8623,55.0,70.245
20160317041500,46.94,70.0558,15.0,15.0,35.82,1.3087,1.25,54.8623,55.0,70.245
20160317043000,46.94,70.0558,15.0,15.0,35.82,1.3127,1.25,54.8623,55.0,70.245
20160317044500,46.94,70.0558,15.0,15.0,35.82,1.3167,1.25,54.8623,55.0,70.245
20160317050000,46.94,70.0558,15.0,15.0,35.677,1.3167,1.25,54.8623,55.0,70.245
20160317051500,46.94,70.0558,15.0,15.0,35.82,1.3167,1.25,54.8623,55.0,70.245
20160317053000,46.94,70.0558,15.0,15.0,35.82,1.3167,1.25,54.8623,55.0,70.245
20160317054500,46.94,70.0558,15.0,15.0,35.82,1.2405,1.25,54.8623,55.0,70.245
20160317060000,46.94,70.0558,15.0,15.0,35.82,1.2405,1.25,54.8623,55.0,70.245
20160317061500,46.94,70.0558,15.0,15.0,35.82,1.2405,1.25,54.8623,55.0,70.245
20160317063000,46.94,70.0558,15.0,15.0,35.677,1.2365,1.25,54.8623,55.0,70.245
20160317064500,46.94,70.0558,15.0,15.0,35.5341,1.2365,1.25,54.8623,55.0,70.245
20160317070000,46.94,69.3177,15.0,15.0,35.7239,1.2485,1.25,54.8623,55.0,70.245
20160317071500,46.94,69.3177,15.0,15.0,35.8679,1.2686,1.25,54.8623,55.0,70.245
20160317073000,46.94,69.3177,15.0,15.0,36.0119,1.2806,1.25,54.8623,55.0,70.245
20160317074500,46.94,69.3177,15.0,15.0,36.0119,1.3007,1.25,54.8623,55.0,70.245
20160317080000,46.94,69.3177,15.0,15.0,36.1558,1.3047,1.25,54.8623,55.0,70.245
20160317081500,46.94,69.3177,15.0,15.0,36.1558,1.3127,1.25,54.8623,55.0,70.245
20160317083000,46.94,69.3177,15.0,15.0,36.1558,1.3047,1.25,54.8623,55.0,70.245
20160317084500,46.94,69.3177,15.0,15.0,36.1558,1.3047,1.25,54.8623,55.0,70.245
20160317090000,46.94,69.3177,15.0,15.0,36.2998,1.3087,1.25,54.8623,55.0,70.245
20160317091500,46.94,69.3177,15.0,15.0,36.3717,1.3167,1.25,54.8623,55.0,70.245
20160317093000,46.94,69.3177,15.0,15.0,36.6597,1.3087,1.25,54.8623,55.0,70.245
20160317094500,46.94,69.3177,15.0,15.0,36.8036,1.3127,1.25,54.8623,55.0,70.245
20160317100000,48.105,70.0558,15.0,15.0,36.9476,1.3127,1.25,54.8623,55.0,70.245
20160317101500,48.105,70.0558,15.0,15.0,36.9638,1.2846,1.25,54.8623,55.0,70.245
20160317103000,48.105,70.0558,15.0,15.0,37.19,1.2565,1.25,54.8623,55.0,70.245
20160317104500,49.41,70.0558,15.0,15.0,37.4029,1.1923,1.25,54.8623,55.0,70.245
20160317110000,49.41,70.8659,15.0,15.0,37.9742,1.2284,1.25,54.8623,55.0,70.245
20160317111500,49.41,70.8659,15.0,15.0,37.9026,1.2244,1.25,54.8623,55.0,70.245
20160317113000,49.41,70.8659,15.0,15.0,37.6746,1.2244,1.25,54.8623,55.0,70.245
20160317114500,49.41,70.8659,15.0,15.0,37.6621,1.2244,1.25,54.8623,55.0,70.245
20160317120000,49.41,70.8659,15.0,15.0,37.7616,1.2164,1.25,54.8623,55.0,70.245
20160317121500,49.41,70.8659,15.0,15.0,37.3862,1.2164,1.25,54.8623,55.0,70.245
20160317123000,49.41,70.8659,15.0,15.0,37.5557,1.2164,1.25,54.8623,55.0,70.245
20160317124500,49.41,70.8659,15.0,15.0,37.0748,1.2164,1.25,54.8623,55.0,70.245
20160317130000,49.41,70.8659,15.0,15.0,37.0819,1.2164,1.25,54.8623,55.0,70.245
20160317131500,49.41,70.8659,15.0,15.0,37.2062,1.2084,1.25,54.8623,55.0,70.245
20160317133000,49.41,70.8659,15.0,15.0,37.8762,1.1722,1.25,54.8623,55.0,70.245
20160317134500,43.46,70.8659,15.0,15.0,37.529,1.1642,1.25,54.8623,55.0,71.31
20160317140000,43.46,70.8659,15.0,15.0,37.1778,1.1682,1.25,54.8623,55.0,72.245
20160317141500,43.46,70.8659,15.0,15.0,37.1778,1.1642,1.25,54.8623,55.0,72.245
20160317143000,43.46,70.8659,15.0,15.0,37.2928,1.1642,1.25,54.8623,55.0,72.245
20160317144500,43.46,70.8659,15.0,15.0,37.415,1.1642,1.25,54.8623,55.0,72.245
20160317150000,43.46,70.8659,15.0,15.0,37.5984,1.1642,1.25,54.8623,55.0,72.245
20160317151500,43.46,70.8659,15.0,15.0,37.5984,1.1642,1.25,54.8623,55.0,72.245
20160317153000,43.46,70.8659,15.0,15.0,37.121,1.1682,1.25,54.8623,55.0,72.245
20160317154500,43.46,70.8659,15.0,15.0,37.529,1.1642,1.25,54.8623,55.0,72.245
20160317160000,43.46,70.8659,15.0,15.0,37.0976,1.1642,1.25,54.8623,55.0,72.245
20160317161500,43.46,70.8659,15.0,15.0,36.543,1.1642,1.25,54.8623,55.0,72.245
20160317163000,43.46,70.8659,15.0,15.0,36.3986,1.3328,1.25,54.8623,55.0,70.765
20160317164500,40.055,70.8659,15.0,15.0,36.7492,1.3408,1.25,54.8623,55.0,68.825
20160317170000,38.735,70.8659,15.0,15.0,36.624,1.3167,1.25,54.8623,55.0,68.825
20160317171500,38.735,70.8659,15.0,15.0,36.884,1.3288,1.25,54.8623,55.0,67.685
20160317173000,37.415,70.8659,15.0,15.0,36.2747,1.3288,1.25,54.8623,55.0,67.685
20160317174500,37.415,70.8659,15.0,15.0,36.2985,1.3208,1.25,54.8623,55.0,67.685
20160317180000,37.415,71.874,15.0,15.0,35.8781,1.3248,1.25,54.8623,55.0,67.685
20160317181500,37.415,71.874,15.0,15.0,35.8781,1.3248,1.25,54.8623,55.0,67.685
20160317183000,37.415,71.874,15.0,15.0,35.747,1.1562,1.25,54.8623,55.0,68.685
20160317184500,48.08,71.874,15.0,15.0,35.747,1.1682,1.25,54.8623,55.0,70.68
20160317190000,48.08,71.874,15.0,15.0,35.747,1.1602,1.25,54.8623,55.0,70.68
20160317191500,48.08,70.8659,15.0,15.0,33.1263,1.1602,1.25,54.8623,55.0,70.68
20160317193000,37.02,70.8659,15.0,15.0,31.6749,1.1642,1.25,54.8623,55.0,70.68
20160317194500,36.25,70.8659,15.0,15.0,31.0835,1.1602,1.25,54.8623,55.0,70.68
20160317200000,36.25,69.9478,15.0,15.0,30.5275,1.2405,1.25,54.8623,55.0,70.68
20160317201500,34.68,70.6859,15.0,15.0,30.4359,1.2927,1.25,54.8623,55.0,70.68
20160317203000,34.68,70.6859,15.0,15.0,30.2392,1.2806,1.25,54.8623,55.0,70.68
20160317204500,33.91,69.9478,15.0,15.0,30.4064,1.2967,1.25,54.8623,55.0,70.68
20160317210000,33.91,69.9478,15.0,15.0,29.8117,1.3007,1.25,54.8623,55.0,70.68
20160317211500,33.91,69.9478,15.0,15.0,29.5514,1.3047,1.25,54.8623,55.0,70.68
20160317213000,33.91,69.9478,15.0,15.0,28.936,1.3087,1.25,54.8623,55.0,70.68
20160317214500,31.49,69.9478,15.0,15.0,28.8069,1.3087,1.25,54.8623,55.0,70.68
20160317220000,31.49,69.9478,15.0,15.0,28.9278,1.3047,1.25,54.8623,55.0,70.68
20160317221500,31.49,69.9478,15.0,15.0,28.9278,1.3087,1.25,54.8623,55.0,70.68
20160317223000,31.49,69.9478,15.0,15.0,28.7967,1.3047,1.25,54.8623,55.0,70.68
20160317224500,31.49,69.2277,15.0,15.0,28.953,1.3007,1.25,54.8623,55.0,70.68
20160317230000,31.49,69.2277,15.0,15.0,28.953,1.3007,1.25,54.8623,55.0,70.68
20160317231500,31.49,69.2277,15.0,15.0,28.953,1.3047,1.25,54.8623,55.0,70.68
20160317233000,31.49,69.2277,15.0,15.0,28.953,1.3047,1.25,54.8623,55.0,70.68
20160317234500,31.49,69.2277,15.0,15.0,28.953,1.3047,1.25,54.8623,55.0,70.68
20160318000000,31.49,69.2277,15.0,15.0,28.953,1.3087,1.25,54.8623,55.0,70.68
20160318001500,31.49,69.2277,15.0,15.0,29.1094,1.3087,1.25,54.8623,55.0,70.68
20160318003000,26.835,69.2277,15.0,15.0,29.1094,1.3368,1.25,54.8623,55.0,65.27
20160318004500,26.835,69.2277,15.0,15.0,29.2425,1.3288,1.25,54.8623,55.0,65.27
20160318010000,26.835,69.2277,15.0,15.0,29.2425,1.3328,1.25,54.8623,55.0,65.27
20160318011500,26.835,69.2277,15.0,15.0,29.1094,1.3167,1.25,54.8623,55.0,65.27
20160318013000,26.835,69.2277,15.0,15.0,29.2425,1.3047,1.25,54.8623,55.0,65.27
20160318014500,26.835,69.2277,15.0,15.0,29.2425,1.3167,1.25,54.8623,55.0,65.27
20160318020000,26.835,69.2277,15.0,15.0,29.3999,1.3127,1.25,54.8623,55.0,65.27
20160318021500,26.835,69.2277,15.0,15.0,29.3999,1.3127,1.25,54.8623,55.0,65.27
20160318023000,26.835,69.2277,15.0,15.0,29.3999,1.3127,1.25,54.8623,55.0,65.27
20160318024500,26.835,69.2277,15.0,15.0,29.2658,1.3127,1.25,54.8623,55.0,65.27
20160318030000,26.835,69.2277,15.0,15.0,29.5572,1.3087,1.25,54.8623,55.0,65.27
20160318031500,26.835,69.2277,15.0,15.0,29.5572,1.3127,1.25,54.8623,55.0,65.27
20160318033000,26.835,69.2277,15.0,15.0,29.5572,1.3127,1.25,54.8623,55.0,65.27
20160318034500,26.835,69.2277,15.0,15.0,29.7146,1.3047,1.25,54.8623,55.0,65.27
20160318040000,26.835,69.2277,15.0,15.0,29.7349,1.3007,1.25,54.8623,55.0,65.27
20160318041500,26.835,69.2277,15.0,15.0,29.7349,1.3047,1.25,54.8623,55.0,65.27
20160318043000,26.835,69.2277,15.0,15.0,29.7349,1.3047,1.25,54.8623,55.0,65.27
20160318044500,27.49,69.2277,15.0,15.0,29.7349,1.3047,1.25,54.8623,55.0,65.27
20160318050000,29.965,69.2277,15.0,15.0,29.7532,1.3007,1.25,55.4743,55.0,65.27
20160318051500,38.48,69.2277,15.0,15.0,29.7532,1.2967,1.25,55.4743,55.0,65.27
20160318053000,39.135,69.2277,15.0,15.0,29.6152,1.2846,1.25,55.4743,55.0,65.27
20160318054500,39.135,69.2277,15.0,15.0,29.6152,1.2846,1.25,55.4743,55.0,65.27
20160318060000,39.135,69.9478,15.0,15.0,29.7,1.2806,1.25,55.4743,55.0,65.27
20160318061500,39.135,69.9478,15.0,15.0,29.7,1.2766,1.25,55.4743,55.0,65.27
20160318063000,39.135,69.9478,15.0,15.0,29.7,1.2846,1.25,55.4743,55.0,65.27
20160318064500,40.3,69.9478,15.0,15.0,29.7,1.1883,1.25,55.4743,55.0,65.27
20160318070000,40.3,69.9478,15.0,15.0,29.7139,1.1923,1.25,55.4743,55.0,65.27
20160318071500,40.3,69.9478,15.0,15.0,30.0078,1.1843,1.25,55.4743,55.0,65.27
20160318073000,40.3,69.9478,15.0,15.0,30.3603,1.1883,1.25,55.4743,55.0,65.27
20160318074500,41.755,70.6859,15.0,15.0,30.8007,1.1883,1.25,55.4743,55.0,65.27
20160318080000,41.755,70.6859,15.0,15.0,31.2976,1.1843,1.25,55.4743,55.0,65.27
20160318081500,41.755,70.6859,15.0,15.0,31.6526,1.1762,1.25,54.5023,55.0,65.27
20160318083000,33.28,70.6859,15.0,15.0,32.4335,1.1843,1.25,55.2403,55.0,65.27
20160318084500,44.24,71.514,15.0,15.0,32.9304,1.3007,1.25,55.2403,55.0,65.27
20160318090000,43.47,71.514,15.0,15.0,33.8853,1.3167,1.25,54.5023,55.0,65.27
20160318091500,42.705,71.514,15.0,15.0,34.3083,1.3087,1.25,54.5023,55.0,65.27
20160318093000,41.935,71.514,15.0,15.0,34.8944,1.3087,1.25,54.5023,55.0,65.27
20160318094500,41.935,71.514,15.0,15.0,35.0525,1.3087,1.25,54.5023,55.0,65.27
20160318100000,41.935,71.514,15.0,15.0,35.3306,1.3087,1.25,54.5023,55.0,65.27
20160318101500,41.935,71.514,15.0,15.0,35.6199,1.3127,1.25,54.5023,55.0,65.27
20160318103000,41.935,71.514,15.0,15.0,35.7016,1.3007,1.25,55.1143,55.0,65.27
20160318104500,41.935,71.514,15.0,15.0,35.9023,1.3007,1.25,55.1143,55.0,65.27
20160318110000,41.935,71.514,15.0,15.0,35.9737,1.3047,1.25,55.1143,55.0,65.27
20160318111500,41.935,71.514,15.0,15.0,35.7016,1.3047,1.25,55.1143,55.0,65.27
20160318113000,41.935,72.432,15.0,15.0,35.2253,1.3087,1.25,55.1143,55.0,65.27
20160318114500,41.935,72.432,15.0,15.0,35.0115,1.3007,1.25,55.1143,55.0,65.27
20160318120000,41.935,72.432,15.0,15.0,35.1916,1.3047,1.25,55.1143,55.0,65.27
20160318121500,41.935,72.432,15.0,15.0,35.5244,1.2967,1.25,55.1143,55.0,65.27
20160318123000,41.935,72.432,15.0,15.0,34.6688,1.2927,1.25,55.1143,55.0,65.27
20160318124500,41.935,72.432,15.0,15.0,34.9987,1.3007,1.25,55.1143,55.0,65.27
20160318130000,41.935,72.432,15.0,15.0,35.4226,1.3007,1.25,55.1143,55.0,65.27
20160318131500,41.935,72.432,15.0,15.0,35.3658,1.2927,1.25,55.1143,55.0,65.27
20160318133000,41.935,72.432,15.0,15.0,35.4342,1.2927,1.25,55.1143,55.0,65.27
20160318134500,41.935,72.432,15.0,15.0,34.9663,1.2927,1.25,55.1143,55.0,65.27
20160318140000,41.935,72.432,15.0,15.0,35.0994,1.2927,1.25,55.1143,55.0,65.27
20160318141500,41.935,72.432,15.0,15.0,35.2289,1.2806,1.25,55.1143,55.0,65.27
20160318143000,47.07,73.6202,15.0,15.0,35.8315,1.1802,1.25,55.1143,55.0,65.27
20160318144500,47.07,73.6202,15.0,15.0,35.6159,1.1642,1.25,55.1143,55.0,66.145
20160318150000,47.07,72.7921,15.0,15.0,35.5384,1.1802,1.25,54.5023,55.0,66.145
20160318151500,36.055,72.7921,15.0,15.0,35.1211,1.1963,1.25,55.1503,55.0,67.705
20160318153000,36.055,72.7921,15.0,15.0,34.9289,1.2485,1.25,55.1503,55.0,67.705
20160318154500,36.055,72.7921,15.0,15.0,34.9929,1.2485,1.25,55.1503,55.0,67.705
20160318160000,36.055,72.7921,15.0,15.0,35.5384,1.2485,1.25,55.1503,55.0,67.705
20160318161500,36.055,71.784,15.0,15.0,35.4082,1.2565,1.25,55.1503,55.0,67.705
20160318163000,36.055,71.784,15.0,15.0,35.4321,1.2485,1.25,55.1503,55.0,67.705
20160318164500,45.44,71.784,15.0,15.0,35.5008,1.2565,1.25,55.1503,55.0,67.705
20160318170000,46.75,71.784,15.0,15.0,35.965,1.2565,1.25,55.1503,55.0,67.705
20160318171500,46.75,71.784,15.0,15.0,35.965,1.2565,1.25,55.1503,55.0,67.705
20160318173000,46.75,71.784,15.0,15.0,35.827,1.2605,1.25,55.1503,55.0,67.705
20160318174500,46.75,71.784,15.0,15.0,35.827,1.2605,1.25,55.1503,55.0,67.705
20160318180000,46.75,71.784,15.0,15.0,35.9562,1.2565,1.25,55.1503,55.0,67.705
20160318181500,46.75,71.784,15.0,15.0,35.9562,1.2605,1.25,55.1503,55.0,67.705
20160318183000,46.75,71.784,15.0,15.0,36.2245,1.2646,1.25,55.1503,55.0,67.705
20160318184500,46.75,71.784,15.0,15.0,36.1648,1.2565,1.25,55.1503,55.0,67.705
20160318190000,46.75,71.784,15.0,15.0,36.2411,1.2605,1.25,55.1503,55.0,67.705
20160318191500,46.75,71.784,15.0,15.0,36.4428,1.2525,1.25,55.1503,55.0,67.705
20160318193000,46.75,71.784,15.0,15.0,36.1648,1.2646,1.25,55.1503,55.0,67.705
20160318194500,35.395,71.784,15.0,15.0,34.7579,1.2646,1.25,55.1503,55.0,67.705
20160318200000,35.395,71.784,15.0,15.0,32.4372,1.2565,1.25,55.1503,55.0,67.705
20160318201500,35.395,71.784,15.0,15.0,31.6795,1.2565,1.25,55.1503,55.0,67.705
20160318203000,35.395,71.784,15.0,15.0,31.4787,1.2565,1.25,55.1503,55.0,67.705
20160318204500,35.395,71.784,15.0,15.0,31.7548,1.2565,1.25,55.1503,55.0,67.705
20160318210000,35.395,71.784,15.0,15.0,31.448,1.2605,1.25,55.1503,55.0,67.705
20160318211500,35.395,71.784,15.0,15.0,31.2425,1.2605,1.25,54.5023,55.0,67.705
20160318213000,35.395,71.784,15.0,15.0,31.6041,1.2605,1.25,54.5023,55.0,67.705
20160318214500,35.395,71.784,15.0,15.0,31.6041,1.2605,1.25,54.5023,55.0,67.705
20160318220000,35.395,71.784,15.0,15.0,31.9113,1.2686,1.25,54.5023,55.0,67.705
20160318221500,35.395,71.784,15.0,15.0,31.7703,1.2686,1.25,54.5023,55.0,67.705
20160318223000,35.395,71.784,15.0,15.0,31.9113,1.2646,1.25,54.5023,55.0,67.705
20160318224500,35.395,71.784,15.0,15.0,31.3241,1.2686,1.25,54.5023,55.0,67.705
20160318230000,34.075,71.784,15.0,15.0,31.3473,1.2686,1.25,54.5023,55.0,67.705
20160318231500,34.075,71.784,15.0,15.0,31.4883,1.2686,1.25,54.5023,55.0,67.705
20160318233000,34.075,71.784,15.0,15.0,31.3241,1.2686,1.25,54.5023,55.0,67.705
20160318234500,34.075,70.9559,15.0,15.0,31.3241,1.2726,1.25,54.5023,55.0,67.705
20160319000000,34.075,70.9559,15.0,15.0,31.3241,1.2726,1.25,54.5023,55.0,67.705
20160319001500,31.615,70.9559,15.0,15.0,31.1841,1.1401,1.25,54.5023,55.0,68.65
20160319003000,43.87,70.9559,15.0,15.0,30.974,1.1642,1.25,54.5023,55.0,68.65
20160319004500,37.63,70.9559,15.0,15.0,30.974,1.1682,1.25,54.5023,55.0,68.65
20160319010000,34.62,70.9559,15.0,15.0,30.8538,1.1682,1.25,54.5023,55.0,68.65
20160319011500,34.62,70.9559,15.0,15.0,31.1556,1.2124,1.25,54.5023,55.0,68.65
20160319013000,34.62,70.1458,15.0,15.0,31.2976,1.2324,1.25,54.5023,55.0,68.65
20160319014500,34.62,70.1458,15.0,15.0,31.2976,1.2405,1.25,54.5023,55.0,68.65
20160319020000,34.62,70.1458,15.0,15.0,31.1556,1.2405,1.25,54.5023,55.0,68.65
20160319021500,34.62,70.1458,15.0,15.0,30.9948,1.2365,1.25,54.5023,55.0,68.65
20160319023000,33.085,70.1458,15.0,15.0,30.8717,1.2365,1.25,54.5023,55.0,68.65
20160319024500,33.085,70.1458,15.0,15.0,30.8007,1.2365,1.25,54.5023,55.0,68.65
20160319030000,33.085,70.1458,15.0,15.0,30.959,1.2405,1.25,54.5023,55.0,68.65
20160319031500,33.085,70.1458,15.0,15.0,30.959,1.2405,1.25,54.5023,55.0,68.65
20160319033000,33.085,70.1458,15.0,15.0,30.8007,1.2405,1.25,55.0603,55.0,68.65
20160319034500,33.085,70.1458,15.0,15.0,30.8007,1.2405,1.25,55.0603,55.0,68.65
20160319040000,33.085,69.1377,15.0,15.0,30.959,1.2405,1.25,55.0603,55.0,68.65
20160319041500,33.085,69.1377,15.0,15.0,30.816,1.2405,1.25,55.0603,55.0,68.65
20160319043000,33.085,69.1377,15.0,15.0,30.6731,1.2405,1.25,55.0603,55.0,68.65
20160319044500,33.085,69.1377,15.0,15.0,30.6855,1.2405,1.25,55.0603,55.0,68.65
20160319050000,33.085,69.1377,15.0,15.0,30.8294,1.2405,1.25,55.0603,55.0,68.65
20160319051500,33.085,69.1377,15.0,15.0,30.8294,1.2445,1.25,55.0603,55.0,68.65
20160319053000,33.085,69.1377,15.0,15.0,30.8294,1.2445,1.25,55.0603,55.0,68.65
20160319054500,33.085,69.1377,15.0,15.0,30.6855,1.2405,1.25,55.0603,55.0,68.65
20160319060000,33.085,69.1377,15.0,15.0,30.5415,1.2967,1.25,55.0603,55.0,68.65
20160319061500,33.085,69.1377,15.0,15.0,30.8409,1.3007,1.25,55.0603,55.0,68.65
20160319063000,33.085,69.1377,15.0,15.0,30.5415,1.3007,1.25,55.0603,55.0,68.65
