PropertyTimestampInNumber,CoolOutputPercent,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160819070000,20.655001,15.0,15.0,38.890972,58.038116,68.957703,1.670012,1.6,57.634563,57.0,86.875
20160819071500,20.655001,15.0,15.0,38.67939,58.038116,68.957703,1.661983,1.6,57.634563,57.0,86.875
20160819073000,22.41,15.0,15.0,38.890972,58.038116,68.957703,1.674026,1.6,56.9865,57.0,86.875
20160819074500,22.41,15.0,15.0,38.96295,58.038116,68.957703,1.661983,1.6,56.9865,57.0,86.875
20160819080000,23.895,15.0,15.0,39.319967,58.038116,68.957703,1.657969,1.6,56.9865,57.0,86.875
20160819081500,23.895,15.0,15.0,39.754793,58.038116,68.957703,1.653954,1.6,56.9865,57.0,86.875
20160819083000,23.895,15.0,15.0,39.972206,58.038116,68.957703,1.661983,1.6,56.9865,57.0,86.875
20160819084500,24.73,15.0,15.0,40.84638,58.648468,68.957703,1.665998,1.6,56.9865,57.0,86.875
20160819090000,24.73,15.0,15.0,41.284164,58.648468,68.957703,1.661983,1.6,56.9865,57.0,86.875
20160819091500,24.73,15.0,15.0,41.71151,58.648468,68.957703,1.653954,1.6,56.9865,57.0,86.875
20160819093000,24.73,15.0,15.0,41.84207,58.648468,68.957703,1.64994,1.6,56.9865,57.0,86.875
20160819094500,24.73,15.0,15.0,42.53958,58.648468,68.957703,1.633882,1.6,56.9865,57.0,86.875
20160819100000,24.73,15.0,15.0,42.656336,58.038116,68.957703,1.621839,1.6,56.9865,57.0,86.875
20160819101500,24.73,15.0,15.0,43.085076,58.038116,68.165619,1.605781,1.6,56.9865,57.0,86.875
20160819103000,20.950001,15.0,15.0,42.164798,58.038116,68.165619,1.605781,1.6,56.9865,57.0,86.875
20160819104500,20.950001,15.0,15.0,42.457555,58.038116,68.165619,1.609795,1.6,56.9865,57.0,86.875
20160819110000,20.950001,15.0,15.0,41.648202,58.038116,68.165619,1.609795,1.6,56.9865,57.0,86.875
20160819111500,25.469999,15.0,15.0,42.107185,58.038116,67.409546,1.609795,1.6,56.9865,57.0,86.875
20160819113000,27.844999,15.0,15.0,42.760002,58.038116,67.409546,1.61381,1.6,56.9865,57.0,86.875
20160819114500,27.844999,15.0,15.0,41.519104,58.648468,67.409546,1.61381,1.6,56.9865,57.0,86.875
20160819120000,20.055,15.0,15.0,41.77152,58.648468,67.409546,1.605781,1.6,56.9865,57.0,86.875
20160819121500,24.370001,15.0,15.0,42.08704,58.648468,67.409546,1.605781,1.6,56.9865,57.0,86.875
20160819123000,27.594999,15.0,15.0,41.632902,59.502953,67.409546,1.609795,1.6,56.9865,57.0,86.875
20160819124500,25.41,15.0,15.0,42.071179,59.502953,67.409546,1.61381,1.6,56.9865,57.0,86.875
20160819130000,22.115,15.0,15.0,42.528768,59.502953,67.409546,1.597752,1.6,56.9865,57.0,86.875
20160819131500,27.985001,15.0,15.0,41.150816,59.502953,67.409546,1.573665,1.6,56.9865,57.0,86.875
20160819133000,27.985001,15.0,15.0,41.816536,59.502953,68.165619,1.565636,1.6,56.9865,57.0,86.875
20160819134500,22.48,15.0,15.0,41.847017,59.502953,68.165619,1.565636,1.6,56.9865,57.0,86.875
20160819140000,22.48,15.0,15.0,41.812422,59.502953,68.165619,1.54155,1.6,56.9865,57.0,86.875
20160819141500,22.48,15.0,15.0,41.415965,59.502953,68.165619,1.529506,1.6,56.9865,57.0,86.875
20160819143000,22.48,15.0,15.0,41.296659,59.502953,68.165619,1.509434,1.6,56.9865,57.0,86.875
20160819144500,22.48,15.0,15.0,41.415965,59.502953,68.165619,1.525492,1.6,56.9865,57.0,86.875
20160819150000,22.48,15.0,15.0,42.24446,59.502953,68.165619,1.525492,1.6,56.9865,57.0,86.875
20160819151500,29.690001,15.0,15.0,41.71423,59.502953,68.165619,1.521477,1.6,56.9865,57.0,86.875
20160819153000,29.690001,15.0,15.0,41.67224,59.502953,68.165619,1.521477,1.6,56.9865,57.0,86.875
20160819154500,23.700001,15.0,15.0,41.227384,59.502953,68.165619,1.553593,1.6,56.9865,57.0,86.875
20160819160000,23.700001,15.0,15.0,41.274304,59.502953,68.165619,1.601766,1.6,56.9865,57.0,86.875
20160819161500,23.700001,15.0,15.0,41.274304,59.502953,68.165619,1.657969,1.6,56.9865,57.0,86.875
20160819163000,23.700001,15.0,15.0,41.274304,58.801056,68.165619,1.678041,1.6,56.9865,57.0,86.875
20160819164500,22.16,15.0,15.0,41.725739,58.801056,68.165619,1.678041,1.6,56.9865,57.0,86.875
20160819170000,22.16,15.0,15.0,41.816536,58.801056,68.165619,1.670012,1.6,56.9865,57.0,86.875
20160819171500,22.16,15.0,15.0,41.84275,58.801056,68.165619,1.670012,1.6,56.9865,57.0,86.875
20160819173000,22.16,15.0,15.0,41.7195,58.801056,68.165619,1.670012,1.6,56.9865,57.0,86.875
20160819174500,22.16,15.0,15.0,41.678666,58.801056,68.165619,1.678041,1.6,56.9865,57.0,86.875
20160819180000,22.16,15.0,15.0,41.820735,58.801056,68.165619,1.68607,1.6,56.9865,57.0,86.875
20160819181500,21.1,15.0,15.0,41.897728,58.801056,68.165619,1.682055,1.6,56.9865,57.0,86.875
20160819183000,21.1,15.0,15.0,42.03536,58.801056,68.165619,1.68607,1.6,56.9865,57.0,86.875
20160819184500,21.1,15.0,15.0,41.908166,58.801056,68.165619,1.68607,1.6,56.9865,57.0,86.875
20160819190000,21.1,15.0,15.0,42.04284,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819191500,21.1,15.0,15.0,41.723461,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819193000,21.1,15.0,15.0,41.52536,58.801056,68.885689,1.690084,1.6,56.9865,57.0,86.875
20160819194500,21.1,15.0,15.0,41.320357,58.801056,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819200000,21.1,15.0,15.0,41.306638,58.801056,68.885689,1.678041,1.6,56.9865,57.0,86.875
20160819201500,20.33,15.0,15.0,41.08931,58.801056,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819203000,19.559999,15.0,15.0,40.9562,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819204500,19.559999,15.0,15.0,40.86508,58.801056,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819210000,19.559999,15.0,15.0,40.730984,58.801056,68.885689,1.678041,1.6,56.9865,57.0,86.875
20160819211500,19.559999,15.0,15.0,40.701489,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819213000,19.559999,15.0,15.0,40.736084,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819214500,19.559999,15.0,15.0,40.836248,58.801056,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819220000,19.559999,15.0,15.0,40.699194,58.801056,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819221500,18.790001,15.0,15.0,40.93444,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819223000,18.790001,15.0,15.0,40.7964,58.801056,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819224500,18.790001,15.0,15.0,40.72738,58.801056,68.885689,1.678041,1.6,56.9865,57.0,86.875
20160819230000,18.790001,15.0,15.0,40.72738,58.160187,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819231500,18.790001,15.0,15.0,40.683095,58.160187,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160819233000,17.325001,15.0,15.0,40.774878,58.160187,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160819234500,22.73,15.0,15.0,40.774878,58.160187,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160820000000,22.73,15.0,15.0,40.405043,58.160187,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160820001500,22.73,15.0,15.0,40.33553,58.160187,68.885689,1.682055,1.6,56.9865,57.0,86.875
20160820003000,22.73,15.0,15.0,40.196504,58.160187,68.885689,1.68607,1.6,56.9865,57.0,86.875
20160820004500,21.58,15.0,15.0,40.057478,58.160187,68.885689,1.690084,1.6,56.9865,57.0,86.875
20160820010000,17.235001,15.0,15.0,39.918452,58.160187,68.885689,1.665998,1.6,56.9865,57.0,86.875
20160820011500,23.834999,15.0,15.0,40.004812,58.160187,68.885689,1.657969,1.6,56.9865,57.0,88.025002
20160820013000,20.764999,15.0,15.0,40.004812,58.160187,68.885689,1.493376,1.6,57.67057,57.0,84.855003
20160820014500,22.6,15.0,15.0,40.004812,58.160187,68.885689,1.549578,1.6,56.662468,57.0,84.855003
20160820020000,17.43,15.0,15.0,40.004812,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820021500,17.43,15.0,15.0,39.779426,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820023000,17.43,15.0,15.0,39.709913,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820024500,17.43,15.0,15.0,39.794794,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820030000,17.43,15.0,15.0,39.654782,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820031500,17.43,15.0,15.0,39.51477,58.160187,68.885689,1.593737,1.6,56.662468,57.0,84.855003
20160820033000,15.745,15.0,15.0,39.51477,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820034500,21.889999,15.0,15.0,39.525208,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820040000,15.73,15.0,15.0,39.38421,58.160187,68.885689,1.593737,1.6,56.662468,57.0,84.855003
20160820041500,21.389999,15.0,15.0,39.243212,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820043000,21.389999,15.0,15.0,39.461696,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820044500,21.389999,15.0,15.0,39.461696,58.160187,68.885689,1.593737,1.6,56.662468,57.0,84.855003
20160820050000,21.389999,15.0,15.0,39.461696,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820051500,21.389999,15.0,15.0,39.60368,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820053000,21.389999,15.0,15.0,39.102214,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820054500,21.389999,15.0,15.0,38.961216,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820060000,21.389999,15.0,15.0,38.890717,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820061500,20.440001,15.0,15.0,38.822768,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820063000,20.440001,15.0,15.0,38.822768,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820064500,20.440001,15.0,15.0,38.680784,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820070000,20.440001,15.0,15.0,38.893845,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820071500,19.02,15.0,15.0,38.893845,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820073000,21.34,15.0,15.0,38.893845,58.160187,68.885689,1.581694,1.6,57.436546,57.0,84.855003
20160820074500,15.775,15.0,15.0,39.179785,58.160187,68.885689,1.585708,1.6,57.436546,57.0,84.855003
20160820080000,22.825001,15.0,15.0,39.322755,58.160187,68.885689,1.581694,1.6,57.436546,57.0,84.855003
20160820081500,22.825001,15.0,15.0,39.754708,58.160187,68.885689,1.589723,1.6,56.698471,57.0,84.855003
20160820083000,22.825001,15.0,15.0,40.04262,58.160187,68.885689,1.581694,1.6,56.698471,57.0,84.855003
20160820084500,22.825001,15.0,15.0,40.690422,58.160187,68.885689,1.581694,1.6,56.698471,57.0,84.855003
20160820090000,23.93,15.0,15.0,41.050312,58.160187,68.885689,1.581694,1.6,56.698471,57.0,84.855003
20160820091500,23.93,15.0,15.0,41.48218,58.160187,68.885689,1.585708,1.6,56.698471,57.0,84.855003
20160820093000,19.6,15.0,15.0,41.610275,58.160187,68.885689,1.593737,1.6,56.698471,57.0,84.855003
20160820094500,19.6,15.0,15.0,41.894974,58.160187,68.885689,1.593737,1.6,56.698471,57.0,84.855003
20160820100000,19.6,15.0,15.0,42.525028,58.160187,68.885689,1.589723,1.6,56.698471,57.0,84.855003
20160820101500,19.6,15.0,15.0,41.937848,58.160187,68.885689,1.589723,1.6,57.310532,57.0,84.855003
20160820103000,19.6,15.0,15.0,41.451495,58.160187,68.885689,1.589723,1.6,57.310532,57.0,84.855003
20160820104500,22.535,15.0,15.0,41.785664,58.160187,68.885689,1.593737,1.6,57.310532,57.0,84.855003
20160820110000,22.535,15.0,15.0,41.723461,58.160187,68.885689,1.593737,1.6,57.310532,57.0,84.855003
20160820111500,23.514999,15.0,15.0,41.780972,58.160187,68.885689,1.589723,1.6,57.310532,57.0,84.855003
20160820113000,23.514999,15.0,15.0,41.382458,58.160187,68.885689,1.581694,1.6,57.310532,57.0,84.855003
20160820114500,24.82,15.0,15.0,41.897728,58.160187,68.885689,1.589723,1.6,57.310532,57.0,84.855003
20160820120000,24.049999,15.0,15.0,41.820735,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820121500,20.85,15.0,15.0,41.802902,58.160187,68.885689,1.593737,1.6,56.662468,57.0,84.855003
20160820123000,26.32,15.0,15.0,42.113492,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820124500,21.174999,15.0,15.0,41.966,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820130000,21.174999,15.0,15.0,42.08925,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820131500,21.174999,15.0,15.0,42.122196,58.160187,68.885689,1.593737,1.6,56.662468,57.0,84.855003
20160820133000,21.174999,15.0,15.0,41.69213,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820134500,21.174999,15.0,15.0,41.4356,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820140000,21.174999,15.0,15.0,42.113152,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820141500,21.174999,15.0,15.0,42.072148,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820143000,21.174999,15.0,15.0,41.90888,58.160187,68.885689,1.593737,1.6,56.662468,57.0,84.855003
20160820144500,21.174999,15.0,15.0,41.802307,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820150000,19.969999,15.0,15.0,42.20468,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820151500,25.59,15.0,15.0,42.20468,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820153000,25.59,15.0,15.0,42.08636,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820154500,25.59,15.0,15.0,42.534174,58.160187,68.885689,1.581694,1.6,56.662468,57.0,84.855003
20160820160000,25.59,15.0,15.0,42.474028,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820161500,25.59,15.0,15.0,42.353736,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820163000,18.129999,15.0,15.0,42.488988,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820164500,26.004999,15.0,15.0,40.90316,58.160187,68.885689,1.585708,1.6,56.662468,57.0,84.855003
20160820170000,20.690001,15.0,15.0,41.543822,58.160187,68.885689,1.589723,1.6,56.662468,57.0,84.855003
20160820171500,18.129999,15.0,15.0,41.84275,58.160187,68.885689,1.581694,1.6,57.472549,57.0,84.855003
20160820173000,24.42,15.0,15.0,41.7195,58.160187,68.885689,1.585708,1.6,56.608459,57.0,84.855003
20160820174500,20.139999,15.0,15.0,41.927138,58.160187,68.885689,1.581694,1.6,56.608459,57.0,84.855003
20160820180000,20.139999,15.0,15.0,41.802902,58.160187,68.885689,1.569651,1.6,56.608459,57.0,84.855003
20160820181500,19.370001,15.0,15.0,42.213248,58.160187,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160820183000,19.370001,15.0,15.0,42.08704,58.160187,68.885689,1.581694,1.6,56.608459,57.0,84.855003
20160820184500,19.370001,15.0,15.0,41.632902,58.160187,68.885689,1.573665,1.6,56.608459,57.0,84.855003
20160820190000,19.370001,15.0,15.0,41.632902,58.160187,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160820191500,19.370001,15.0,15.0,41.897728,58.160187,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160820193000,19.370001,15.0,15.0,41.77152,58.160187,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160820194500,19.370001,15.0,15.0,41.780972,58.160187,68.885689,1.573665,1.6,56.608459,57.0,84.855003
20160820200000,18.309999,15.0,15.0,41.85057,58.160187,68.885689,1.573665,1.6,56.608459,57.0,84.855003
20160820201500,18.309999,15.0,15.0,41.594295,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820203000,18.309999,15.0,15.0,41.785664,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820204500,18.309999,15.0,15.0,41.517064,58.160187,68.885689,1.565636,1.6,57.274529,57.0,84.855003
20160820210000,18.309999,15.0,15.0,41.320357,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820211500,18.309999,15.0,15.0,41.35553,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820213000,18.309999,15.0,15.0,41.08931,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820214500,18.309999,15.0,15.0,40.86508,58.160187,68.885689,1.569651,1.6,57.274529,57.0,84.855003
20160820220000,18.309999,15.0,15.0,40.701489,58.160187,68.885689,1.569651,1.6,57.274529,57.0,84.855003
20160820221500,18.309999,15.0,15.0,40.600016,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820223000,17.110001,15.0,15.0,40.699194,58.160187,68.885689,1.57768,1.6,57.274529,57.0,84.855003
20160820224500,17.110001,15.0,15.0,40.56214,58.160187,68.885689,1.569651,1.6,57.274529,57.0,84.855003
20160820230000,17.110001,15.0,15.0,40.356559,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820231500,17.110001,15.0,15.0,40.4513,58.160187,68.885689,1.57768,1.6,57.274529,57.0,84.855003
20160820233000,19.105,15.0,15.0,40.544069,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160820234500,19.105,15.0,15.0,40.405043,58.160187,68.885689,1.569651,1.6,57.274529,57.0,84.855003
20160821000000,20.41,15.0,15.0,40.405043,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821001500,20.41,15.0,15.0,40.33553,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821003000,20.41,15.0,15.0,40.33553,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821004500,20.41,15.0,15.0,40.33553,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821010000,20.41,15.0,15.0,40.196504,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821011500,20.41,15.0,15.0,40.196504,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821013000,20.41,15.0,15.0,40.057478,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821014500,20.41,15.0,15.0,39.918452,58.160187,68.885689,1.57768,1.6,57.274529,57.0,84.855003
20160821020000,20.41,15.0,15.0,39.918452,58.160187,68.885689,1.569651,1.6,57.274529,57.0,84.855003
20160821021500,20.41,15.0,15.0,39.794794,58.160187,68.885689,1.57768,1.6,57.274529,57.0,84.855003
20160821023000,20.41,15.0,15.0,39.877703,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821024500,20.41,15.0,15.0,39.654782,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821030000,18.795,15.0,15.0,39.736705,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821031500,18.795,15.0,15.0,39.595707,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821033000,18.795,15.0,15.0,39.525208,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821034500,18.795,15.0,15.0,39.38421,58.160187,68.885689,1.57768,1.6,57.274529,57.0,84.855003
20160821040000,18.795,15.0,15.0,39.38421,58.160187,68.885689,1.573665,1.6,57.274529,57.0,84.855003
20160821041500,18.795,15.0,15.0,39.38421,58.160187,68.885689,1.57768,1.6,56.572456,57.0,84.855003
20160821043000,16.969999,15.0,15.0,39.243212,58.160187,68.885689,1.581694,1.6,56.572456,57.0,84.855003
20160821044500,16.969999,15.0,15.0,39.243212,58.160187,68.885689,1.573665,1.6,56.572456,57.0,84.855003
20160821050000,16.969999,15.0,15.0,39.243212,58.160187,68.885689,1.57768,1.6,56.572456,57.0,84.855003
20160821051500,16.969999,15.0,15.0,39.177728,58.160187,68.885689,1.573665,1.6,56.572456,57.0,84.855003
20160821053000,14.735,15.0,15.0,39.177728,58.160187,68.885689,1.573665,1.6,56.572456,57.0,84.855003
20160821054500,16.965,15.0,15.0,39.106736,58.160187,68.885689,1.573665,1.6,56.572456,57.0,84.855003
20160821060000,15.55,15.0,15.0,39.106736,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821061500,15.55,15.0,15.0,39.106736,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821063000,15.55,15.0,15.0,38.890717,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821064500,20.745001,15.0,15.0,38.964752,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821070000,15.995,15.0,15.0,38.822768,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821071500,15.995,15.0,15.0,38.964752,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821073000,22.155001,15.0,15.0,38.964752,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821074500,22.155001,15.0,15.0,39.322755,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821080000,22.155001,15.0,15.0,39.39424,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821081500,23.785,15.0,15.0,40.258554,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821083000,23.785,15.0,15.0,40.546466,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821084500,23.785,15.0,15.0,40.96691,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821090000,25.67,15.0,15.0,41.324335,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821091500,18.48,15.0,15.0,41.875424,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821093000,18.48,15.0,15.0,42.063172,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821094500,23.91,15.0,15.0,42.03876,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821100000,24.745001,15.0,15.0,42.1768,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821101500,24.745001,15.0,15.0,41.688305,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821103000,24.745001,15.0,15.0,42.02108,58.160187,68.885689,1.57768,1.6,57.148514,57.0,84.855003
20160821104500,24.745001,15.0,15.0,42.238323,58.160187,68.885689,1.573665,1.6,57.148514,57.0,84.855003
20160821110000,24.745001,15.0,15.0,41.981793,58.160187,68.885689,1.585708,1.6,57.148514,57.0,84.855003
20160821111500,24.745001,15.0,15.0,42.04284,58.160187,68.885689,1.585708,1.6,57.148514,57.0,84.855003
20160821113000,22.094999,15.0,15.0,41.908166,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821114500,22.094999,15.0,15.0,41.678666,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821120000,22.094999,15.0,15.0,40.850086,58.160187,68.885689,1.585708,1.6,57.148514,57.0,84.855003
20160821121500,22.094999,15.0,15.0,40.60736,58.160187,68.885689,1.585708,1.6,57.148514,57.0,84.855003
20160821123000,22.094999,15.0,15.0,41.812422,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821124500,22.094999,15.0,15.0,41.833536,58.160187,68.885689,1.585708,1.6,57.148514,57.0,84.855003
20160821130000,22.094999,15.0,15.0,41.111036,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821131500,25.815001,15.0,15.0,41.508972,58.160187,68.885689,1.581694,1.6,57.148514,57.0,84.855003
20160821133000,25.815001,15.0,15.0,41.96804,58.160187,68.885689,1.585708,1.6,57.148514,57.0,84.855003
20160821134500,21.125,15.0,15.0,42.370413,58.160187,68.885689,1.585708,1.6,56.446445,57.0,84.855003
20160821140000,20.355,15.0,15.0,42.251107,58.160187,68.885689,1.581694,1.6,56.446445,57.0,84.855003
20160821141500,20.355,15.0,15.0,42.20468,58.160187,68.885689,1.581694,1.6,57.184517,57.0,84.855003
20160821143000,25.065001,15.0,15.0,41.67224,58.160187,68.885689,1.585708,1.6,57.184517,57.0,84.855003
20160821144500,25.065001,15.0,15.0,42.113152,58.160187,68.885689,1.585708,1.6,56.608459,57.0,84.855003
20160821150000,18.885,15.0,15.0,41.932714,58.160187,68.885689,1.581694,1.6,56.608459,57.0,84.855003
20160821151500,18.115,15.0,15.0,40.72568,58.160187,68.885689,1.581694,1.6,57.274529,57.0,84.855003
20160821153000,18.115,15.0,15.0,39.42416,58.160187,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821154500,19.09,15.0,15.0,39.268457,58.160187,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821160000,23.549999,15.0,15.0,39.615784,58.160187,68.885689,1.581694,1.6,57.274529,57.0,84.855003
20160821161500,19.190001,15.0,15.0,40.25546,58.160187,68.885689,1.585708,1.6,56.446445,57.0,84.855003
20160821163000,24.174999,15.0,15.0,40.25546,58.160187,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821164500,24.174999,15.0,15.0,39.173495,58.160187,68.885689,1.581694,1.6,57.274529,57.0,84.855003
20160821170000,24.174999,15.0,15.0,39.89846,58.160187,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821171500,24.174999,15.0,15.0,41.821415,57.549835,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821173000,24.174999,15.0,15.0,42.165444,58.221222,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821174500,24.174999,15.0,15.0,42.627878,58.221222,68.885689,1.581694,1.6,57.274529,57.0,84.855003
20160821180000,18.775,15.0,15.0,40.76104,58.221222,68.885689,1.585708,1.6,57.274529,57.0,84.855003
20160821181500,17.450001,15.0,15.0,40.513894,58.221222,68.885689,1.581694,1.6,56.608459,57.0,84.855003
20160821183000,16.129999,15.0,15.0,40.117522,58.221222,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160821184500,16.129999,15.0,15.0,39.98771,58.221222,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160821190000,16.129999,15.0,15.0,40.356559,58.221222,68.885689,1.581694,1.6,56.608459,57.0,84.855003
20160821191500,16.129999,15.0,15.0,40.356559,58.221222,68.885689,1.57768,1.6,56.608459,57.0,84.855003
20160821193000,17.83,15.0,15.0,40.219505,58.221222,68.885689,1.57768,1.6,57.508553,57.0,84.855003
20160821194500,21.075001,15.0,15.0,40.1062,58.221222,68.885689,1.581694,1.6,56.734474,57.0,84.855003
20160821200000,19.625,15.0,15.0,40.057478,58.221222,68.885689,1.57768,1.6,56.734474,57.0,84.855003
20160821201500,16.549999,15.0,15.0,39.779426,58.221222,68.885689,1.581694,1.6,56.734474,57.0,84.855003
