PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20161219090000,0.0,42.531052,43.762833,8.831232,1.569651,1.5,48.29163,55.0,66.970001
20161219091500,0.0,42.981098,43.762833,8.95744,1.533521,1.5,48.705673,55.0,66.970001
20161219093000,0.0,43.61116,43.762833,8.95744,1.557607,1.5,49.137718,55.0,66.970001
20161219094500,0.0,44.061207,43.762833,9.263015,1.557607,1.5,49.173717,55.0,66.970001
20161219100000,0.0,45.50135,43.762833,9.6745,1.529506,1.5,50.307831,55.0,66.970001
20161219101500,0.0,45.141315,43.762833,9.6745,1.565636,1.5,50.685867,55.0,66.970001
20161219103000,0.0,45.861385,43.762833,10.45582,1.54155,1.5,51.315933,55.0,66.970001
20161219104500,0.0,46.419441,43.762833,10.76148,1.54155,1.5,51.69397,55.0,66.970001
20161219110000,0.0,47.589561,43.762833,11.258254,1.521477,1.5,52.846085,55.0,66.970001
20161219111500,0.0,48.129616,43.762833,11.88773,1.54155,1.5,53.224121,55.0,66.970001
20161219113000,0.0,48.489647,43.762833,12.305301,1.505419,1.5,53.800179,55.0,66.970001
20161219114500,0.0,49.209724,43.762833,12.722872,1.54155,1.5,54.502251,55.0,66.970001
20161219120000,7.775,50.289829,43.762833,13.071168,1.525492,1.5,55.150314,55.0,66.970001
20161219121500,4.71,50.469849,43.762833,13.071168,1.513448,1.5,54.160217,55.0,66.970001
20161219123000,27.15,52.018005,43.762833,13.720364,1.501405,1.5,54.862289,55.0,66.970001
20161219124500,27.15,52.378036,43.762833,14.0146,1.497391,1.5,55.024303,55.0,66.970001
20161219130000,17.34,52.648064,43.762833,14.5297,1.505419,1.5,53.476151,55.0,66.970001
20161219131500,32.865002,53.098114,43.762833,14.5297,1.513448,1.5,56.824486,55.0,66.970001
20161219133000,9.735,53.566154,42.04459,15.1876,1.533521,1.5,56.176422,55.0,69.699997
20161219134500,8.64,54.19622,42.04459,15.298032,1.573665,1.5,55.114311,55.0,69.699997
20161219140000,2.005,53.476151,42.04459,15.353248,1.593737,1.5,54.700272,55.0,69.699997
20161219141500,9.85,53.836185,42.385452,15.287594,1.557607,1.5,52.936096,55.0,69.160004
20161219143000,28.110001,52.55806,42.385452,15.615932,1.561622,1.5,54.160217,55.0,69.160004
20161219144500,15.04,52.468048,42.385452,15.39704,1.557607,1.5,56.212421,55.0,69.160004
20161219150000,3.775,52.828083,42.385452,15.39704,1.529506,1.5,53.512154,55.0,69.160004
20161219151500,29.93,51.747978,42.385452,15.287594,1.549578,1.5,54.448246,55.0,69.160004
20161219153000,4.93,52.018005,42.385452,15.363193,1.561622,1.5,55.726372,55.0,69.160004
20161219154500,18.639999,51.477951,42.385452,14.966736,1.517463,1.5,55.852386,55.0,69.160004
20161219160000,28.42,51.027901,42.385452,15.028939,1.537535,1.5,55.690369,55.0,69.160004
20161219161500,30.450001,51.747978,42.385452,15.028939,1.549578,1.5,55.47435,55.0,69.160004
20161219163000,22.455,51.477951,42.385452,15.123425,1.549578,1.5,54.340233,55.0,69.160004
20161219164500,21.200001,51.297932,42.385452,15.140357,1.549578,1.5,54.250225,55.0,69.160004
20161219170000,24.02,50.469849,42.385452,11.74306,1.561622,1.5,55.024303,55.0,69.160004
20161219171500,2.19,49.569756,42.776833,14.98326,1.561622,1.5,54.37624,55.0,68.535004
20161219173000,0.0,48.849686,43.117695,14.58648,1.565636,1.5,53.872189,55.0,67.995003
20161219174500,0.0,48.399643,43.117695,14.414916,1.589723,1.5,53.386139,55.0,67.995003
20161219180000,0.0,47.319534,43.117695,13.951088,1.597752,1.5,52.900093,55.0,67.995003
20161219181500,0.0,47.409542,43.49897,13.951088,1.545564,1.5,52.720074,55.0,67.389999
20161219183000,0.0,47.049507,43.49897,13.385532,1.569651,1.5,52.234024,55.0,67.389999
20161219184500,0.0,46.689468,43.49897,13.201235,1.569651,1.5,51.891991,55.0,67.389999
20161219190000,0.0,46.599461,43.49897,12.95482,1.561622,1.5,51.855988,55.0,67.389999
20161219191500,0.0,46.239426,43.49897,12.95482,1.573665,1.5,51.531956,55.0,67.389999
20161219193000,0.0,45.951397,43.49897,12.547602,1.57768,1.5,51.189919,55.0,67.389999
20161219194500,0.0,45.591362,43.49897,12.393701,1.581694,1.5,50.9739,55.0,67.389999
20161219200000,0.0,45.50135,43.49897,12.198558,1.573665,1.5,50.937897,55.0,67.389999
20161219201500,0.0,45.231323,43.49897,12.198558,1.581694,1.5,50.55986,55.0,67.389999
20161219203000,0.0,45.141315,43.49897,11.907688,1.569651,1.5,50.523853,55.0,67.389999
20161219204500,0.0,44.781281,43.961082,11.79134,1.54155,1.5,50.235825,55.0,66.654999
20161219210000,0.0,44.511253,43.961082,11.706136,1.54155,1.5,50.433846,55.0,66.654999
20161219211500,0.0,44.511253,43.961082,11.588802,1.54155,1.5,50.523853,55.0,66.654999
20161219213000,0.0,44.781281,43.961082,11.5598,1.533521,1.5,50.55986,55.0,66.654999
20161219214500,0.0,44.781281,43.961082,11.32316,1.529506,1.5,50.613861,55.0,66.654999
20161219220000,0.0,44.781281,43.961082,11.350853,1.533521,1.5,50.397842,55.0,66.654999
20161219221500,0.0,44.151215,43.961082,11.231547,1.54155,1.5,50.10981,55.0,66.654999
20161219223000,0.0,44.511253,43.961082,10.933282,1.54155,1.5,50.055805,55.0,66.654999
20161219224500,0.0,44.151215,43.961082,10.837232,1.533521,1.5,49.857788,55.0,66.654999
20161219230000,0.0,43.79118,43.961082,10.860488,1.537535,1.5,49.857788,55.0,66.654999
20161219231500,0.0,43.79118,43.961082,,1.533521,1.5,49.893791,55.0,66.654999
20161219233000,0.0,43.521152,43.961082,10.557293,1.533521,1.5,49.605759,55.0,66.654999
20161219234500,0.0,43.61116,43.961082,10.333556,1.533521,1.5,49.353737,55.0,66.654999
20161220000000,0.0,43.161118,43.961082,10.352375,1.533521,1.5,49.227722,55.0,66.654999
20161220001500,0.0,43.071106,43.961082,10.229125,1.533521,1.5,49.047707,55.0,66.654999
20161220003000,0.0,42.711071,43.961082,10.04425,1.533521,1.5,49.08371,55.0,66.654999
20161220004500,0.0,42.441044,43.961082,10.04425,1.54155,1.5,48.453648,55.0,66.654999
20161220010000,0.0,42.351036,43.961082,10.04425,1.549578,1.5,48.327633,55.0,66.654999
20161220011500,0.0,42.171017,43.961082,9.812132,1.54155,1.5,48.327633,55.0,66.654999
20161220013000,0.0,42.171017,43.961082,9.687896,1.545564,1.5,48.327633,55.0,66.654999
20161220014500,0.0,42.171017,43.961082,9.57607,1.545564,1.5,48.381638,55.0,66.654999
20161220020000,0.0,42.081009,43.961082,9.57607,1.54155,1.5,48.327633,55.0,66.654999
20161220021500,0.0,41.991001,43.961082,9.513459,1.54155,1.5,47.859589,55.0,66.654999
20161220023000,0.0,41.90099,43.961082,9.27296,1.54155,1.5,47.823582,55.0,66.654999
20161220024500,0.0,41.540955,43.961082,9.020544,1.533521,1.5,47.481548,55.0,66.654999
20161220030000,0.0,41.18092,43.961082,9.028517,1.54155,1.5,47.139515,55.0,66.654999
20161220031500,0.0,41.090912,43.961082,9.028517,1.54155,1.5,47.481548,55.0,66.654999
20161220033000,0.0,40.910892,43.961082,8.96492,1.54155,1.5,47.013504,55.0,66.654999
20161220034500,0.0,40.730873,43.961082,8.710532,1.54155,1.5,46.743473,55.0,66.654999
20161220040000,0.0,40.550858,43.961082,8.58786,1.549578,1.5,46.455444,55.0,66.654999
20161220041500,0.0,40.190819,43.961082,8.45968,1.549578,1.5,46.059406,55.0,66.654999
20161220043000,0.0,40.100811,43.961082,8.398633,1.545564,1.5,46.113411,55.0,66.654999
20161220044500,0.0,40.370838,43.961082,8.398633,1.557607,1.5,46.455444,55.0,66.654999
20161220050000,0.0,39.740776,43.961082,8.140301,1.553593,1.5,45.933395,55.0,66.654999
20161220051500,0.0,39.830784,43.961082,8.140301,1.549578,1.5,46.059406,55.0,66.654999
20161220053000,0.0,39.650764,43.961082,7.881068,1.545564,1.5,45.897392,55.0,66.654999
20161220054500,0.0,39.380737,43.961082,7.881068,1.549578,1.5,45.627365,55.0,66.654999
20161220060000,0.0,39.200722,43.961082,7.68584,1.549578,1.5,45.285332,55.0,66.654999
20161220061500,0.0,39.380737,43.961082,7.555688,1.561622,1.5,45.105312,55.0,66.654999
20161220063000,0.0,39.470749,43.961082,7.555688,1.553593,1.5,45.411343,55.0,66.654999
20161220064500,0.0,39.020702,43.961082,7.555688,1.569651,1.5,45.069309,55.0,66.654999
20161220070000,0.0,38.39064,43.961082,7.555688,1.573665,1.5,44.241226,55.0,66.654999
20161220071500,0.0,38.750675,43.961082,7.555688,1.569651,1.5,44.421242,55.0,66.654999
20161220073000,0.0,39.470749,43.961082,7.552322,1.561622,1.5,45.285332,55.0,66.654999
20161220074500,0.0,39.650764,43.961082,7.421184,1.561622,1.5,45.411343,55.0,66.654999
20161220080000,0.0,40.640865,43.961082,7.421184,1.549578,1.5,46.491451,55.0,66.654999
20161220081500,0.0,41.270927,43.961082,7.416832,1.549578,1.5,47.08551,55.0,66.654999
20161220083000,0.0,42.171017,43.961082,7.68346,1.549578,1.5,47.949596,55.0,66.654999
20161220084500,0.0,43.431145,43.961082,8.011305,1.549578,1.5,49.08371,55.0,66.654999
20161220090000,0.0,44.151215,43.961082,8.727056,1.525492,1.5,50.055805,55.0,66.654999
20161220091500,0.0,43.701172,42.444908,8.727056,1.433159,1.5,50.055805,55.0,69.065002
20161220093000,0.0,45.411343,43.73019,9.884042,1.565636,1.5,50.271828,55.0,67.019997
20161220094500,0.0,46.239426,43.73019,10.19011,1.421116,1.5,51.405941,55.0,67.019997
20161220100000,0.0,46.869488,43.73019,11.02328,1.469289,1.5,51.891991,55.0,67.019997
20161220101500,0.0,49.119713,43.73019,11.02328,1.513448,1.5,53.422142,55.0,67.019997
20161220103000,0.0,49.659767,43.73019,12.462755,1.513448,1.5,54.412243,55.0,67.019997
20161220104500,3.405,50.469849,43.73019,12.894453,1.513448,1.5,55.510353,55.0,67.019997
20161220110000,27.705,51.207924,43.73019,13.166504,1.497391,1.5,54.664268,55.0,67.019997
20161220111500,16.514999,52.468048,43.73019,13.725566,1.501405,1.5,55.88839,55.0,67.019997
20161220113000,5.61,53.836185,43.73019,14.666125,1.501405,1.5,53.188118,55.0,67.019997
20161220114500,3.3,54.19622,43.73019,15.408328,1.489362,1.5,52.55806,55.0,67.019997
20161220120000,3.37,55.276329,43.73019,15.949642,1.493376,1.5,53.062107,55.0,67.019997
20161220121500,7.045,57.274529,43.73019,16.302052,1.493376,1.5,55.06031,55.0,67.019997
20161220123000,28.375,57.004501,43.73019,16.645248,1.505419,1.5,57.148514,55.0,67.019997
20161220124500,40.544998,58.192619,43.73019,17.307755,1.489362,1.5,55.150314,55.0,67.019997
20161220130000,8.765,59.18272,43.73019,17.903384,1.465275,1.5,54.574257,55.0,67.019997
20161220131500,46.419998,59.740776,43.73019,18.238454,1.473304,1.5,55.150314,55.0,67.019997
20161220133000,29.01,60.370838,43.73019,18.47574,1.461261,1.5,57.148514,55.0,67.019997
20161220134500,14.38,60.730873,43.098408,,1.437174,1.5,52.180019,55.0,68.025002
20161220140000,44.389999,60.010803,42.234234,,1.417102,1.5,55.348335,55.0,69.400002
20161220141500,18.445,61.55896,41.054165,,1.42513,1.5,54.160217,55.0,71.275002
20161220143000,27.504999,61.198921,40.301132,,1.437174,1.5,53.512154,55.0,72.474998
20161220144500,25.174999,61.918995,40.301132,,1.417102,1.5,55.600361,55.0,72.474998
20161220150000,33.095001,62.009003,39.954926,,1.437174,1.5,55.690369,55.0,73.025002
20161220151500,23.315001,61.55896,39.954926,20.348052,1.449217,1.5,54.502251,55.0,73.025002
20161220153000,26.355,61.918995,39.954926,20.1856,1.441188,1.5,55.564358,55.0,73.025002
20161220154500,40.080002,61.918995,39.954926,20.161358,1.437174,1.5,55.150314,55.0,73.025002
20161220160000,40.735001,62.189022,39.954926,19.915674,1.441188,1.5,54.862289,55.0,73.025002
20161220161500,40.735001,61.918995,39.954926,20.038516,1.441188,1.5,54.700272,55.0,73.025002
20161220163000,40.735001,61.55896,39.954926,20.20787,1.453232,1.5,54.574257,55.0,73.025002
20161220164500,34.005001,61.090912,39.954926,20.127596,1.469289,1.5,54.214222,55.0,73.025002
20161220170000,23.785,60.190819,39.954926,20.127596,1.481333,1.5,54.538254,55.0,73.025002
20161220171500,35.209999,59.272728,39.954926,19.831405,1.493376,1.5,55.114311,55.0,73.025002
20161220173000,20.955,58.282631,39.954926,19.45188,1.509434,1.5,55.114311,55.0,73.025002
20161220174500,17.205,57.832584,39.954926,19.172927,1.513448,1.5,55.06031,55.0,73.025002
20161220180000,32.785,56.014404,39.954926,18.761442,1.54155,1.5,55.960396,55.0,73.025002
20161220181500,41.465,55.096313,39.954926,18.761442,1.573665,1.5,56.896492,55.0,73.025002
20161220183000,25.504999,56.19442,40.596237,18.441655,1.565636,1.5,53.260128,55.0,72.004997
20161220184500,9.425,55.726372,40.937099,18.3037,1.589723,1.5,53.062107,55.0,71.464996
20161220190000,3.56,54.19622,41.878853,17.903384,1.581694,1.5,54.412243,55.0,69.964996
20161220191500,4.32,54.736275,43.171574,17.903384,1.593737,1.5,54.538254,55.0,67.910004
20161220193000,26.315001,52.828083,43.171574,17.617444,1.557607,1.5,53.872189,55.0,67.910004
20161220194500,19.059999,53.008102,43.171574,17.421145,1.553593,1.5,56.212421,55.0,67.910004
20161220200000,4.005,52.828083,43.171574,17.421145,1.569651,1.5,52.900093,55.0,67.910004
20161220201500,24.055,52.738075,43.171574,17.31787,1.553593,1.5,56.338436,55.0,67.910004
20161220203000,30.200001,51.297932,43.171574,17.31787,1.561622,1.5,54.664268,55.0,67.910004
20161220204500,5.74,50.937897,43.171574,17.06168,1.565636,1.5,55.186317,55.0,67.910004
20161220210000,5.74,50.66787,43.171574,16.560554,1.557607,1.5,55.024303,55.0,67.910004
20161220211500,5.74,50.289829,43.171574,16.560554,1.557607,1.5,54.502251,55.0,67.910004
20161220213000,5.74,50.847885,43.171574,16.33,1.549578,1.5,55.024303,55.0,67.910004
20161220214500,5.74,50.289829,43.171574,16.33,1.557607,1.5,54.700272,55.0,67.910004
20161220220000,0.0,50.199821,43.171574,16.33,1.549578,1.5,54.790279,55.0,67.910004
20161220221500,0.0,49.839783,43.171574,16.33,1.553593,1.5,54.736275,55.0,67.910004
20161220223000,0.0,49.839783,43.171574,16.278575,1.553593,1.5,54.502251,55.0,67.910004
20161220224500,0.0,49.569756,43.171574,16.151381,1.561622,1.5,54.448246,55.0,67.910004
20161220230000,0.0,49.839783,43.171574,16.148593,1.565636,1.5,54.37624,55.0,67.910004
20161220231500,0.0,49.929794,43.171574,16.148593,1.557607,1.5,54.502251,55.0,67.910004
20161220233000,0.0,49.299728,43.171574,16.277759,1.565636,1.5,54.088211,55.0,67.910004
20161220234500,0.0,49.479752,43.171574,16.277759,1.561622,1.5,53.872189,55.0,67.910004
20161221000000,0.0,48.579659,43.171574,16.277759,1.561622,1.5,53.512154,55.0,67.910004
20161221001500,0.0,49.119713,43.171574,15.76594,1.569651,1.5,53.710175,55.0,67.910004
20161221003000,0.0,48.849686,43.171574,15.299732,1.573665,1.5,53.710175,55.0,67.910004
20161221004500,0.0,49.659767,43.171574,15.299732,1.561622,1.5,54.448246,55.0,67.910004
20161221010000,0.0,49.929794,43.171574,15.27821,1.557607,1.5,54.502251,55.0,67.910004
20161221011500,0.0,49.209724,45.0,15.410334,1.397029,1.5,53.836185,55.0,65.135002
20161221013000,0.0,48.66967,44.563164,15.410334,1.465275,1.5,53.350136,55.0,65.695
20161221014500,0.0,47.769577,44.563164,15.410334,1.469289,1.5,52.648064,55.0,65.695
20161221020000,0.0,48.039604,44.563164,15.410334,1.469289,1.5,52.774078,55.0,65.695
20161221021500,0.0,48.489647,44.563164,15.410334,1.457246,1.5,52.936096,55.0,65.695
20161221023000,0.0,48.66967,44.563164,15.410334,1.457246,1.5,53.188118,55.0,65.695
20161221024500,0.0,48.219624,44.563164,15.655032,1.457246,1.5,52.900093,55.0,65.695
20161221030000,0.0,48.939697,44.563164,15.655032,1.445203,1.5,53.296131,55.0,65.695
20161221031500,0.0,49.209724,44.563164,15.990272,1.453232,1.5,53.674168,55.0,65.695
20161221033000,0.0,50.469849,44.563164,15.990272,1.441188,1.5,54.502251,55.0,65.695
20161221034500,0.0,50.55986,44.563164,15.990272,1.437174,1.5,55.114311,55.0,65.695
20161221040000,0.655,51.297932,44.563164,15.990272,1.441188,1.5,55.402344,55.0,65.695
20161221041500,3.345,51.297932,44.563164,15.990272,1.429145,1.5,54.37624,55.0,65.695
20161221043000,10.34,51.747978,44.563164,16.7278,1.421116,1.5,53.998199,55.0,65.695
20161221044500,1.2,51.657967,44.563164,16.861896,1.421116,1.5,54.37624,55.0,65.695
20161221050000,1.9,51.747978,44.563164,16.861896,1.429145,1.5,54.538254,55.0,65.695
20161221051500,8.83,52.018005,44.563164,16.861896,1.417102,1.5,55.852386,55.0,65.695
20161221053000,25.875,51.747978,44.563164,16.861896,1.413087,1.5,55.852386,55.0,65.695
20161221054500,30.15,52.018005,44.563164,16.861896,1.405058,1.5,55.47435,55.0,66.230003
20161221060000,29.690001,52.018005,44.227062,16.861896,1.433159,1.5,54.664268,55.0,66.230003
20161221061500,30.41,52.018005,44.227062,16.861896,1.437174,1.5,54.898293,55.0,66.230003
20161221063000,17.540001,52.018005,44.227062,16.861896,1.437174,1.5,53.836185,55.0,66.230003
20161221064500,6.415,52.378036,41.783428,16.861896,1.429145,1.5,56.050407,55.0,70.114998
20161221070000,15.67,52.468048,41.783428,16.861896,1.457246,1.5,53.008102,55.0,70.114998
20161221071500,15.375,53.008102,42.528446,16.861896,1.573665,1.5,56.410442,55.0,68.93
20161221073000,4.535,53.188118,42.828892,16.861896,1.413087,1.5,53.062107,55.0,69.230003
20161221074500,24.504999,53.836185,42.386417,16.861896,1.593737,1.5,53.800179,55.0,68.68
20161221080000,37.849998,55.006302,42.686863,16.861896,1.557607,1.5,56.122414,55.0,68.68
20161221081500,34.790001,55.636368,42.686863,16.861896,1.557607,1.5,54.286232,55.0,68.68
20161221083000,19.51,55.726372,42.686863,16.861896,1.54155,1.5,52.648064,55.0,68.68
20161221084500,7.77,55.834385,42.686863,19.813725,1.533521,1.5,52.396042,55.0,68.68
20161221090000,3.24,56.284431,42.686863,20.19104,1.545564,1.5,52.720074,55.0,68.68
20161221091500,8.035,57.184517,42.686863,20.45726,1.553593,1.5,54.538254,55.0,68.68
20161221093000,34.380001,57.922592,42.686863,20.85659,1.561622,1.5,57.958595,55.0,68.68
20161221094500,33.035,57.832584,42.686863,21.518519,1.549578,1.5,52.972099,55.0,68.68
20161221100000,10.085,59.272728,42.686863,22.11085,1.533521,1.5,53.062107,55.0,68.68
20161221101500,43.555,60.010803,42.686863,22.11085,1.545564,1.5,57.904594,55.0,68.68
20161221103000,27.459999,61.198921,42.686863,23.15584,1.517463,1.5,52.720074,55.0,68.68
20161221104500,27.42,62.189022,42.686863,21.961063,1.481333,1.5,56.698471,55.0,68.68
20161221110000,34.540001,62.549057,42.686863,22.348561,1.501405,1.5,53.512154,55.0,68.68
20161221111500,19.559999,63.37714,42.686863,22.55948,1.489362,1.5,53.260128,55.0,68.68
20161221113000,33.615002,64.295227,42.686863,23.147051,1.481333,1.5,53.836185,55.0,68.68
20161221114500,43.525002,65.105316,42.686863,23.723776,1.497391,1.5,53.998199,55.0,68.68
20161221120000,45.279999,66.203423,42.686863,24.165504,1.493376,1.5,54.502251,55.0,68.68
20161221121500,43.994999,66.851486,40.976055,24.607232,1.437174,1.5,54.664268,55.0,71.400002
20161221123000,28.135,66.941498,42.079468,25.217396,1.557607,1.5,54.862289,55.0,69.644997
20161221124500,42.735001,68.66967,42.079468,25.474487,1.565636,1.5,55.690369,55.0,69.644997
20161221130000,45.884998,68.759674,42.079468,25.693294,1.565636,1.5,55.348335,55.0,69.644997
20161221131500,44.755001,69.137711,42.079468,25.693294,1.573665,1.5,55.852386,55.0,69.644997
20161221133000,48.799999,69.677765,42.079468,25.844883,1.561622,1.5,55.06031,55.0,69.644997
20161221134500,27.24,70.325836,41.010544,26.218492,1.437174,1.5,54.574257,55.0,71.345001
20161221140000,51.959999,70.235825,41.010544,26.653148,1.42513,1.5,55.150314,55.0,71.345001
20161221141500,38.685001,70.685867,41.010544,27.33308,1.429145,1.5,55.798382,55.0,71.345001
20161221143000,31.235001,69.677765,40.674442,28.255976,1.433159,1.5,54.448246,55.0,71.879997
20161221144500,52.115002,69.137711,40.04266,28.371338,1.409073,1.5,54.826286,55.0,72.885002
20161221150000,31.295,69.047707,40.484558,28.312756,1.553593,1.5,54.502251,55.0,72.184998
20161221151500,50.605,68.129616,40.484558,28.138234,1.497391,1.5,55.402344,55.0,72.184998
20161221153000,31.135,68.039612,40.484558,28.191563,1.461261,1.5,55.114311,55.0,72.184998
20161221154500,51.529999,68.849686,40.484558,28.36124,1.397029,1.5,55.024303,55.0,72.184998
20161221160000,41.040001,67.9496,39.852776,28.24292,1.421116,1.5,54.124214,55.0,73.190002
20161221161500,51.509998,67.751579,39.852776,28.650223,1.437174,1.5,55.312332,55.0,73.190002
20161221163000,51.509998,66.761475,39.852776,28.530917,1.437174,1.5,54.538254,55.0,73.190002
20161221164500,33.005001,66.293427,39.852776,28.399864,1.457246,1.5,55.186317,55.0,73.190002
20161221170000,51.459999,65.573357,39.852776,28.15928,1.481333,1.5,54.898293,55.0,73.190002
20161221171500,48.605,64.835281,39.852776,28.021325,1.481333,1.5,54.826286,55.0,73.190002
20161221173000,32.974998,64.007202,39.852776,27.79225,1.525492,1.5,54.502251,55.0,73.190002
20161221174500,32.860001,63.467148,39.852776,27.420205,1.54155,1.5,55.47435,55.0,73.190002
20161221180000,46.595001,63.107113,39.852776,27.169761,1.549578,1.5,54.448246,55.0,73.190002
20161221181500,32.029999,62.549057,39.852776,27.005184,1.597752,1.5,55.150314,55.0,73.190002
20161221183000,32.029999,62.369041,40.203743,26.454095,1.57768,1.5,55.240326,55.0,72.629997
20161221184500,32.029999,61.090912,40.804634,25.89216,1.585708,1.5,54.574257,55.0,71.675003
20161221190000,30.16,60.640865,41.577293,25.836043,1.605781,1.5,54.790279,55.0,70.445
20161221191500,30.16,61.198921,41.577293,25.711892,1.593737,1.5,54.862289,55.0,70.445
20161221193000,30.16,60.460846,41.958569,25.711892,1.561622,1.5,54.538254,55.0,69.839996
20161221194500,30.16,60.730873,41.958569,24.916445,1.561622,1.5,54.700272,55.0,69.839996
20161221200000,27.52,59.650764,41.958569,24.916445,1.565636,1.5,54.502251,55.0,69.839996
20161221201500,24.115,60.100811,41.958569,24.916445,1.561622,1.5,54.898293,55.0,69.839996
20161221203000,26.525,60.370838,41.958569,24.916445,1.565636,1.5,55.402344,55.0,69.839996
20161221204500,44.700001,60.28083,41.958569,24.458295,1.565636,1.5,54.538254,55.0,69.839996
20161221210000,39.759998,60.28083,41.958569,24.458295,1.561622,1.5,54.736275,55.0,69.839996
20161221211500,39.759998,60.460846,41.958569,24.78376,1.561622,1.5,54.862289,55.0,69.839996
20161221213000,39.759998,60.730873,41.958569,25.2669,1.549578,1.5,54.862289,55.0,69.839996
20161221214500,39.759998,60.910892,41.958569,25.2669,1.54155,1.5,55.150314,55.0,69.839996
20161221220000,44.455002,61.198921,41.958569,25.2669,1.54155,1.5,55.47435,55.0,69.839996
20161221221500,48.68,61.918995,41.958569,25.2669,1.533521,1.5,55.276329,55.0,69.839996
20161221223000,48.564999,62.009003,41.958569,25.668287,1.54155,1.5,54.700272,55.0,69.839996
20161221224500,29.530001,62.189022,41.958569,25.807313,1.521477,1.5,55.150314,55.0,69.839996
20161221230000,49.775002,62.369041,41.958569,25.946339,1.513448,1.5,54.862289,55.0,69.839996
20161221231500,34.150002,62.189022,41.958569,25.946339,1.505419,1.5,53.998199,55.0,69.839996
20161221233000,50.424999,62.189022,41.958569,26.283636,1.501405,1.5,55.762375,55.0,69.839996
20161221234500,50.075001,62.549057,41.958569,26.283636,1.497391,1.5,54.448246,55.0,69.839996
20161222000000,32.334999,62.549057,41.958569,26.423648,1.505419,1.5,55.114311,55.0,69.839996
20161222001500,49.700001,62.549057,41.958569,26.423648,1.501405,1.5,55.312332,55.0,69.839996
20161222003000,49.700001,62.657066,41.958569,26.69439,1.497391,1.5,54.664268,55.0,69.839996
20161222004500,36.900002,62.747078,41.958569,26.69439,1.493376,1.5,55.312332,55.0,69.839996
20161222010000,36.900002,62.747078,41.958569,26.835388,1.513448,1.5,54.664268,55.0,69.839996
20161222011500,31.105,62.837082,41.958569,26.835388,1.505419,1.5,55.06031,55.0,69.839996
20161222013000,52.599998,62.657066,41.958569,27.038096,1.505419,1.5,55.150314,55.0,69.839996
20161222014500,31.504999,62.549057,41.958569,27.038096,1.505419,1.5,55.024303,55.0,69.839996
20161222020000,52.93,62.927094,41.958569,26.905887,1.505419,1.5,55.024303,55.0,69.839996
20161222021500,41.23,62.837082,41.958569,26.905887,1.517463,1.5,54.160217,55.0,69.839996
20161222023000,36.465,62.657066,41.958569,27.038096,1.513448,1.5,55.510353,55.0,69.839996
20161222024500,51.785,62.657066,41.958569,27.038096,1.513448,1.5,54.610264,55.0,69.839996
20161222030000,32.919998,62.657066,41.958569,27.038096,1.513448,1.5,55.06031,55.0,69.839996
20161222031500,30.764999,62.657066,41.958569,27.038096,1.525492,1.5,54.610264,55.0,69.839996
20161222033000,50.790001,62.747078,41.958569,27.038096,1.513448,1.5,55.186317,55.0,69.839996
20161222034500,52.009998,62.747078,41.958569,27.038096,1.521477,1.5,54.574257,55.0,69.839996
20161222040000,29.155001,62.837082,41.958569,27.18008,1.521477,1.5,55.024303,55.0,69.839996
20161222041500,49.044998,62.549057,41.958569,27.18008,1.533521,1.5,55.240326,55.0,69.839996
20161222043000,51.09,62.657066,41.958569,27.313275,1.525492,1.5,54.502251,55.0,69.839996
20161222044500,31.605,62.657066,41.958569,27.313275,1.545564,1.5,55.024303,55.0,69.839996
20161222050000,51.855,62.837082,41.958569,27.170305,1.533521,1.5,55.024303,55.0,69.839996
20161222051500,37.615002,62.657066,41.958569,27.313275,1.54155,1.5,54.37624,55.0,69.839996
20161222053000,52.330002,62.657066,41.958569,27.313275,1.533521,1.5,54.538254,55.0,69.839996
20161222054500,32.619999,62.549057,41.958569,27.170305,1.533521,1.5,54.862289,55.0,69.839996
20161222060000,51.860001,62.549057,41.958569,,1.525492,1.5,55.276329,55.0,69.839996
20161222061500,33.115002,62.657066,41.958569,27.170305,1.537535,1.5,54.664268,55.0,69.839996
20161222063000,33.115002,62.657066,41.958569,27.170305,1.529506,1.5,55.348335,55.0,69.839996
20161222064500,31.24,62.549057,41.958569,27.170305,1.54155,1.5,54.9883,55.0,69.839996
20161222070000,51.91,62.549057,41.958569,27.170305,1.54155,1.5,54.700272,55.0,69.839996
20161222071500,30.940001,62.657066,41.958569,27.170305,1.537535,1.5,54.610264,55.0,69.839996
20161222073000,51.014999,62.657066,41.958569,27.313275,1.533521,1.5,55.798382,55.0,69.839996
20161222074500,52.599998,62.837082,41.958569,27.313275,1.54155,1.5,54.9883,55.0,69.839996
20161222080000,29.48,63.017105,41.958569,27.44647,1.54155,1.5,54.826286,55.0,69.839996
20161222081500,51.544998,63.37714,41.958569,27.44647,1.529506,1.5,55.402344,55.0,69.839996
20161222083000,53.669998,63.37714,41.958569,27.590426,1.537535,1.5,54.898293,55.0,69.839996
20161222084500,31.135,64.007202,41.958569,27.878338,1.54155,1.5,54.574257,55.0,69.839996
