AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
82.4561,61,56.0,69.3,68.0,53.0
98.4211,69,56.0,69.1,68.0,53.0
95.0877,67,56.0,68.4,68.0,53.0
95.0877,67,56.0,68.3,68.0,53.0
99.2982,69,56.0,68.6,68.0,53.0
97.7193,69,55.2,68.9,68.0,53.0
97.7193,69,55.2,68.9,68.0,53.0
97.7193,69,55.2,69.2,68.0,53.0
97.7193,69,55.2,69.1,68.0,53.0
97.7193,69,55.2,69.1,68.0,53.0
97.7193,69,55.2,69.1,68.0,53.0
97.7193,69,55.2,69.1,68.0,53.0
97.7193,69,55.2,69.4,68.0,53.0
99.2982,69,55.2,68.8,68.0,53.0
95.9649,69,55.9,68.6,68.0,53.0
99.2982,69,55.2,68.3,68.0,53.0
99.2982,69,55.2,68.2,68.0,53.0
97.7193,69,55.2,69.1,68.0,53.0
97.7193,69,55.2,68.8,68.0,53.0
97.7193,69,55.2,69.2,68.0,53.0
101.5789,69,55.2,69.1,68.0,53.0
97.7193,68,55.2,69.2,68.0,53.0
97.7193,68,55.2,69.4,68.0,53.0
97.7193,68,55.2,69.4,68.0,53.0
97.7193,68,55.2,69.2,68.0,53.0
97.7193,68,55.2,69.2,68.0,53.0
97.7193,68,55.2,69.1,68.0,53.0
97.7193,68,55.2,68.9,68.0,53.0
99.2982,68,55.2,68.8,68.0,53.0
99.2982,68,55.2,68.7,68.0,53.0
99.2982,68,55.2,69.1,68.0,53.0
99.2982,68,55.2,69.4,68.0,53.0
99.2982,68,55.2,69.4,68.0,53.0
99.2982,68,55.2,69.3,68.0,53.0
99.2982,68,55.2,69.1,68.0,53.0
99.2982,68,55.2,69.0,68.0,53.0
99.2982,68,55.2,68.8,68.0,53.0
99.2982,68,55.2,68.7,68.0,53.0
99.2982,68,55.2,68.6,68.0,53.0
99.2982,68,55.2,68.4,68.0,53.0
99.2982,68,55.2,68.4,68.0,53.0
99.2982,68,55.2,68.3,68.0,53.0
99.2982,68,55.2,68.2,68.0,53.0
99.2982,68,55.2,68.2,68.0,53.0
99.2982,68,55.2,68.1,68.0,53.0
99.2982,68,55.2,67.9,68.0,53.0
99.2982,68,55.9,67.9,68.0,53.0
99.2982,68,55.9,67.9,68.0,53.0
99.2982,68,55.9,67.9,68.0,53.0
99.2982,68,55.2,67.7,68.0,53.0
95.9649,67,55.2,67.7,68.0,53.0
88.9474,63,55.2,67.5,68.0,53.0
86.3158,61,55.2,67.5,68.0,53.0
79.4737,59,55.9,67.6,68.0,53.0
79.4737,59,55.9,67.7,68.0,53.0
80.3509,59,55.9,67.7,68.0,53.0
78.4211,59,55.9,67.8,68.0,53.0
78.4211,59,55.9,67.8,68.0,53.0
77.3684,58,55.9,67.8,68.0,53.0
77.3684,58,55.9,67.8,68.0,53.0
77.3684,58,55.9,67.8,68.0,53.0
77.3684,58,55.9,67.8,68.0,53.0
76.1403,57,55.9,67.7,68.0,53.0
74.0351,57,55.9,67.7,68.0,53.0
71.9298,56,55.2,67.7,68.0,53.0
69.4737,55,55.2,67.7,68.0,53.0
68.4211,54,55.2,67.7,68.0,53.0
68.4211,54,55.2,67.8,68.0,53.0
68.4211,54,55.2,67.7,68.0,53.0
65.9649,53,55.2,67.9,68.0,53.0
65.9649,53,55.2,67.8,68.0,53.0
65.9649,53,55.2,67.7,68.0,53.0
64.7368,52,55.2,67.7,68.0,53.0
60.8772,51,55.2,67.7,68.0,53.0
60.8772,51,55.2,67.7,68.0,53.0
54.5614,48,55.2,67.6,68.0,53.0
49.4737,46,55.2,67.5,68.0,53.0
48.4211,45,55.2,67.6,68.0,53.0
43.8596,43,55.2,67.7,68.0,53.0
44.7368,43,55.2,67.7,68.0,53.0
41.7544,42,55.2,67.7,68.0,53.0
39.8246,41,55.2,67.7,68.0,53.0
40.5263,41,55.2,67.8,68.0,53.0
40.5263,41,55.9,67.8,68.0,53.0
40.5263,41,55.9,67.9,68.0,53.0
40.5263,41,55.9,68.0,68.0,53.0
40.0,41,55.9,68.2,68.0,53.0
40.0,41,55.9,68.2,68.0,53.0
40.5263,42,55.9,68.1,68.0,53.0
41.0526,42,55.9,68.1,68.0,53.0
41.0526,42,55.9,68.2,68.0,53.0
49.6491,46,55.9,68.5,68.0,53.0
61.0526,51,55.9,68.6,68.0,53.0
80.3509,60,55.9,69.0,68.0,53.0
97.7193,67,55.9,69.1,68.0,53.0
97.7193,68,55.9,69.2,68.0,53.0
108.7719,78,62.8,69.4,68.0,53.0
0.0,0,57.1,70.0,82.0,76.0
0.0,0,59.5,70.6,82.0,76.0
0.0,0,60.7,70.9,82.0,76.0
0.0,0,60.7,71.2,82.0,76.0
0.0,0,60.7,71.1,82.0,76.0
