OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
22.2497,53.8572,67.8596,1.7824,52.8101,56.0,81.635
21.6733,53.8572,67.8596,1.7864,52.8101,56.0,81.635
21.6206,53.8572,67.8596,1.7945,52.8101,56.0,81.635
20.9915,52.8196,67.8596,1.7503,52.8101,56.0,80.38
20.7056,52.8196,67.8596,1.7503,52.8101,56.0,80.38
20.3625,52.2703,67.8596,1.7543,52.234,56.0,80.38
20.5844,52.2703,67.8596,1.7543,52.234,56.0,80.38
20.2481,51.5074,67.8596,1.7583,52.234,56.0,80.38
20.1909,51.5074,67.8596,1.7543,52.234,56.0,80.38
20.2847,50.7749,67.8596,1.7543,52.234,56.0,80.38
20.2847,50.7749,67.8596,1.7583,52.234,56.0,80.38
20.052,50.7749,67.8596,1.7583,52.234,56.0,80.38
19.7612,49.9205,67.8596,1.7583,52.234,56.0,80.38
19.4308,49.9205,67.8596,1.7623,51.694,56.0,80.38
19.0653,49.2186,67.8596,1.7623,51.694,56.0,80.38
19.1424,48.6692,67.8596,1.7623,51.694,56.0,80.38
19.1424,48.6692,67.8596,1.7623,51.694,56.0,80.38
18.7963,48.6692,67.8596,1.7583,51.694,56.0,80.38
18.7386,48.181,67.8596,1.7623,51.694,56.0,80.38
18.5977,48.181,67.8596,1.7623,52.234,56.0,80.38
18.5977,47.4485,67.8596,1.7664,52.234,56.0,80.38
18.1893,47.4485,67.8596,1.7704,52.234,56.0,80.38
18.1321,46.7161,67.8596,1.7664,52.234,56.0,80.38
17.9034,46.7161,67.8596,1.7664,51.2259,56.0,80.38
17.9888,46.7161,67.8596,1.7583,52.234,56.0,80.38
17.789,45.8922,67.8596,1.7744,51.3159,56.0,80.38
17.758,45.8922,67.8596,1.7704,52.018,56.0,80.38
17.758,45.1903,67.8596,1.7704,51.3159,56.0,80.38
17.8414,45.1903,67.8596,1.7744,51.946,56.0,80.38
17.758,45.1903,67.8596,1.7664,51.3519,56.0,80.38
17.3887,44.6104,67.8596,1.7704,51.3519,56.0,80.38
17.1599,44.6104,67.8596,1.7704,51.3519,56.0,80.38
17.0243,44.0916,67.8596,1.7904,51.3519,56.0,80.38
16.9884,44.0916,67.8596,1.7623,51.3519,56.0,80.38
16.9884,43.5728,67.8596,1.7623,50.6499,56.0,80.38
16.9505,43.5728,67.8596,1.7623,51.73,56.0,80.38
16.9505,43.5728,67.8596,1.7623,50.9019,56.0,80.38
16.9505,42.993,67.8596,1.7623,51.478,56.0,80.38
16.9505,42.3826,67.8596,1.7744,50.6499,56.0,80.38
16.8351,42.3826,67.8596,1.7704,51.3159,56.0,80.38
16.8351,42.3826,67.8596,1.7704,50.5239,56.0,80.38
16.7198,42.3826,67.8596,1.7664,51.4059,56.0,80.38
16.7361,42.3826,67.8596,1.7704,51.4059,56.0,80.38
16.4582,42.3826,67.8596,1.7704,51.4059,56.0,80.38
16.3408,41.8638,67.8596,1.7704,51.4059,56.0,80.38
16.2707,41.8638,67.8596,1.7784,50.6859,56.0,80.38
16.3408,41.3756,67.8596,1.7704,51.73,56.0,80.38
16.1648,41.3756,67.8596,1.7744,50.7399,56.0,80.38
16.1648,41.3756,67.8596,1.7784,51.2799,56.0,80.38
16.1648,40.8262,67.8596,1.7824,51.2799,56.0,80.38
16.1648,40.8262,67.8596,1.7784,51.2799,56.0,80.38
16.0475,40.8262,67.8596,1.7864,51.2799,56.0,80.38
16.0475,40.8262,67.8596,1.7904,50.5599,56.0,80.38
16.1648,40.1854,67.8596,1.7784,51.73,56.0,80.38
16.1648,40.1854,67.8596,1.7864,50.3978,56.0,80.38
16.0962,40.1854,67.8596,1.7904,51.766,56.0,80.38
16.0962,40.1854,67.8596,1.7904,50.6139,56.0,79.255
15.9122,40.1854,67.8596,1.7583,51.766,56.0,79.255
15.7969,40.1854,67.8596,1.7664,50.9019,56.0,79.255
15.9122,40.1854,67.8596,1.7623,50.9019,56.0,79.255
16.0276,40.1854,67.8596,1.7704,50.9019,56.0,79.255
16.143,39.6666,67.8596,1.7543,51.982,56.0,79.255
16.1306,39.6666,67.8596,1.7543,51.982,56.0,79.255
16.3593,39.1173,67.8596,1.7543,51.982,56.0,79.255
16.4006,39.6666,67.8596,1.7583,52.6841,56.0,79.255
16.4006,39.1173,67.8596,1.7543,52.6841,56.0,79.255
16.4737,38.69,67.8596,1.7503,52.6841,56.0,79.255
16.6841,38.69,67.8596,1.7583,51.4419,56.0,79.255
16.874,38.2017,67.8596,1.7543,52.36,56.0,79.255
17.002,38.2017,67.8596,1.7583,52.36,56.0,79.255
17.1944,38.2017,67.8596,1.7503,52.36,56.0,79.255
17.3392,38.9036,67.8596,1.7623,51.766,56.0,79.255
17.5912,38.9036,67.8596,1.7623,51.766,56.0,79.255
17.8701,38.9036,67.8596,1.7543,52.396,56.0,79.255
17.9258,38.9036,67.8596,1.7583,52.396,56.0,79.255
18.1693,38.9036,67.8596,1.7503,52.396,56.0,79.255
18.3715,38.9036,67.8596,1.7543,52.396,56.0,79.255
18.5558,38.9036,67.8596,1.7503,52.396,56.0,79.255
18.571,38.5069,67.8596,1.7543,52.396,56.0,79.255
18.5842,38.5069,67.8596,1.7583,51.856,56.0,79.255
18.6384,38.5069,67.8596,1.7543,51.856,56.0,79.255
18.7469,38.5069,67.8596,1.7543,51.856,56.0,79.255
18.5515,38.5069,67.8596,1.7543,51.856,56.0,79.255
18.488,38.5069,67.8596,1.7543,51.856,56.0,79.255
18.4757,38.5069,67.8596,1.7583,51.3159,56.0,79.255
18.4757,38.5069,67.8596,1.7583,52.396,56.0,79.255
18.3673,38.5069,67.8596,1.7583,51.532,56.0,79.255
18.2426,38.5069,67.8596,1.7583,51.532,56.0,79.255
18.0785,38.5069,67.8596,1.7543,51.532,56.0,79.255
17.8701,38.0186,67.8596,1.7583,50.6859,56.0,79.255
17.7326,38.0186,67.8596,1.7623,51.532,56.0,79.255
17.4244,38.0186,67.8596,1.7623,50.6499,56.0,79.255
17.4244,38.0186,67.8596,1.7623,51.766,56.0,79.255
17.3687,38.0186,67.8596,1.7664,50.8479,56.0,79.255
17.1754,38.0186,67.8596,1.7623,51.64,56.0,79.255
16.568,38.0186,67.8596,1.7664,51.0279,56.0,79.255
16.5331,37.3778,67.8596,1.7623,51.0279,56.0,79.255
16.366,37.3778,67.8596,1.7704,51.0279,56.0,79.255
16.2545,37.3778,67.8596,1.7704,51.0279,56.0,79.255
16.3276,37.3778,67.8596,1.7704,51.0279,56.0,79.255
16.2152,37.3778,67.8596,1.7623,51.0279,56.0,79.255
15.9203,37.3778,67.8596,1.7704,51.0279,56.0,79.255
15.8646,37.3778,67.8596,1.7704,50.2718,56.0,79.255
15.8646,37.3778,67.8596,1.7664,50.9739,56.0,79.255
15.7532,36.8895,67.8596,1.7704,49.7318,56.0,79.255
15.5303,36.8895,67.8596,1.7704,50.7399,56.0,79.255
15.4189,36.8895,67.8596,1.7704,50.7399,56.0,79.255
15.3632,36.8895,67.8596,1.7704,50.7399,56.0,79.255
15.3632,36.4317,67.8596,1.7704,50.7399,56.0,79.255
14.9787,36.4317,67.8596,1.7704,50.1818,56.0,79.255
14.9787,36.4317,67.8596,1.7744,50.1818,56.0,79.255
14.7565,35.9435,67.8596,1.7704,50.6859,56.0,79.255
14.7565,35.9435,67.8596,1.7744,50.1098,56.0,79.255
14.6431,35.9435,67.8596,1.7704,50.1098,56.0,79.255
14.5297,35.5467,67.8596,1.7704,50.6139,56.0,79.255
14.4149,35.5467,67.8596,1.7704,49.4257,56.0,79.255
14.2395,35.5467,67.8596,1.7664,49.4257,56.0,79.255
14.0665,35.1805,67.8596,1.7784,50.3618,56.0,79.255
14.1183,35.1805,67.8596,1.7704,50.3618,56.0,79.255
13.9355,34.7227,67.8596,1.7744,49.1737,56.0,79.255
13.8181,34.7227,67.8596,1.7744,49.8578,56.0,79.255
13.5712,34.7227,67.8596,1.7784,49.8578,56.0,79.255
13.4529,34.7227,67.8596,1.7704,49.8578,56.0,79.255
13.2597,34.7227,67.8596,1.7824,49.8578,56.0,79.255
13.2431,34.7227,67.8596,1.7824,49.8578,56.0,79.255
13.0435,34.7227,67.8596,1.7784,49.8578,56.0,79.255
13.0435,34.7227,67.8596,1.7744,49.8578,56.0,79.255
12.9222,34.7227,67.8596,1.7784,49.8578,56.0,79.255
12.9222,34.7227,67.8596,1.7784,49.8578,56.0,79.255
12.8822,34.1734,67.8596,1.7784,49.8578,56.0,79.255
12.9222,34.1734,67.8596,1.7744,49.8578,56.0,79.255
12.9615,34.1734,67.8596,1.7824,49.8578,56.0,79.255
12.9205,33.8072,67.8596,1.7784,49.8578,56.0,79.255
12.8385,33.8072,67.8596,1.7784,49.8578,56.0,79.255
12.8385,33.2274,67.0675,1.7824,49.8578,56.0,79.255
12.6058,33.2274,67.0675,1.7784,49.8578,56.0,79.255
12.5476,32.8307,67.0675,1.7784,49.8578,56.0,79.255
12.3149,31.9457,67.0675,1.7704,49.8578,56.0,79.255
12.1986,32.7696,67.0675,1.6981,49.8578,56.0,79.255
12.024,32.7696,67.0675,1.7102,49.8578,56.0,79.255
11.9077,32.1288,67.0675,1.654,49.8578,56.0,79.255
11.8235,32.1288,67.0675,1.6339,49.8578,56.0,79.255
11.7061,32.1288,67.0675,1.6218,49.8578,56.0,79.255
11.5598,28.8634,67.0675,1.6178,49.1377,56.0,79.255
11.4702,31.8236,67.0675,1.6178,49.1377,56.0,79.255
11.4702,31.8236,67.0675,1.6299,49.7318,56.0,79.255
11.5895,31.8236,67.0675,1.6218,49.7318,56.0,79.255
11.619,31.8236,67.0675,1.6499,50.6859,56.0,80.4
11.8235,31.3353,67.0675,1.6339,51.3519,56.0,80.4
12.163,31.3353,67.0675,1.6419,51.3519,56.0,80.4
12.3561,31.3353,67.0675,1.6259,51.3519,56.0,80.4
12.5924,31.3353,67.0675,1.6299,51.3519,56.0,80.4
12.8251,31.3353,67.0675,1.6339,51.3519,56.0,80.4
13.3781,30.847,67.0675,1.6138,52.144,56.0,80.4
13.5442,30.847,67.0675,1.6178,52.144,56.0,80.4
13.9725,30.847,67.0675,1.6178,52.144,56.0,80.4
14.2387,30.3893,67.0675,1.6178,52.144,56.0,80.4
14.5582,30.6944,67.0675,1.6218,52.9001,56.0,80.4
14.8244,30.6944,67.0675,1.6178,52.234,56.0,80.4
15.4101,30.6944,67.0675,1.6259,52.9361,56.0,80.4
15.6052,29.9315,67.0675,1.6299,52.9361,56.0,81.33
15.9,29.9315,67.0675,1.6419,52.9361,56.0,81.33
16.109,29.9315,67.0675,1.6379,52.9361,56.0,81.33
16.235,29.9315,67.0675,1.678,52.9361,56.0,81.33
16.3365,29.9315,67.0675,1.678,52.9361,56.0,81.33
16.692,29.5958,67.0675,1.7021,52.9361,56.0,81.33
16.7224,29.5958,67.0675,1.7302,52.9361,56.0,81.33
17.1607,29.5958,67.0675,1.7463,53.5482,56.0,81.33
16.8913,29.5958,67.0675,1.7664,53.5482,56.0,81.33
16.9508,29.5958,67.0675,1.7784,53.5482,56.0,81.33
17.0464,29.1381,67.8056,1.7704,53.5482,56.0,81.33
17.0464,29.1381,67.8056,1.7704,52.6481,56.0,81.33
17.2329,29.1381,67.8056,1.7784,52.6481,56.0,80.27
17.1425,28.7108,67.8056,1.7784,52.6481,56.0,80.27
17.2363,28.7108,67.8056,1.7704,52.6481,56.0,80.27
17.0464,29.1075,67.8056,1.7543,52.6481,56.0,80.27
17.1421,29.1075,67.8056,1.7543,52.6481,56.0,80.27
16.8599,29.1075,67.8056,1.7623,52.6481,56.0,80.27
16.8599,29.1075,67.8056,1.7423,52.6481,56.0,80.27
16.7662,28.7413,67.8056,1.7784,52.6481,56.0,80.27
16.7194,29.3517,67.8056,1.7824,52.6481,56.0,80.27
16.7165,29.3517,67.8056,1.7824,51.856,56.0,80.27
16.6219,29.3517,67.8056,1.7864,51.856,56.0,80.27
16.3447,29.0465,67.8056,1.7784,51.856,56.0,80.27
16.3852,29.0465,67.8056,1.7824,51.856,56.0,80.27
16.3402,29.0465,67.8056,1.7864,51.2259,56.0,80.27
16.3561,28.4972,67.8056,1.7904,51.2259,56.0,80.27
16.2913,28.4972,67.8056,1.7824,51.2259,56.0,80.27
16.291,28.0394,67.8056,1.7864,51.2259,56.0,80.27
16.1555,28.0394,67.8056,1.7824,51.2259,56.0,80.27
16.231,28.5887,67.8056,1.7583,51.2259,56.0,79.21
16.049,28.5887,67.8056,1.7543,52.018,56.0,79.21
15.9958,28.5887,67.8056,1.7583,51.1899,56.0,79.21
16.2919,28.5887,67.8056,1.7583,51.73,56.0,79.21
16.366,28.5887,67.8056,1.7623,51.73,56.0,79.21
16.2919,28.5887,67.8056,1.7623,51.73,56.0,79.21
16.366,28.5887,67.8056,1.7583,51.73,56.0,79.21
16.4737,28.5887,67.8056,1.7623,51.73,56.0,79.21
16.5467,28.9244,67.8056,1.7664,51.73,56.0,79.21
16.4737,28.9244,67.8056,1.7704,51.0639,56.0,79.21
16.366,28.9244,67.8056,1.7583,51.892,56.0,79.21
16.5331,28.9244,67.8056,1.7664,51.2259,56.0,79.21
16.5331,28.9244,67.8056,1.7623,51.982,56.0,79.21
16.5331,28.9244,67.8056,1.7664,51.0999,56.0,79.21
16.5331,28.9244,67.8056,1.7623,51.82,56.0,79.21
16.4962,28.9244,67.8056,1.7623,51.82,56.0,79.21
16.5881,28.9244,67.8056,1.7623,50.9739,56.0,79.21
16.6621,28.9244,67.8056,1.7623,51.856,56.0,79.21
16.7361,29.3212,67.8056,1.7623,50.9739,56.0,79.21
16.6928,29.3212,67.8056,1.7583,51.73,56.0,79.21
16.6621,29.3212,67.8056,1.7623,51.1899,56.0,79.21
16.4737,29.3212,67.8056,1.7623,51.1899,56.0,79.21
16.4314,29.3212,67.8056,1.7623,51.1899,56.0,79.21
16.4314,29.3212,67.8056,1.7623,51.82,56.0,79.21
16.316,29.3212,67.8056,1.7623,51.82,56.0,79.21
16.2006,29.7484,67.8056,1.7623,51.82,56.0,79.21
16.2126,29.7484,67.8056,1.7583,51.0639,56.0,79.21
16.1648,30.0841,67.8056,1.7664,51.0639,56.0,79.21
16.1151,30.0841,67.8056,1.7583,51.0639,56.0,79.21
15.9968,30.0841,67.8056,1.7623,51.0639,56.0,79.21
15.9968,30.0841,67.8056,1.7583,51.694,56.0,79.21
15.8785,30.0841,67.8056,1.7623,50.3978,56.0,79.21
15.8193,30.0841,67.8056,1.7583,51.532,56.0,79.21
15.6459,30.3893,67.8056,1.7623,50.5239,56.0,79.21
15.4644,30.3893,67.8056,1.7623,50.5239,56.0,79.21
15.2283,30.3893,67.8056,1.7583,50.5239,56.0,79.21
15.109,30.3893,67.8056,1.7623,50.5239,56.0,79.21
14.8107,30.3893,67.8056,1.7583,51.0639,56.0,79.21
14.7467,30.6944,67.8056,1.7623,50.0558,56.0,79.21
14.4382,30.6944,67.8056,1.7664,50.0558,56.0,79.21
14.3776,30.6944,67.8056,1.7623,50.6859,56.0,79.21
14.0137,30.6944,67.8056,1.7623,49.9838,56.0,79.21
13.9403,30.6944,67.8056,1.7664,49.9838,56.0,79.21
13.7569,30.6944,67.8056,1.7664,49.9838,56.0,79.21
13.6801,31.0606,67.8056,1.662,49.9838,56.0,79.21
13.4336,31.0606,67.8056,1.6379,50.6499,56.0,79.21
13.4336,31.0606,67.8056,1.6018,50.0558,56.0,79.21
13.4771,31.3963,67.8056,1.6178,50.0558,56.0,80.21
13.372,31.3963,67.8056,1.6018,51.0639,56.0,80.21
13.2907,31.3963,67.8056,1.67,49.8578,56.0,80.21
13.2907,31.3963,67.8056,1.6941,50.5599,56.0,80.21
13.2075,31.3963,67.8056,1.6419,51.4059,56.0,81.145
13.4167,31.3963,67.8056,1.6459,51.4059,56.0,81.145
14.0819,31.3963,67.8056,1.6459,51.4059,56.0,81.145
14.2278,31.3963,67.8056,1.6339,53.0621,56.0,81.145
15.0785,31.3963,67.8056,1.6379,53.0621,56.0,81.145
15.4028,31.3963,67.8056,1.6178,53.6382,56.0,81.145
15.8935,31.3963,67.8056,1.6259,52.8461,56.0,81.145
15.9496,31.3963,67.8056,1.6339,52.8461,56.0,81.145
16.1827,31.7626,67.8056,1.6259,52.8461,56.0,81.145
16.4214,31.7626,67.8056,1.662,52.8461,56.0,81.145
16.5707,31.7626,67.8056,1.6259,53.3861,56.0,81.145
17.1028,31.7626,67.8056,1.6098,53.3861,56.0,81.145
17.1983,31.7626,67.8056,1.6138,53.3861,56.0,81.145
16.9093,31.3963,67.8056,1.6138,54.3402,56.0,81.145
17.4248,31.3963,67.8056,1.6058,54.9883,56.0,81.145
17.4768,31.3963,67.8056,1.662,54.9883,56.0,81.145
17.6008,31.0301,67.8056,1.6339,54.9883,56.0,81.145
17.9839,31.0301,67.8056,1.654,54.9883,56.0,81.145
18.515,31.0301,67.8056,1.67,54.9883,56.0,81.145
18.657,30.6944,67.8056,1.7021,54.9883,56.0,81.145
19.1984,30.6944,67.8056,1.7222,54.9883,56.0,81.145
19.1984,30.6944,67.8056,1.7463,54.9883,56.0,81.145
19.1301,30.2367,67.8056,1.7784,54.9883,56.0,81.145
19.0374,30.2367,67.8056,1.7824,50.5239,56.0,81.145
19.3618,30.2367,67.8056,1.7543,55.7984,56.0,81.145
19.7928,30.2367,67.8056,1.7503,55.7984,56.0,81.145
19.5935,29.9315,68.4897,1.7664,55.7984,56.0,81.145
20.0295,29.9315,68.4897,1.7623,55.7984,56.0,81.145
20.232,29.9315,68.4897,1.7623,55.7984,56.0,81.145
20.3257,29.9315,68.4897,1.7744,55.7984,56.0,81.145
20.3813,29.6263,68.4897,1.7864,55.7984,56.0,81.145
20.2954,29.6263,68.4897,1.7664,55.7984,56.0,81.145
19.9745,29.6263,68.4897,1.7664,55.7984,56.0,81.145
19.8369,29.6263,68.4897,1.7623,55.7984,56.0,81.145
19.9042,29.6263,68.4897,1.7664,55.7984,56.0,81.145
19.6862,29.6263,68.4897,1.7744,55.7984,56.0,81.145
19.6982,29.6263,68.4897,1.7744,55.7984,56.0,81.145
19.5331,29.6263,68.4897,1.7744,55.7984,56.0,80.165
19.675,29.6263,68.4897,1.7463,55.7984,56.0,80.165
19.545,29.6263,68.4897,1.7463,55.7984,56.0,80.165
19.1396,29.6263,68.4897,1.7623,55.7984,56.0,80.165
19.0254,29.2601,68.4897,1.7583,55.7984,56.0,80.165
18.4757,29.2601,68.4897,1.7744,55.7984,56.0,80.165
18.4757,29.2601,68.4897,1.7744,55.7984,56.0,80.165
17.7501,29.2601,67.6616,1.7664,55.7984,56.0,80.165
17.5619,29.2601,67.6616,1.7744,55.7984,56.0,80.165
17.5031,29.2601,67.6616,1.7463,55.7984,56.0,80.165
17.3887,29.2601,67.6616,1.7583,55.7984,56.0,80.165
16.9505,29.2601,67.6616,1.7744,55.7984,56.0,80.165
16.9582,29.7179,67.6616,1.7744,56.5005,56.0,80.165
16.6476,30.1146,67.6616,1.7744,56.5005,56.0,80.165
16.4109,30.1146,67.6616,1.7784,56.5005,56.0,80.165
16.1151,30.1146,67.6616,1.7784,56.5005,56.0,80.165
16.0634,30.1146,67.6616,1.7704,56.5005,56.0,80.165
15.5298,30.1146,67.6616,1.7744,56.5005,56.0,80.165
15.5298,30.1146,67.6616,1.7744,56.5005,56.0,80.165
15.4028,30.1146,67.6616,1.7704,55.8884,56.0,80.165
15.2111,30.1146,67.6616,1.7744,55.8884,56.0,80.165
15.2111,30.1146,67.6616,1.7704,55.8884,56.0,80.165
15.2111,30.1146,67.6616,1.7744,55.8884,56.0,80.165
14.585,30.1146,67.6616,1.7744,55.8884,56.0,80.165
14.3844,30.4808,67.6616,1.7744,55.8884,56.0,80.165
14.1163,30.4808,67.6616,1.7623,55.1503,56.0,80.165
14.1163,30.4808,67.6616,1.7664,55.1503,56.0,80.165
13.9427,30.786,67.6616,1.7704,55.1503,56.0,80.165
13.9427,30.786,67.6616,1.7704,56.1764,56.0,80.165
13.9427,30.786,67.6616,1.7664,56.1764,56.0,80.165
13.9427,30.3893,67.6616,1.7704,55.5644,56.0,80.165
13.9427,30.3893,66.9055,1.7664,55.5644,56.0,80.165
13.9427,30.3893,66.9055,1.6098,54.5023,56.0,77.365
13.9427,30.3893,66.9055,1.6058,54.5023,56.0,76.58
13.9427,30.3893,66.9055,1.6218,54.5023,56.0,76.58
13.9427,30.9386,66.9055,1.6178,55.1503,56.0,76.58
13.9427,30.9386,66.9055,1.6178,55.1503,56.0,76.58
13.9427,30.9386,66.9055,1.6218,54.5023,56.0,76.58
13.9427,30.9386,66.9055,1.6218,53.8722,56.0,76.58
13.9427,30.9386,66.1134,1.6178,53.8722,56.0,76.58
13.9427,30.9386,66.1134,1.6218,53.8722,56.0,76.58
13.9427,30.9386,66.1134,1.6259,53.8722,56.0,76.58
13.9427,30.9386,66.1134,1.6259,53.8722,56.0,76.58
13.9427,30.9386,65.4293,1.6178,53.2241,56.0,76.58
13.9427,31.4879,65.4293,1.6259,53.2241,56.0,76.58
11.3651,31.4879,65.4293,1.6218,53.2241,56.0,76.58
11.3918,31.4879,65.4293,1.6218,53.2241,56.0,76.58
11.3918,31.4879,65.4293,1.6259,52.5581,56.0,76.58
11.204,31.4879,64.7093,1.6259,52.5581,56.0,76.58
11.0787,31.4879,64.7093,1.6299,52.5581,56.0,76.58
11.0787,31.8846,64.7093,1.6299,52.5581,56.0,76.58
10.7244,31.8846,64.7093,1.658,53.5482,56.0,77.58
10.7244,31.8846,64.7093,1.658,54.3402,56.0,77.58
10.7244,32.495,64.7093,1.6499,53.5842,56.0,77.58
10.7244,32.495,65.4293,1.6058,53.5842,56.0,78.655
10.7244,32.495,65.4293,1.6459,54.1602,56.0,78.655
7.3516,32.495,66.1134,1.6178,54.1602,56.0,79.735
7.7923,32.495,66.1134,1.6218,54.1602,56.0,81.955
10.2898,32.0677,66.1134,1.6861,55.5644,56.0,81.955
12.6405,32.0677,66.1134,1.6499,56.5725,56.0,81.955
16.901,32.0677,66.9055,1.6981,54.9883,56.0,81.955
20.0596,32.0677,66.9055,1.6138,57.4725,57.0,81.955
19.3995,32.0677,66.9055,1.6218,55.8884,57.0,81.955
19.5856,32.0677,66.9055,1.6259,55.8884,57.0,81.955
14.4981,32.0677,66.9055,1.6299,57.9586,57.0,81.955
15.8239,32.0677,66.9055,1.6339,56.5005,57.0,81.955
15.8239,32.0677,67.6076,1.6178,57.6346,57.0,81.955
17.7155,32.0677,67.6076,1.6339,56.7885,57.0,81.955
18.3583,32.0677,67.6076,1.6218,56.7885,57.0,81.955
19.192,32.0677,67.6076,1.6259,56.7885,57.0,81.955
19.5645,32.0677,67.6076,1.6138,57.4365,57.0,81.955
20.2563,32.4034,67.6076,1.6259,57.4365,57.0,81.955
20.3537,32.4034,67.6076,1.6259,56.8245,57.0,81.955
20.8151,32.4034,67.6076,1.6299,56.8245,57.0,81.955
20.9341,32.4034,67.6076,1.6379,56.8245,57.0,81.955
21.3898,32.4034,67.6076,1.6861,56.8245,57.0,81.955
21.5332,32.4034,68.3276,1.6861,56.8245,57.0,81.955
21.5196,32.4034,68.3276,1.6901,57.9946,57.0,81.955
21.4652,32.4034,68.3276,1.6459,56.9865,57.0,82.955
21.5859,32.4034,68.3276,1.6419,56.9865,57.0,82.955
21.6519,32.4034,68.3276,1.6499,56.9865,57.0,82.955
21.9379,32.0067,68.3276,1.6499,56.9865,57.0,82.955
21.8618,32.0067,68.3276,1.666,56.9865,57.0,82.955
21.9604,32.0067,68.3276,1.7182,56.9865,57.0,82.955
21.9672,32.0067,68.3276,1.7142,56.9865,57.0,82.955
21.6839,32.0067,68.3276,1.7383,56.9865,57.0,82.955
21.8244,32.0067,68.3276,1.7383,56.9865,57.0,82.955
21.8244,32.0067,68.3276,1.7463,56.9865,57.0,82.955
22.0646,31.5184,68.3276,1.7503,56.9865,57.0,82.955
22.3067,31.5184,68.3276,1.7623,56.9865,57.0,82.955
22.2459,31.5184,69.0117,1.7503,56.0144,57.0,82.955
22.0646,31.5184,69.0117,1.7704,56.8965,57.0,82.955
21.9699,31.5184,69.0117,1.7623,56.8965,57.0,82.955
21.8763,31.5184,69.0117,1.7463,56.8965,57.0,82.955
21.6386,31.5184,69.0117,1.7583,56.8965,57.0,82.955
21.5416,31.1522,69.0117,1.7463,56.8965,57.0,82.955
21.3913,31.1522,69.0117,1.7543,56.8965,57.0,82.955
21.073,31.1522,69.0117,1.7704,56.8965,57.0,82.955
20.9825,31.1522,69.0117,1.7623,56.8965,57.0,82.955
20.3141,31.1522,69.0117,1.7623,56.8965,57.0,82.955
19.7596,31.1522,69.0117,1.7704,56.8965,57.0,82.955
19.4034,31.1522,69.0117,1.7664,56.8965,57.0,82.955
19.1265,31.1522,69.0117,1.7824,56.8965,57.0,82.955
18.4453,31.1522,69.0117,1.7664,56.8965,57.0,82.955
18.1693,31.1522,69.0117,1.7744,56.8965,57.0,82.955
17.838,31.1522,69.0117,1.7784,56.8965,57.0,82.955
18.0136,31.1522,69.0117,1.7704,56.8965,57.0,82.955
17.818,31.1522,69.0117,1.7784,56.8965,57.0,82.955
17.818,31.1522,69.0117,1.7784,56.8965,57.0,82.955
17.3382,31.1522,69.0117,1.7744,56.8965,57.0,82.955
17.2983,31.1522,69.0117,1.7744,56.8965,57.0,82.955
16.9434,31.6405,69.0117,1.7704,56.8965,57.0,82.955
16.8389,31.6405,69.0117,1.7704,56.8965,57.0,82.955
16.5079,31.6405,69.0117,1.7784,58.0306,57.0,82.955
16.5765,31.6405,69.0117,1.7784,56.3384,57.0,81.96
16.2068,32.0067,69.0117,1.7623,56.3384,57.0,81.96
15.7746,32.0067,69.0117,1.7664,57.3105,57.0,81.96
15.7727,32.0067,69.0117,1.7744,56.2844,57.0,81.96
15.7062,32.0067,69.0117,1.7623,57.3105,57.0,81.96
15.6965,32.0067,69.0117,1.7784,56.1764,57.0,81.96
15.6378,32.0067,69.0117,1.7744,56.8965,57.0,81.96
15.3814,32.4034,69.0117,1.7623,56.8965,57.0,81.96
15.4382,32.4034,69.0117,1.7744,56.8965,57.0,81.96
15.3736,32.4034,69.0117,1.7824,55.9604,57.0,81.96
15.4382,32.5255,69.5518,1.7784,57.1845,57.0,81.96
15.4382,32.5255,69.5518,1.7784,56.3384,57.0,81.96
15.4382,32.5255,69.5518,1.7744,57.4365,57.0,81.96
15.5673,32.5255,69.5518,1.7824,57.4365,57.0,81.96
15.4382,33.0748,69.5518,1.7784,57.4365,57.0,81.96
15.5425,33.0748,69.5518,1.7543,56.6085,57.0,81.96
15.4299,33.0748,69.5518,1.7583,56.6085,57.0,81.96
15.4103,33.0748,69.5518,1.7463,57.3465,57.0,81.96
15.2782,33.0748,69.5518,1.7503,57.3465,57.0,81.96
15.2782,33.4715,69.5518,1.7623,56.1764,57.0,81.96
15.3325,33.4715,69.5518,1.7543,58.3546,57.0,81.96
15.3868,33.4715,69.5518,1.7583,58.3546,57.0,81.96
15.2527,33.4715,69.5518,1.7704,57.0225,57.0,81.96
15.5209,33.4715,69.5518,1.7664,57.6346,57.0,81.96
15.655,33.4715,69.5518,1.7704,55.8524,57.0,81.96
15.7221,33.4715,69.5518,1.7704,56.4464,57.0,81.96
15.8562,33.8377,69.5518,1.7744,56.4464,57.0,81.96
15.9903,33.8377,69.5518,1.7744,57.1485,57.0,81.96
15.9139,33.8377,69.5518,1.7784,57.1485,57.0,81.96
16.1078,34.2345,69.5518,1.7704,57.1485,57.0,81.96
16.2438,34.2345,69.5518,1.7784,57.1485,57.0,81.96
16.4479,34.2345,69.5518,1.7704,57.1485,57.0,81.96
16.584,34.6007,69.5518,1.7704,57.9586,57.0,81.96
16.9922,34.6007,69.5518,1.7061,56.7885,57.0,81.96
