MixedAirTemp,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
58.9127,14.4149,23.1566,1.4131,52.36,60.22
58.9127,14.2395,23.1566,1.4171,52.36,60.845
58.9127,14.0665,22.882,1.4251,52.36,60.845
58.9127,14.1183,22.882,1.5697,52.36,59.885
58.2826,13.9355,22.882,1.5737,51.604,59.885
58.2826,13.8181,22.6073,1.5697,52.27,59.885
58.2826,13.5712,22.6073,1.5215,52.27,59.885
58.2826,13.4529,22.6073,1.5255,52.27,59.885
57.5446,13.2597,22.6073,1.4613,52.27,59.885
57.5446,13.2431,22.3632,1.4211,52.27,61.425
57.5446,13.0435,22.3632,1.4051,52.27,61.425
57.5446,13.0435,22.3632,1.4251,52.27,61.425
58.5527,12.9222,22.3632,1.4251,52.27,61.425
58.5527,12.9222,22.3632,1.4492,52.27,61.425
58.5527,12.8822,22.119,1.4613,53.2961,61.425
59.7408,12.9222,22.119,1.5255,53.2961,61.425
59.7408,12.9615,22.119,1.4813,53.2961,61.425
59.7408,12.9205,22.119,1.5415,53.2961,61.425
58.5527,12.8385,21.6918,1.5415,52.432,61.425
59.2727,12.8385,21.6918,1.5415,52.432,61.425
58.3726,12.6058,21.295,1.5295,52.432,61.425
59.2727,12.5476,21.295,1.5737,53.0081,61.425
59.2727,12.3149,21.295,1.5777,53.0081,60.175
58.2826,12.1986,21.0509,1.5937,52.072,60.175
58.2826,12.024,21.0509,1.5656,52.072,60.175
58.2826,11.9077,20.7152,1.5656,52.072,60.175
57.5446,11.8235,20.7152,1.4211,52.072,60.175
57.5446,11.7061,20.5016,1.4572,51.4419,61.185
57.5446,11.5598,20.5016,1.5697,51.4419,61.185
57.5446,11.4702,20.288,1.5415,51.4419,61.185
58.1926,11.4702,20.288,1.5295,51.4419,61.185
59.1827,11.5895,20.288,1.5255,52.432,61.185
60.4608,11.619,20.0743,1.5134,53.1881,61.185
60.4608,11.8235,20.0743,1.5054,53.1881,61.185
61.0909,12.163,20.0743,1.5215,53.1881,61.185
61.0909,12.3561,20.0743,1.5295,53.1881,61.185
61.0909,12.5924,20.0743,1.5937,53.1881,59.69
61.919,12.8251,20.0743,1.5697,53.8722,59.69
63.0171,13.3781,19.8302,1.5616,54.4482,59.69
63.0171,13.5442,19.8302,1.5576,54.4482,59.69
63.0171,13.9725,19.8302,1.5576,54.4482,59.69
63.0171,14.2387,19.5861,1.5616,54.4482,59.69
63.7372,14.5582,19.5861,1.5616,54.4482,59.69
63.7372,14.8244,19.8302,1.5536,54.4482,59.69
64.4753,15.4101,19.8302,1.4974,55.1863,59.69
63.8272,15.6052,19.8302,1.4532,55.1863,59.69
63.8272,15.9,19.8302,1.4051,55.1863,59.69
64.8353,16.109,19.8302,1.4412,55.1863,59.69
64.8353,16.235,19.8302,1.4372,55.1863,59.69
64.8353,16.3365,19.8302,1.4532,55.1863,59.69
64.8353,16.692,19.8302,1.4532,55.7984,59.69
64.8353,16.7224,19.8302,1.4733,55.7984,59.69
64.8353,17.1607,19.8302,1.4693,55.7984,59.69
64.8353,16.8913,19.8302,1.4572,55.7984,59.69
64.8353,16.9508,20.1049,1.4693,55.7984,59.69
64.8353,17.0464,20.1049,1.4693,55.7984,59.69
64.8353,17.0464,20.1049,1.5375,55.7984,59.69
64.8353,17.2329,20.1049,1.5335,55.7984,59.69
64.8353,17.1425,20.1049,1.5255,55.7984,59.69
64.8353,17.2363,20.1049,1.5215,55.7984,59.69
64.8353,17.0464,19.7997,1.5215,55.7984,59.69
64.8353,17.1421,19.7997,1.5255,55.7984,59.69
64.8353,16.8599,19.7997,1.5335,55.1863,59.69
64.8353,16.8599,19.7997,1.5134,55.1863,59.69
64.0072,16.7662,19.7997,1.5295,55.1863,59.69
64.0072,16.7194,19.7997,1.5335,55.1863,59.69
64.0072,16.7165,19.5555,1.5255,55.1863,59.69
64.0072,16.6219,19.3114,1.5175,55.1863,59.69
64.0072,16.3447,19.3114,1.5295,54.5383,59.69
62.009,16.3852,19.3114,1.5295,54.5383,59.69
62.009,16.3402,19.3114,1.5536,53.6742,59.69
62.009,16.3561,19.0673,1.5536,53.6742,59.69
60.7309,16.2913,19.0673,1.5576,53.6742,59.69
60.7309,16.291,19.0673,1.5656,53.6742,59.69
61.829,16.1555,19.0673,1.5857,53.6742,59.69
61.829,16.231,19.4945,1.5897,53.6742,59.69
61.829,16.049,19.9828,1.5897,54.3762,59.69
61.829,15.9958,19.9828,1.5857,54.3762,59.69
61.829,16.2919,20.1964,1.5897,54.3762,59.69
61.829,16.366,20.1964,1.5937,53.7102,59.69
61.829,16.2919,20.1964,1.5656,53.7102,59.69
61.829,16.366,20.1964,1.5616,53.7102,59.69
61.829,16.4737,20.41,1.5536,53.7102,59.69
62.6571,16.5467,20.41,1.5616,53.7102,59.69
62.6571,16.4737,20.6237,1.5576,53.7102,59.69
62.6571,16.366,20.6237,1.5536,54.4122,59.69
62.6571,16.5331,20.6237,1.5656,53.7642,59.69
62.6571,16.5331,20.6237,1.5415,54.4122,59.69
62.009,16.5331,20.6237,1.5415,53.8362,59.69
62.009,16.5331,20.8678,1.5335,53.8362,59.69
62.009,16.4962,20.8678,1.4773,53.8362,59.69
62.009,16.5881,20.8678,1.4653,53.8362,59.69
62.009,16.6621,21.173,1.4492,53.8362,59.69
62.009,16.7361,21.173,1.4492,53.8362,59.69
62.009,16.6928,21.3866,1.4492,53.8362,59.69
62.009,16.6621,21.9969,1.4492,53.8362,59.69
62.009,16.4737,21.9969,1.4452,53.8362,59.69
62.009,16.4314,21.9969,1.5094,53.8362,59.69
62.009,16.4314,21.9969,1.5094,53.8362,59.69
62.009,16.316,22.3632,1.5134,53.8362,59.69
62.009,16.2006,22.3632,1.5094,53.8362,59.69
62.009,16.2126,22.6073,1.5094,53.8362,59.69
62.009,16.1648,22.6073,1.5175,53.8362,59.69
62.009,16.1151,22.9735,1.5175,53.8362,59.69
61.2889,15.9968,22.9735,1.5215,53.8362,59.69
61.2889,15.9968,23.2482,1.5094,53.8362,59.69
61.2889,15.8785,23.2482,1.5134,52.9721,59.69
60.4608,15.8193,23.2482,1.5134,52.9721,59.69
60.4608,15.6459,23.2482,1.5134,52.432,59.69
60.4608,15.4644,23.6144,1.5175,52.432,59.69
59.7408,15.2283,23.6144,1.5215,52.432,59.69
59.7408,15.109,23.6144,1.5215,52.432,59.69
59.7408,14.8107,23.6144,1.5255,52.9721,59.69
59.7408,14.7467,23.6144,1.5255,52.234,59.69
59.0027,14.4382,23.6144,1.5335,52.234,59.69
60.1008,14.3776,23.6144,1.5295,52.9001,59.69
60.1008,14.0137,23.889,1.5415,52.18,59.69
58.4626,13.9403,23.889,1.5656,52.18,59.69
58.4626,13.7569,25.2318,1.5616,52.18,59.69
58.4626,13.6801,23.7975,1.5697,52.18,59.69
58.4626,13.4336,23.7975,1.5656,52.18,59.69
58.4626,13.4336,23.7975,1.5656,52.18,59.69
58.4626,13.4771,23.7975,1.5656,52.18,59.69
58.4626,13.372,23.5533,1.5656,52.18,59.69
58.4626,13.2907,23.5533,1.5496,52.18,59.69
58.4626,13.2907,23.5533,1.4572,52.18,59.69
59.8308,13.2075,23.5533,1.4332,52.18,59.69
60.7309,13.4167,23.5533,1.4211,53.2601,59.69
61.739,14.0819,23.5533,1.4171,53.2601,59.69
62.9271,14.2278,23.9196,1.4051,54.7363,59.69
64.0072,15.0785,23.9196,1.401,54.7363,59.69
64.0072,15.4028,23.9196,1.4291,55.6904,59.69
64.0072,15.8935,23.9196,1.4532,54.8623,59.69
64.0072,15.9496,23.9196,1.4653,54.8623,59.69
64.7453,16.1827,24.2552,1.5094,54.8623,59.69
65.6634,16.4214,24.2552,1.5215,55.6004,59.69
65.6634,16.5707,24.2552,1.5255,55.6004,59.69
65.6634,17.1028,24.2552,1.5175,56.1764,59.69
67.3915,17.1983,23.9196,1.5175,56.1764,59.69
67.3915,16.9093,23.9196,1.5175,56.1764,59.69
67.3915,17.4248,23.6754,1.5215,56.1764,59.69
68.2196,17.4768,23.6754,1.5255,55.5644,59.69
68.2196,17.6008,23.3397,1.5215,55.5644,59.69
68.2196,17.9839,23.3397,1.5295,56.3384,59.69
68.2196,18.515,22.9125,1.5175,57.0225,59.69
68.2196,18.657,22.9125,1.5255,57.0225,59.69
69.3177,19.1984,22.9125,1.5255,57.0225,59.69
69.3177,19.1984,22.6378,1.5375,53.8362,59.69
69.3177,19.1301,22.6378,1.5295,53.8362,59.69
69.3177,19.0374,22.6378,1.5215,56.6625,59.69
69.3177,19.3618,22.3937,1.5054,57.9586,59.69
69.3177,19.7928,22.3937,1.5215,52.8101,59.69
69.3177,19.5935,22.3937,1.4813,57.9586,59.69
69.3177,20.0295,22.3937,1.4934,53.2961,59.69
69.3177,20.232,22.3937,1.4733,57.5986,59.69
69.3177,20.3257,22.3937,1.5857,53.2601,63.15
69.3177,20.3813,22.3937,1.5415,57.8686,61.655
69.3177,20.2954,22.3937,1.5496,57.1125,61.655
68.4897,19.9745,22.3937,1.5536,54.3402,61.655
68.4897,19.8369,22.3937,1.5456,56.0144,61.655
67.6616,19.9042,22.3937,1.5616,57.1845,61.655
67.6616,19.6862,22.3937,1.5656,57.1845,61.655
66.9415,19.6982,22.3937,1.5656,56.5725,61.655
66.9415,19.5331,22.3937,1.5817,56.5725,61.655
65.5734,19.675,22.3937,1.5697,56.5725,61.655
64.7453,19.545,22.3937,1.5697,55.7984,61.655
64.7453,19.1396,22.3937,1.5777,55.7984,61.655
63.6472,19.0254,23.7364,1.5937,54.8623,61.655
63.6472,18.4757,22.6683,1.4372,54.8623,60.63
62.7471,18.4757,23.4923,1.4251,54.0522,60.63
62.009,17.7501,24.8046,1.4372,54.0522,60.63
62.009,17.5619,24.8046,1.4412,54.0522,60.63
62.009,17.5031,24.4994,1.4572,53.4762,60.63
62.009,17.3887,24.8351,1.4492,53.4762,60.63
62.009,16.9505,23.0956,1.4653,53.4762,60.63
62.009,16.9582,22.7294,1.4773,53.4762,60.63
62.009,16.6476,22.4242,1.4853,53.4762,60.63
62.009,16.4109,22.4242,1.5014,53.4762,60.63
61.0009,16.1151,22.4242,1.5054,52.9001,60.63
61.0009,16.0634,22.4242,1.5054,52.9001,60.63
61.0009,15.5298,24.1027,1.5054,52.9001,60.63
61.0009,15.5298,22.7599,1.5054,52.9001,60.63
61.0009,15.4028,22.7599,1.5215,52.9001,60.63
59.3627,15.2111,22.7599,1.5215,52.9001,60.63
59.3627,15.2111,22.7599,1.5335,52.9001,60.63
60.5509,15.2111,22.7599,1.5255,52.9001,60.63
59.9208,14.585,23.1871,1.5415,52.9001,60.63
59.0927,14.3844,23.1871,1.5456,51.694,60.63
59.0927,14.1163,23.1871,1.5817,51.694,60.63
58.0126,14.1163,23.6754,1.5857,51.694,60.63
58.0126,13.9427,23.6754,1.5857,51.694,60.63
58.0126,13.9427,23.6754,1.5777,51.694,60.63
57.0945,13.9427,23.6754,1.5616,50.8479,59.675
57.0945,13.9427,23.6754,1.5656,50.8479,59.675
57.0945,13.9427,23.6754,1.5737,50.2358,59.675
57.0945,13.9427,23.6754,1.4131,49.1737,56.3
56.3744,13.9427,23.6754,1.4773,49.1737,57.545
57.0945,13.9427,23.6754,1.4412,50.3978,57.545
58.0126,13.9427,24.0416,1.4372,50.3978,57.545
56.9145,13.9427,24.0416,1.4372,49.8578,57.545
56.9145,13.9427,24.0416,1.4332,49.8578,57.545
55.7264,13.9427,24.0416,1.4291,49.8578,57.545
55.7264,13.9427,24.4078,1.4372,49.8578,57.545
55.7264,13.9427,24.0416,1.4372,49.1377,57.545
55.7264,13.9427,24.0416,1.4291,50.0198,57.545
55.7264,13.9427,24.0416,1.4332,49.1377,57.545
54.6463,13.9427,24.0416,1.4291,49.1377,57.545
54.6463,13.9427,24.0416,1.4332,49.1377,57.545
54.6463,11.3651,24.0416,1.4291,49.1377,57.545
54.6463,11.3918,24.7435,1.4372,49.1377,57.545
53.8362,11.3918,24.4078,1.4372,48.0756,57.545
54.3762,11.204,24.4078,1.4372,49.0477,57.545
54.3762,11.0787,24.652,1.4372,48.4536,57.545
54.3762,11.0787,24.9571,1.4412,49.0477,57.545
56.5545,10.7244,24.6825,1.4412,49.5518,57.545
56.5545,10.7244,24.9571,1.4372,49.5518,57.545
57.9226,10.7244,24.9571,1.4332,49.5518,57.545
57.9226,10.7244,25.2928,1.4372,49.5518,57.545
57.9226,10.7244,25.2928,1.4372,49.5518,57.545
57.9226,7.3516,25.2928,1.4372,49.5518,57.545
58.5527,7.7923,24.9877,1.4332,50.3618,57.545
58.5527,10.2898,24.9877,1.4291,50.3618,57.545
59.5608,12.6405,24.652,1.4291,50.3618,57.545
60.7309,16.901,24.652,1.4291,51.604,57.545
62.9271,20.0596,24.652,1.4211,52.234,57.545
64.0072,19.3995,25.3539,1.4211,52.234,57.545
64.0072,19.5856,24.9571,1.4131,52.234,57.545
65.1953,14.4981,24.9571,1.4131,53.1881,57.545
66.1134,15.8239,24.9571,1.4131,55.4383,57.545
66.1134,15.8239,24.9571,1.4372,55.4383,57.545
66.1134,17.7155,24.9571,1.4251,55.4383,59.685
67.3915,18.3583,24.9571,1.4211,56.6625,59.685
67.3915,19.192,25.2318,1.4171,56.6625,59.685
68.1296,19.5645,25.5065,1.4171,54.4122,59.685
69.1377,20.2563,25.5065,1.4251,54.4122,59.685
69.1377,20.3537,26.0253,1.4332,56.7345,59.685
69.9478,20.8151,26.0253,1.4332,57.3105,59.685
69.9478,20.9341,26.0253,1.4492,56.1224,59.685
69.9478,21.3898,25.7506,1.4452,54.5383,59.685
69.9478,21.5332,25.7506,1.4412,57.6346,59.685
69.9478,21.5196,25.7506,1.4572,52.9721,59.685
69.9478,21.4652,25.7506,1.4051,57.9046,59.685
70.6859,21.5859,25.7506,1.4452,53.5482,59.685
70.6859,21.6519,25.7506,1.4372,53.5482,59.685
70.6859,21.9379,25.7506,1.4291,58.2826,60.755
70.6859,21.8618,25.7506,1.4251,58.2826,60.755
70.6859,21.9604,25.7506,1.4332,55.3483,60.755
70.6859,21.9672,25.7506,1.4291,51.73,60.755
70.6859,21.6839,25.7506,1.4291,53.8362,60.755
70.6859,21.8244,25.7506,1.4452,58.7147,61.885
70.6859,21.8244,25.7506,1.5014,58.7147,61.885
70.6859,22.0646,25.2928,1.5094,57.8686,61.885
70.6859,22.3067,25.2928,1.5295,55.8524,61.885
70.6859,22.2459,25.659,1.5536,52.432,61.885
70.6859,22.0646,25.659,1.5175,54.5383,61.885
69.7678,21.9699,25.1403,1.5134,57.9586,61.885
69.7678,21.8763,24.8351,1.5496,53.4221,61.885
69.0477,21.6386,24.5604,1.5335,58.0306,61.885
69.0477,21.5416,24.5604,1.5134,53.0081,61.885
69.0477,21.3913,24.5604,1.4773,58.0666,61.885
68.0396,21.073,24.9571,1.4733,54.0522,61.885
68.0396,20.9825,24.9571,1.4773,54.7003,61.885
66.5635,20.3141,24.9571,1.4733,54.7003,61.885
66.5635,19.7596,24.9571,1.4733,55.4743,61.885
66.5635,19.4034,24.9571,1.4733,55.4743,61.885
65.1053,19.1265,24.9571,1.4813,55.4743,61.885
65.1053,18.4453,24.9571,1.5656,55.4743,61.885
65.1053,18.1693,24.9571,1.5656,55.4743,61.885
65.1053,17.838,24.9571,1.5897,55.4743,61.885
64.2052,18.0136,25.4454,1.5937,54.7003,61.885
63.2871,17.818,25.4454,1.5656,54.7003,61.885
62.5491,17.818,25.1403,1.5777,53.7102,61.885
62.5491,17.3382,25.1403,1.5777,53.7102,61.885
63.4671,17.2983,25.1403,1.5857,53.7102,61.885
63.4671,16.9434,25.598,1.5817,54.5023,61.885
63.4671,16.8389,25.598,1.5857,54.5023,61.885
63.4671,16.5079,25.9032,1.5817,54.5023,61.885
63.4671,16.5765,25.9032,1.5817,54.5023,61.885
63.4671,16.2068,25.4454,1.5817,54.5023,61.885
62.6571,15.7746,25.4454,1.5737,54.5023,61.885
62.6571,15.7727,25.0792,1.5817,54.5023,61.885
61.919,15.7062,25.0792,1.5817,53.7642,61.885
61.919,15.6965,25.3844,1.5857,53.7642,61.885
61.919,15.6378,25.3844,1.5817,53.7642,61.885
61.919,15.3814,25.3844,1.5817,53.7642,61.885
61.919,15.4382,25.3844,1.5857,53.7642,61.885
62.9271,15.3736,25.3844,1.5817,53.7642,61.885
62.9271,15.4382,24.9571,1.5817,53.7642,61.885
62.9271,15.4382,24.9571,1.5697,54.5383,61.885
62.9271,15.4382,25.2318,1.5656,54.5383,61.885
62.9271,15.5673,25.598,1.5737,54.5383,61.885
63.6472,15.4382,25.598,1.5697,54.5383,61.885
63.6472,15.5425,25.598,1.5737,54.5383,61.885
63.6472,15.4299,25.598,1.5777,53.7102,61.885
62.9271,15.4103,25.598,1.5697,53.7102,61.885
62.279,15.2782,25.598,1.5817,53.7102,61.885
63.0171,15.2782,25.598,1.5737,54.3762,61.885
62.099,15.3325,25.598,1.5777,53.3861,61.885
62.099,15.3868,25.598,1.5777,54.3762,61.885
62.099,15.2527,26.0253,1.5777,53.5482,61.885
62.099,15.5209,26.0253,1.5656,54.4122,61.885
62.9271,15.655,26.0253,1.5737,54.4122,61.885
62.9271,15.7221,26.0253,1.5656,54.4122,61.885
62.9271,15.8562,26.0253,1.5656,53.5482,61.885
62.279,15.9903,26.0253,1.5656,54.1242,61.885
62.279,15.9139,26.6051,1.5697,54.1242,61.885
63.2871,16.1078,27.0018,1.5697,54.8623,61.885
62.5491,16.2438,27.7648,1.5656,53.8362,61.885
63.2871,16.4479,27.7648,1.5697,54.7003,61.885
63.2871,16.584,27.7648,1.5656,54.7003,61.885
63.2871,16.9922,27.7648,1.5656,54.7003,61.885
64.4753,17.1259,28.131,1.5656,54.7003,61.885
64.4753,17.5371,28.131,1.5616,54.7003,61.885
64.4753,17.7426,28.6803,1.5576,54.7003,61.885
64.4753,18.0168,28.6803,1.5014,54.7003,61.885
64.4753,18.0168,29.0465,1.4412,55.7984,61.885
64.4753,17.9447,29.6568,1.5456,54.8623,60.37
64.4753,17.9447,30.0231,1.5255,54.8623,60.37
64.4753,18.0168,30.0231,1.5215,54.8623,60.37
64.4753,18.1538,30.3893,1.5255,54.8623,60.37
64.4753,18.3594,30.786,1.5255,55.7624,60.37
64.4753,18.71,30.786,1.5175,55.1863,60.37
66.0234,19.353,31.1522,1.5134,55.8524,60.37
66.0234,19.7731,31.4879,1.5215,55.8524,60.37
66.0234,20.2631,31.9457,1.5335,56.6625,60.37
67.4816,20.4731,31.9457,1.5697,54.5383,60.37
67.4816,21.2432,31.9457,1.5576,56.6625,60.37
67.4816,21.428,32.495,1.5616,54.6643,60.37
67.4816,22.0536,32.9527,1.5576,53.9262,60.37
68.8497,22.161,33.6241,1.5415,57.1125,60.37
68.8497,22.7822,33.6241,1.5496,57.1125,60.37
68.8497,23.1963,33.6241,1.5496,57.1125,60.37
68.8497,23.7276,33.6241,1.4894,57.1125,60.37
68.8497,23.6812,34.4176,1.5496,56.0144,58.34
68.8497,23.9513,34.4176,1.4051,54.1602,60.875
68.8497,23.9513,35.4857,1.6018,54.1602,64.46
68.8497,24.0864,37.5914,1.5817,54.8983,63.36
68.8497,24.2215,36.9505,1.5857,54.8983,63.36
68.8497,24.5592,37.744,1.5656,54.8983,63.36
68.8497,24.8294,37.744,1.5134,54.8983,63.36
68.8497,25.1671,38.9036,1.4613,56.5005,63.36
68.8497,25.5645,38.9036,1.4773,55.4023,63.36
68.8497,25.91,38.9036,1.4532,56.0864,63.36
68.1296,25.9134,39.3614,1.4813,56.0864,63.36
68.1296,25.9134,39.3614,1.5656,56.0864,63.36
67.3915,25.7793,39.3614,1.5737,56.0864,63.36
67.3915,25.8974,39.3614,1.5576,56.0864,62.275
67.3915,25.7603,40.1854,1.5616,56.0864,62.275
67.3915,25.8073,41.1009,1.5295,56.0864,62.275
67.3915,25.8073,42.0775,1.5777,56.0864,65.65
67.3915,25.6536,42.7794,1.5335,56.0864,64.005
67.3915,25.6536,43.3287,1.5536,56.0864,64.005
67.3915,25.6369,43.3287,1.5817,56.0864,64.005
67.3915,25.6369,43.3287,1.5335,56.0864,64.005
67.3915,25.7602,43.3287,1.4974,56.0864,64.005
67.3915,25.7602,43.3287,1.4934,56.0864,64.005
67.3915,25.6892,43.3287,1.4653,56.0864,64.005
67.3915,25.6892,43.3287,1.4773,56.0864,64.005
67.3915,25.6892,43.3287,1.4773,56.0864,64.005
67.3915,25.6892,44.0001,1.4773,56.0864,64.005
67.3915,25.6892,44.0001,1.4853,56.0864,64.005
67.3915,25.6892,45.0682,1.4934,56.0864,64.005
67.3915,25.6892,45.5565,1.5817,56.0864,64.005
67.3915,25.6892,47.0518,1.5817,55.4023,64.005
67.3915,25.3591,46.1668,1.5737,55.4023,62.92
67.3915,25.3591,46.7772,1.5937,56.1224,63.74
67.3915,25.3591,46.7772,1.5937,56.1224,63.74
66.5635,25.3591,47.296,1.5777,56.1224,63.74
67.3915,25.2871,47.296,1.5697,56.1224,63.74
66.6715,25.1432,47.9063,1.5737,56.1224,63.74
66.6715,25.1432,47.9063,1.5777,56.1224,63.74
66.6715,25.4055,48.4251,1.5737,56.1224,63.74
66.6715,25.5031,48.4251,1.5817,56.1224,63.74
66.6715,25.5031,48.4251,1.5857,56.1224,63.74
66.6715,25.5031,48.4251,1.5175,56.1224,63.74
66.6715,25.5031,49.0965,1.4613,56.1224,63.74
66.6715,25.5031,49.0965,1.4171,56.1224,63.74
67.7516,25.5031,49.0965,1.397,56.1224,63.74
67.7516,25.5031,49.0965,1.401,56.1224,65.705
67.7516,25.2402,49.0965,1.4813,56.1224,67.115
67.7516,25.3832,49.0965,1.4853,56.1224,67.115
67.7516,25.3832,49.0965,1.4572,56.1224,67.115
67.7516,25.3832,49.0965,1.5616,55.1863,65.01
67.7516,25.1213,49.0965,1.5978,56.4464,64.12
66.6715,25.1213,49.0965,1.5897,56.4464,64.12
66.6715,25.1213,49.0965,1.5616,56.4464,63.165
66.6715,25.1213,49.0965,1.5656,56.4464,63.165
66.6715,25.1213,49.0965,1.5697,55.7264,63.165
65.8434,25.1213,49.0965,1.5656,55.7264,63.165
65.8434,23.5534,49.0965,1.5737,55.7264,63.165
65.8434,23.0284,48.5472,1.5737,55.7264,63.165
65.8434,22.8874,48.5472,1.5817,56.4464,63.165
65.8434,22.7464,48.5472,1.4733,56.4464,63.165
65.8434,22.5033,48.5472,1.5616,56.4464,63.165
65.8434,22.9527,48.5472,1.5937,56.4464,63.165
65.8434,22.8097,48.5472,1.5737,56.4464,63.165
65.8434,22.8097,48.5472,1.4251,56.4464,64.225
65.8434,22.8097,48.5472,1.4532,56.4464,64.225
65.8434,22.7679,48.5472,1.4131,56.4464,65.395
65.1053,22.7679,48.5472,1.4291,56.4464,65.395
65.1053,22.4523,47.9979,1.5656,55.7984,64.365
65.1053,22.3093,47.9979,1.5576,55.7984,64.365
65.1053,21.9267,47.9979,1.4372,55.7984,65.58
65.1053,21.9267,47.9979,1.4693,55.7984,65.58
65.1053,22.1664,47.9979,1.4412,55.7984,65.58
65.1053,22.552,47.9979,1.5737,55.7984,65.58
65.1053,22.6959,48.5167,1.5737,55.7984,63.235
65.1053,22.6959,48.5167,1.5817,55.7984,63.235
65.1053,22.6959,48.5167,1.5897,56.4464,63.235
65.1053,22.6959,49.0965,1.5255,55.7624,63.235
65.1053,22.1664,49.0965,1.5215,55.7624,63.235
65.8434,22.1664,49.7374,1.5134,55.7624,63.235
65.8434,22.408,49.7374,1.5014,55.7624,63.235
66.8515,22.552,50.6834,1.4934,55.7624,63.235
66.8515,22.6959,51.4463,1.4693,55.7624,63.235
67.7516,22.6959,51.4463,1.4091,56.3384,67.65
67.7516,22.6959,51.4463,1.4171,56.3384,67.65
67.7516,22.6959,51.4463,1.4613,56.3384,67.65
69.0477,22.6959,51.4463,1.4452,56.3384,67.65
69.0477,25.5239,51.4463,1.4291,56.3384,67.65
69.9478,26.9103,51.4463,1.5737,55.5644,66.565
69.9478,27.5669,52.1177,1.5817,55.5644,65.545
70.6859,28.6614,52.1177,1.5656,55.5644,64.59
71.514,28.8841,52.1177,1.5656,56.6625,64.59
71.514,29.6778,52.7281,1.5656,54.6643,64.59
71.514,29.7438,52.7281,1.5536,57.2745,64.59
71.514,30.2193,52.1788,1.5536,59.2907,64.59
71.514,30.3257,53.6131,1.5616,55.7984,64.59
71.514,30.6257,53.6131,1.5576,55.7984,64.59
71.514,30.3002,54.1624,1.5536,55.7984,64.59
71.514,30.8079,54.1624,1.5656,56.3744,64.59
71.514,31.2102,54.7117,1.5937,54.8623,64.59
71.514,30.5506,54.7117,1.5857,56.4464,64.59
71.514,30.983,55.3831,1.5777,55.6364,64.59
72.342,31.0835,55.3831,1.5817,55.6364,64.59
72.342,30.7283,55.3831,1.6018,56.3384,64.59
72.342,30.9264,55.3831,1.5616,56.3384,64.59
72.342,30.5654,55.3831,1.5576,55.7264,64.59
72.342,30.5682,55.3831,1.5616,55.7264,64.59
72.342,30.2042,55.3831,1.5576,56.3744,64.59
72.342,29.8402,55.3831,1.5375,56.9865,63.57
72.342,30.0222,55.3831,1.5536,55.6904,63.57
72.342,29.6582,54.254,1.5576,55.6904,63.57
71.3339,28.5796,53.3384,1.5656,55.6904,63.57
71.3339,28.6468,52.3313,1.5697,57.1485,63.57
72.072,28.5334,49.4932,1.5737,56.5005,63.57
72.072,27.6406,51.5074,1.5897,55.3483,63.57
72.072,27.7097,50.8665,1.5817,57.1125,63.57
72.072,27.1934,50.8665,1.5496,57.1125,62.485
72.072,27.1934,50.0425,1.5496,53.8362,62.485
70.9559,27.0441,49.3711,1.5656,58.5167,62.485
70.9559,26.6645,48.8218,1.5656,53.7102,62.485
69.9478,26.7758,48.2725,1.5737,58.1206,62.485
69.2277,26.5832,45.709,1.5656,53.2961,62.485
69.2277,25.8737,47.2654,1.5937,55.7264,62.485
69.2277,25.8383,46.7772,1.5737,56.9865,62.485
68.0396,25.6166,46.2584,1.5777,57.5986,62.485
68.0396,25.204,46.2584,1.5777,57.5986,62.485
68.0396,24.7826,45.6785,1.5817,57.5986,62.485
68.0396,24.6027,45.2208,1.5817,56.8965,62.485
66.7615,24.481,45.2208,1.5817,56.8965,62.485
66.7615,24.481,44.763,1.5857,54.5023,62.485
66.7615,24.1617,44.2747,1.5817,57.1125,62.485
66.7615,24.0923,44.2747,1.5817,57.1125,62.485
66.7615,23.602,44.2747,1.5897,55.4383,62.485
66.7615,23.3378,44.2747,1.5777,55.4383,62.485
66.7615,23.2526,44.2747,1.5777,56.7345,62.485
66.7615,23.2526,44.2747,1.5857,54.8623,62.485
65.7534,22.7867,44.2747,1.5817,56.8605,62.485
65.7534,22.7867,44.2747,1.5857,55.9244,62.485
65.7534,22.628,44.2747,1.5777,56.7885,62.485
65.7534,22.3598,44.2747,1.5857,56.2124,62.485
65.7534,21.9926,44.2747,1.5817,56.2124,62.485
65.7534,21.9926,43.7254,1.5937,55.0243,62.485
65.7534,21.0563,43.7254,1.5536,56.2124,62.485
65.7534,21.2497,43.7254,1.5576,56.2124,62.485
65.7534,21.1423,43.0845,1.5536,56.2124,62.485
64.8353,21.1423,43.0845,1.5536,56.2124,62.485
64.8353,20.8702,42.6268,1.5576,55.3483,62.485
63.9172,20.7341,42.6268,1.5536,55.3483,62.485
63.9172,20.3041,41.8944,1.5496,55.3483,62.485
63.9172,20.169,41.345,1.5576,55.3483,62.485
63.1071,19.6109,41.345,1.5616,55.3483,62.485
63.1071,19.2593,41.345,1.4291,53.7642,60.85
63.1071,18.7934,41.345,1.5054,53.7642,58.965
63.1071,18.5937,41.345,1.5134,53.7642,58.965
63.1071,18.4805,40.7957,1.5134,54.4482,58.965
63.1071,18.2699,40.338,1.5054,53.2241,58.965
