MixedAirTemp,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
66.6715,29.8449,67.346,66.0234,1.2244,57.1125,73.945
67.7516,29.7643,70.062,66.0234,1.2485,57.1125,71.93
67.7516,29.1871,69.0244,66.0234,1.2405,57.1125,69.435
67.7516,28.426,66.6746,66.0234,1.1602,57.1125,69.435
67.7516,28.7751,65.1792,66.0234,1.1441,57.1125,69.435
67.7516,28.3548,63.5313,66.0234,1.116,57.1125,71.38
67.7516,27.8873,62.219,66.0234,1.12,57.1125,71.38
66.9415,28.1763,62.219,66.0234,1.1361,57.1125,71.38
66.9415,27.9977,61.0593,66.0234,1.1321,57.1125,71.38
66.9415,26.7174,60.0523,66.0234,1.124,56.5005,71.38
66.9415,26.489,58.5874,66.0234,1.1321,56.5005,71.38
66.9415,26.7357,58.5874,66.0234,1.116,56.5005,71.38
66.9415,26.4561,56.8174,66.0234,1.1562,57.1485,71.38
66.1134,26.6302,56.8174,66.0234,1.0919,57.1485,69.245
66.1134,26.3516,56.8174,66.0234,1.12,57.1485,70.52
65.1053,25.9858,56.024,66.0234,1.124,57.1485,70.52
65.1053,25.7767,59.5945,66.0234,1.1321,57.1485,70.52
64.2052,26.1204,59.5945,66.0234,1.1281,57.1485,70.52
64.2052,26.0505,59.5945,66.0234,1.1361,57.1485,70.52
63.1971,25.0389,59.5945,66.0234,1.1281,57.1485,70.52
63.1971,24.4513,59.5945,66.0234,1.112,57.1485,70.52
62.459,23.6576,57.5804,66.0234,1.1361,57.1485,70.52
62.459,23.204,57.5804,66.0234,1.1361,57.1485,70.52
62.459,22.6784,58.8316,66.0234,1.112,57.1485,70.52
62.459,22.5098,61.4561,66.0234,1.124,57.1485,70.52
62.459,22.2969,57.0616,66.0234,1.1321,57.1485,70.52
61.829,22.2497,52.8807,66.0234,1.2084,57.1485,70.52
61.829,21.6733,60.3574,66.0234,1.2084,57.1485,70.52
61.829,21.6206,60.3574,66.0234,1.1281,58.3906,71.51
60.9109,20.9915,61.3035,66.0234,1.1481,57.5986,71.51
60.9109,20.7056,50.3477,66.0234,1.1642,56.7345,71.51
60.9109,20.3625,61.4866,66.0234,1.1722,57.9046,71.51
60.9109,20.5844,61.4866,66.0234,1.1722,54.8983,71.51
60.1908,20.2481,59.4724,66.0234,1.1802,59.0387,71.51
60.1908,20.1909,60.449,66.0234,1.1802,58.0306,71.51
60.1908,20.2847,46.2584,66.0234,1.1682,55.6364,71.51
60.1908,20.2847,59.1673,66.0234,1.1562,55.6364,71.51
60.1908,20.052,59.1673,66.0234,1.1602,57.6706,71.51
60.1908,19.7612,59.1673,66.0234,1.1481,55.4023,71.51
60.1908,19.4308,59.1673,66.0234,1.1361,59.1647,71.51
60.1908,19.0653,59.1673,66.0234,1.1321,55.7984,71.51
60.1908,19.1424,58.4959,66.0234,1.2244,58.9667,71.51
60.1908,19.1424,58.4959,66.0234,1.1562,57.1845,71.51
60.1908,18.7963,55.6578,66.0234,1.1361,58.1926,71.51
59.1827,18.7386,55.6578,66.7435,1.1562,56.1764,73.24
59.1827,18.5977,48.3946,66.7435,1.12,56.1764,73.24
59.1827,18.5977,55.9934,66.7435,1.1321,56.1764,73.24
59.1827,18.1893,55.9934,66.7435,1.116,57.7606,73.24
59.1827,18.1321,55.4136,66.7435,1.2806,55.1503,73.24
59.1827,17.9034,55.4136,66.7435,1.2766,59.0387,73.24
59.1827,17.9888,51.5989,66.7435,1.2886,55.1503,73.24
59.1827,17.789,54.0403,66.7435,1.2605,57.8686,71.565
59.1827,17.758,54.0403,66.7435,1.2686,56.6625,71.565
59.1827,17.758,53.3079,66.7435,1.2646,55.7264,71.565
58.1926,17.8414,53.3079,66.7435,1.2766,55.7264,71.565
58.1926,17.758,52.3924,66.7435,1.2605,55.7264,71.565
58.1926,17.3887,49.2491,66.7435,1.2405,56.8965,71.565
58.1926,17.1599,51.5684,66.7435,1.2284,55.6364,71.565
58.1926,17.0243,51.5684,66.7435,1.1883,55.6364,71.565
58.1926,16.9884,50.6224,66.7435,1.1923,57.4725,71.565
58.1926,16.9884,50.1036,66.7435,1.1722,56.5725,71.565
58.1926,16.9505,44.5189,66.7435,1.1762,56.5725,71.565
58.1926,16.9505,49.6153,66.7435,1.2043,59.4527,71.565
58.1926,16.9505,49.6153,66.7435,1.1843,55.6364,71.565
58.1926,16.9505,48.7913,66.7435,1.1722,59.1287,71.565
58.1926,16.8351,48.7913,66.7435,1.1562,55.3483,71.565
58.1926,16.8351,48.181,66.7435,1.1722,58.3906,71.565
58.1926,16.7198,47.6011,66.7435,1.1521,55.0243,71.565
58.1926,16.7361,46.6246,66.7435,1.1762,58.3906,71.565
58.1926,16.4582,46.6246,66.7435,1.2164,55.0243,71.565
58.1926,16.3408,46.6246,66.7435,1.2365,57.9586,71.565
58.1926,16.2707,46.6246,66.7435,1.3007,54.8263,70.29
58.1926,16.3408,46.0447,66.7435,1.2766,57.9946,70.29
57.4545,16.1648,46.0447,66.7435,1.2525,54.4482,70.29
57.4545,16.1648,45.3428,66.7435,1.2766,58.4807,70.29
57.4545,16.1648,45.3428,66.7435,1.2846,56.0144,69.51
57.4545,16.1648,44.6104,66.7435,1.2927,57.7966,69.51
57.4545,16.0475,44.6104,66.7435,1.2846,58.6067,69.51
58.1926,16.0475,44.0916,66.7435,1.2726,55.8524,69.51
58.1926,16.1648,44.0916,66.7435,1.2806,58.3546,68.795
58.1926,16.1648,43.5118,66.7435,1.2766,55.6904,68.795
58.1926,16.0962,43.5118,66.7435,1.2605,58.0306,68.025
58.1926,16.0962,42.8099,66.7435,1.2445,56.9505,68.025
58.1926,15.9122,42.8099,66.7435,1.2445,56.0864,68.025
59.0027,15.7969,42.8099,66.7435,1.2405,56.8605,68.025
59.0027,15.9122,40.1243,66.7435,1.3007,54.6643,65.785
59.0027,16.0276,41.3145,66.7435,1.2927,59.6508,65.785
59.0027,16.143,41.3145,66.7435,1.2806,55.1503,64.8
59.0027,16.1306,40.338,66.7435,1.2806,58.3906,64.8
59.0027,16.3593,41.3145,66.7435,1.2605,57.1125,64.8
60.2808,16.4006,38.0492,66.7435,1.0919,57.1125,67.985
60.2808,16.4006,41.4671,66.7435,1.112,58.4446,69.505
60.2808,16.4737,41.4671,66.7435,1.112,55.0243,70.32
60.2808,16.6841,41.4671,66.7435,1.12,56.8965,70.32
60.2808,16.874,41.4671,66.7435,1.1441,59.2367,70.32
60.2808,17.002,40.9788,66.7435,1.1521,55.1503,70.32
60.2808,17.1944,40.9788,66.7435,1.1562,55.9244,70.32
60.2808,17.3392,39.4835,66.7435,1.1521,59.3987,70.32
60.2808,17.5912,39.9412,66.7435,1.1401,58.5167,70.32
60.2808,17.8701,39.0867,66.7435,1.1281,58.5167,70.32
61.1989,17.9258,39.8192,66.7435,1.124,55.1863,70.32
61.1989,18.1693,35.6993,66.7435,1.116,59.0747,70.32
61.1989,18.3715,39.7276,66.7435,1.124,57.1125,70.32
61.1989,18.5558,36.6148,66.7435,1.116,56.4464,70.32
61.1989,18.571,39.5445,66.7435,1.108,58.9307,70.32
61.1989,18.5842,36.035,66.7435,1.112,56.1224,71.435
61.1989,18.6384,38.1102,66.7435,1.1281,54.7003,71.435
61.1989,18.7469,33.9598,66.7435,1.1562,56.9505,71.435
61.1989,18.5515,33.9598,66.7435,1.1361,58.9667,71.435
61.1989,18.488,34.8753,66.7435,1.1441,55.5104,71.435
60.5509,18.4757,34.8753,66.7435,1.2886,59.3267,65.99
60.5509,18.4757,33.38,66.7435,1.2766,56.5725,65.99
60.5509,18.3673,37.7135,66.7435,1.116,54.8263,71.005
60.5509,18.2426,36.0045,66.7435,1.112,57.1485,71.005
59.9208,18.0785,38.2933,66.7435,1.1321,57.1485,71.005
59.9208,17.8701,37.8661,66.7435,1.1401,54.8263,71.005
59.1827,17.7326,37.8661,66.7435,1.1401,58.6067,71.005
59.1827,17.4244,34.7227,66.7435,1.12,55.5104,71.005
59.1827,17.4244,34.265,66.7435,1.104,58.6067,71.005
59.1827,17.3687,34.265,66.7435,1.1321,55.0603,74.14
59.1827,17.1754,34.265,66.7435,1.124,57.8686,74.14
59.1827,16.568,33.441,66.7435,1.116,57.8686,74.14
58.5527,16.5331,33.441,65.8614,1.1883,55.3483,74.14
57.9226,16.366,33.441,65.8614,1.1963,58.6067,74.14
57.9226,16.2545,33.8072,65.8614,1.2204,55.6004,74.14
57.9226,16.3276,36.7064,65.8614,1.2324,56.6625,74.14
57.9226,16.2152,36.7064,65.8614,1.2284,56.6625,74.14
57.9226,15.9203,36.2181,65.8614,1.1802,55.8884,74.14
57.1845,15.8646,37.4388,65.8614,1.4452,58.5167,70.145
57.1845,15.8646,38.2933,65.1593,1.1321,55.1863,71.9
57.1845,15.7532,38.2933,65.1593,1.104,58.8767,71.9
56.5545,15.5303,38.2933,65.1593,1.104,55.4743,71.9
56.5545,15.4189,38.2933,65.1593,1.124,57.1845,71.9
56.5545,15.3632,38.2933,65.1593,1.116,57.1845,71.9
56.5545,15.3632,38.2933,65.1593,1.12,56.1764,71.9
56.5545,14.9787,38.2933,65.1593,1.12,59.3987,71.9
56.5545,14.9787,38.2933,65.1593,1.112,55.1863,71.9
56.5545,14.7565,36.7369,66.0234,1.12,57.5986,71.9
56.5545,14.7565,38.0797,66.0234,1.1401,57.5986,71.9
56.5545,14.6431,38.0797,66.7795,1.1401,55.1863,71.9
56.5545,14.5297,38.0797,67.6616,1.1441,57.4365,71.9
55.5464,14.4149,38.0797,68.5257,1.112,57.4365,72.67
55.5464,14.2395,38.0797,69.2457,1.108,55.4743,72.67
55.5464,14.0665,37.4083,69.2457,1.116,58.2826,72.67
54.9163,14.1183,37.4083,69.2457,1.116,58.2826,72.67
54.9163,13.9355,37.4083,69.2457,1.112,55.7624,72.67
54.1962,13.8181,36.1876,68.2916,1.124,56.9865,72.67
54.1962,13.5712,36.1876,68.2916,1.116,58.6427,72.67
54.1962,13.4529,28.1005,68.2916,1.112,57.6706,72.67
54.1962,13.2597,27.6122,68.2916,1.1481,56.3384,72.67
54.1962,13.2431,27.2765,68.2916,1.1481,55.1863,72.67
54.1962,13.0435,26.9713,69.1197,1.1321,56.5725,72.67
54.1962,13.0435,26.9713,69.1197,1.1401,58.1926,72.67
54.1962,12.9222,26.9713,69.1197,1.1281,58.1926,72.67
54.9163,12.9222,27.7342,67.9676,1.124,56.2124,72.67
54.9163,12.8822,27.7342,67.9676,1.1401,55.0243,72.67
54.9163,12.9222,26.6661,67.9676,1.1802,58.0666,72.67
54.9163,12.9615,25.3844,67.9676,1.12,58.0666,72.67
54.9163,12.9205,24.4994,68.6517,1.104,55.1863,72.67
54.9163,12.8385,24.4994,68.6517,1.116,56.9865,72.67
54.9163,12.8385,29.6568,68.6517,1.2485,58.9307,72.67
54.9163,12.6058,32.556,68.6517,1.2846,55.8524,72.67
54.9163,12.5476,32.556,68.6517,1.2605,55.2403,72.67
54.9163,12.3149,33.1053,68.6517,1.2886,56.1224,72.67
54.9163,12.1986,32.1593,68.6517,1.2846,57.8686,72.67
54.2862,12.024,34.6312,68.6517,1.2927,58.5527,71.9
54.2862,11.9077,34.6312,68.6517,1.3047,55.6904,69.8
54.2862,11.8235,34.6312,68.6517,1.2806,55.1143,69.8
54.2862,11.7061,34.6312,68.6517,1.2927,55.9604,68.315
54.2862,11.5598,34.6312,69.4437,1.2846,55.9604,68.315
54.2862,11.4702,34.6312,69.4437,1.3087,56.6625,67.17
54.2862,11.4702,34.1429,69.4437,1.2565,57.6346,66.385
55.2763,11.5895,34.1429,69.4437,1.2886,58.9307,66.385
56.1044,11.619,34.1429,69.4437,1.2324,57.4365,66.385
56.1044,11.8235,33.7462,68.2916,1.1883,55.1503,66.385
56.1044,12.163,33.38,68.2916,1.1843,56.6625,66.385
56.7345,12.3561,33.38,68.2916,1.1,59.0387,67.135
56.7345,12.5924,33.38,68.2916,1.108,54.8263,67.135
57.4545,12.8251,33.38,68.2916,1.1481,59.0387,67.135
57.4545,13.3781,33.0138,68.2916,1.1321,55.8524,67.135
58.2826,13.5442,33.0138,69.1197,1.12,58.4807,67.135
58.2826,13.9725,33.0138,69.1197,1.12,55.2403,67.985
58.2826,14.2387,32.6476,69.1197,1.1401,56.6085,67.985
59.1827,14.5582,32.6476,69.1197,1.12,57.9586,67.985
59.1827,14.8244,32.6476,69.1197,1.3007,55.1503,67.985
59.8308,15.4101,32.2203,68.4176,1.2766,59.3627,67.985
59.8308,15.6052,31.7931,68.4176,1.2806,58.4807,67.985
59.8308,15.9,32.2203,68.4176,1.2766,57.1125,67.985
60.4608,16.109,32.2203,68.4176,1.2766,55.1863,67.985
60.4608,16.235,32.2203,68.4176,1.2846,54.3762,67.985
60.4608,16.3365,32.2203,68.4176,1.2846,54.3762,67.145
60.4608,16.692,32.2203,69.2457,1.2686,56.4104,67.145
60.4608,16.7224,32.2203,69.2457,1.2284,59.6508,67.145
61.0909,17.1607,32.2203,69.2457,1.112,57.4365,68.13
61.0909,16.8913,31.61,70.0738,1.1441,55.6364,68.13
61.0909,16.9508,31.61,70.0738,1.1361,57.3465,68.13
61.0909,17.0464,31.61,71.1539,1.1401,57.3465,68.13
61.0909,17.0464,32.1898,71.1539,1.1321,55.7984,68.13
61.0909,17.2329,32.1898,72.288,1.1441,54.5023,68.13
61.0909,17.1425,32.1898,72.288,1.1321,55.6364,68.13
61.0909,17.2363,31.7015,73.0441,1.1321,59.1287,68.13
61.0909,17.0464,31.7015,73.0441,1.104,59.1287,68.13
61.0909,17.1421,31.3048,73.0441,1.1441,57.0225,68.13
61.0909,16.8599,31.3048,73.0441,1.12,55.1863,68.13
61.0909,16.8599,30.7555,73.8902,1.124,54.1242,68.13
61.0909,16.7662,30.7555,73.8902,1.112,54.8983,68.84
61.0909,16.7194,30.7555,73.8902,1.104,56.2844,68.84
60.4608,16.7165,30.7555,73.8902,1.112,59.3267,68.84
60.4608,16.6219,30.0841,73.8902,1.12,59.3267,68.84
60.4608,16.3447,30.0841,73.8902,1.124,58.4807,68.84
59.4527,16.3852,30.0841,73.8902,1.1281,57.0225,68.84
59.4527,16.3402,30.0841,73.8902,1.124,55.3123,68.84
59.4527,16.3561,30.0841,73.8902,1.104,58.6067,71.095
58.1926,16.2913,30.0841,73.1341,1.1401,56.5005,71.095
58.1926,16.291,29.7179,73.1341,1.1361,58.0666,71.095
59.0027,16.1555,30.0231,73.1341,1.1281,55.1863,71.095
59.0027,16.231,30.0231,73.1341,1.1361,59.5248,71.095
59.0027,16.049,30.0231,73.1341,1.3007,55.1503,69.97
59.0027,15.9958,30.4198,73.1341,1.2686,59.5608,67.845
59.0027,16.2919,30.4198,73.9982,1.2927,56.3384,67.845
59.0027,16.366,29.8705,73.9982,1.2806,54.5023,66.71
59.0027,16.2919,29.8705,73.9982,1.2766,59.5248,66.71
59.0027,16.366,29.5653,73.9982,1.2806,56.8605,66.71
59.0027,16.4737,29.5653,74.8083,1.2646,54.5023,66.71
59.6508,16.5467,29.5653,74.8083,1.2886,59.3987,66.71
59.6508,16.4737,29.2296,74.8083,1.2485,59.3987,66.71
59.6508,16.366,28.7718,74.8083,1.2244,55.7624,66.71
59.6508,16.5331,24.1942,73.0081,1.1883,55.0243,66.71
59.6508,16.5331,27.6122,73.0081,1.2766,58.5167,66.71
59.6508,16.5331,28.3141,73.0081,1.2846,57.7066,66.005
59.6508,16.5331,28.3141,73.0081,1.2686,54.6103,66.005
59.6508,16.4962,28.9855,73.0081,1.2565,59.1287,66.005
59.6508,16.5881,29.4432,73.0081,1.2525,58.1206,66.005
59.6508,16.6621,29.4432,73.0081,1.2485,54.5383,66.005
59.6508,16.7361,29.4432,73.9982,1.2605,59.4527,66.005
59.6508,16.6928,29.4432,73.9982,1.2927,56.7345,66.005
58.8227,16.6621,29.4432,73.9982,1.2766,56.7345,66.005
58.8227,16.4737,29.1075,73.9982,1.2525,57.6706,66.005
58.8227,16.4314,29.1075,74.8803,1.2405,54.4122,66.005
58.8227,16.4314,28.7718,74.8803,1.2525,59.5608,66.005
58.8227,16.316,29.1381,74.8803,1.2405,55.0243,66.005
58.8227,16.2006,28.2836,73.6022,1.2525,57.7066,66.005
58.8227,16.2126,28.2836,73.6022,1.2485,57.0225,66.005
58.8227,16.1648,29.1075,73.6022,1.2525,55.9604,66.005
58.8227,16.1151,29.6263,73.6022,1.2485,58.1566,66.005
58.8227,15.9968,28.1615,73.6022,1.2485,54.9523,66.005
58.8227,15.9968,28.7413,73.6022,1.2485,58.6067,66.005
58.0126,15.8785,29.5348,73.6022,1.2485,54.6643,66.005
58.0126,15.8193,29.5348,74.3582,1.2405,58.8047,66.005
58.0126,15.6459,29.5348,74.3582,1.2726,55.0243,66.005
58.0126,15.4644,29.5348,74.3582,1.2726,57.6346,66.005
58.0126,15.2283,29.1686,74.3582,1.2485,57.6346,66.005
58.0126,15.109,29.1686,74.3582,1.2365,55.6904,66.005
57.1845,14.8107,29.1686,74.3582,1.2525,59.2367,66.005
57.1845,14.7467,29.1686,74.3582,1.2244,54.8983,66.005
57.1845,14.4382,28.6803,75.1683,1.2204,57.6346,66.005
56.1944,14.3776,28.6803,75.1683,1.2324,59.0387,66.005
56.1944,14.0137,28.6803,75.1683,1.2365,55.7984,66.005
56.1944,13.9403,28.3141,75.1683,1.2324,55.7984,66.005
56.1944,13.7569,28.7108,75.1683,1.2525,58.5167,66.005
56.1944,13.6801,27.7953,73.6922,1.2485,58.5167,66.005
56.1944,13.4336,27.7953,73.6922,1.2485,55.4383,66.005
56.1944,13.4336,28.5887,73.6922,1.2485,56.1224,66.005
56.1944,13.4771,29.2601,73.6922,1.2766,57.8326,66.005
56.1944,13.372,29.6263,73.6922,1.2485,58.4807,65.065
56.1944,13.2907,29.9925,73.6922,1.2445,55.1503,65.065
56.1944,13.2907,29.9925,73.6922,1.2646,55.8884,65.065
57.2745,13.2075,29.9925,74.5203,1.2565,59.3987,65.065
57.2745,13.4167,29.9925,74.5203,1.2646,54.5023,65.065
58.5527,14.0819,29.4737,74.5203,1.2726,59.0027,65.065
59.4527,14.2278,29.4737,74.5203,1.2846,56.2124,65.065
60.3708,15.0785,29.077,75.3663,1.112,59.2367,68.22
60.3708,15.4028,29.077,75.3663,1.112,59.2367,68.22
60.3708,15.8935,28.5582,75.3663,1.12,55.7984,68.22
60.3708,15.9496,28.5582,75.3663,1.116,58.9667,68.22
60.3708,16.1827,28.2225,75.3663,1.12,55.0603,68.22
61.649,16.4214,28.5887,75.3663,1.112,54.5023,68.22
61.649,16.5707,28.0089,74.3222,1.12,55.1143,68.22
61.649,17.1028,27.3375,74.3222,1.12,58.6427,68.22
62.6571,17.1983,27.9173,73.2421,1.124,56.3744,68.22
62.6571,16.9093,28.8329,73.2421,1.1281,55.3123,68.22
62.6571,17.4248,29.3212,73.2421,1.12,58.9307,68.22
63.3771,17.4768,29.3212,74.1242,1.1321,57.1125,68.22
63.3771,17.6008,29.3212,74.1242,1.12,55.4023,68.22
63.3771,17.9839,29.3212,74.1242,1.112,58.4807,68.22
63.3771,18.515,28.8634,75.0063,1.0919,55.3483,68.22
63.3771,18.657,28.8634,75.0063,1.2605,56.9505,66.52
64.1152,19.1984,28.8634,75.0063,1.2886,59.9748,65.775
64.1152,19.1984,28.8634,75.0063,1.2525,59.9748,65.775
64.1152,19.1301,27.0018,73.9982,1.2766,59.9748,65.775
64.1152,19.0374,26.2694,73.9982,1.2284,59.9748,65.775
64.1152,19.3618,26.2694,73.1341,1.2806,56.8245,65.775
64.1152,19.7928,27.8563,73.1341,1.2646,55.9604,65.775
64.1152,19.5935,28.4972,73.1341,1.2686,59.6148,65.775
64.8353,20.0295,28.4972,74.1602,1.2726,56.8245,65.775
64.8353,20.232,28.4972,74.1602,1.2605,54.9523,65.775
64.8353,20.3257,28.4972,74.1602,1.2565,56.2484,65.775
64.8353,20.3813,28.4972,75.0783,1.2485,59.3627,65.775
64.8353,20.2954,28.4972,75.0783,1.2204,56.9505,65.775
64.8353,19.9745,28.4972,75.0783,1.2485,55.4743,65.775
64.8353,19.8369,28.4972,75.0783,1.2405,55.4743,65.775
64.8353,19.9042,27.7342,75.0783,1.2365,54.5023,65.775
64.8353,19.6862,26.2389,73.6922,1.2324,54.5023,65.775
64.8353,19.6982,26.2389,73.6922,1.2284,58.3546,65.775
64.8353,19.5331,27.6122,73.6922,1.2324,58.3546,65.775
63.1071,19.675,28.4056,73.6922,1.2324,57.5986,65.775
63.1071,19.545,28.7108,73.6922,1.2244,55.2763,65.775
61.919,19.1396,28.7108,73.6922,1.2405,55.2763,65.775
61.919,19.0254,28.7108,74.6823,1.2324,54.3762,65.775
61.919,18.4757,27.7648,74.6823,1.2244,54.3762,65.775
61.919,18.4757,28.8634,74.6823,1.2204,54.3762,65.775
60.4608,17.7501,28.8634,74.6823,1.2365,56.0864,65.775
60.4608,17.5619,28.253,74.6823,1.2445,59.7588,65.775
60.4608,17.5031,28.253,74.6823,1.2405,57.9586,65.775
60.4608,17.3887,28.7718,74.6823,1.108,56.9505,65.775
60.4608,16.9505,28.7718,74.6823,1.1,54.9523,65.775
60.4608,16.9582,28.7718,75.5644,1.104,54.9523,65.775
60.4608,16.6476,28.7718,75.5644,1.112,56.2844,65.775
60.4608,16.4109,27.5817,74.6463,1.116,59.5608,65.775
59.2727,16.1151,26.3915,73.7282,1.116,57.9046,65.775
59.2727,16.0634,26.3915,73.7282,1.112,54.8263,65.775
59.2727,15.5298,26.7272,72.9361,1.12,58.6067,65.775
58.1926,15.5298,28.2836,72.9361,1.116,57.7066,65.775
58.1926,15.4028,28.7413,72.9361,1.116,54.4122,65.775
57.2745,15.2111,28.7413,72.9361,1.1281,59.0027,65.775
57.2745,15.2111,28.2225,72.9361,1.1401,54.7003,65.775
57.2745,15.2111,28.6498,72.9361,1.1321,57.3825,65.775
57.9226,14.585,28.9549,72.9361,1.12,55.4383,65.775
56.8245,14.3844,29.5043,72.9361,1.1361,58.1566,65.775
56.8245,14.1163,29.5043,72.9361,1.1321,55.7984,65.775
56.1044,14.1163,28.2225,72.9361,1.1361,56.5725,65.775
55.4563,13.9427,26.4525,71.82,1.1361,58.6067,65.775
55.4563,13.9427,26.4525,71.82,1.1281,57.7966,65.775
55.4563,13.9427,26.4525,70.4698,1.124,55.7264,65.775
54.5563,13.9427,26.4525,70.4698,1.124,54.8263,65.775
54.5563,13.9427,26.1778,69.2817,1.1361,56.0504,65.775
53.5662,13.9427,26.1778,69.2817,1.108,56.0504,65.775
53.5662,13.9427,26.1778,69.2817,1.1401,56.0504,65.775
54.6463,13.9427,26.7272,69.2817,1.1722,57.5986,65.775
54.6463,13.9427,27.6122,69.2817,1.1843,58.4446,65.775
53.8362,13.9427,28.131,69.2817,1.2084,58.4446,65.775
53.8362,13.9427,28.131,69.2817,1.2124,58.4446,65.775
53.1881,13.9427,26.9713,69.2817,1.2445,58.4446,65.775
53.1881,13.9427,26.2999,69.2817,1.3007,58.4446,65.775
52.5581,13.9427,26.2999,68.1656,1.2967,57.4725,65.775
52.5581,13.9427,26.2999,68.1656,1.2846,55.2763,65.775
52.5581,13.9427,26.2999,67.3015,1.2927,57.6346,65.775
51.748,13.9427,26.2999,67.3015,1.2846,56.9865,64.84
51.748,13.9427,26.2999,66.4194,1.2927,56.9865,64.84
50.9379,11.3651,26.2999,66.4194,1.2967,56.9865,64.84
50.9379,11.3918,26.2999,66.4194,1.2846,56.9865,64.84
50.9379,11.3918,26.2999,65.5554,1.2886,56.2484,64.84
50.9379,11.204,26.2999,65.5554,1.2927,57.1125,64.84
50.9379,11.0787,26.5746,65.5554,1.2886,57.1125,64.84
50.9379,11.0787,26.5746,65.5554,1.2927,57.1125,64.03
51.748,10.7244,27.246,65.5554,1.2886,57.1125,64.03
52.378,10.7244,27.6122,67.2115,1.2726,56.4464,64.03
52.378,10.7244,27.6122,68.1296,1.2686,57.9046,64.03
52.378,10.7244,27.6122,69.1197,1.2726,56.6085,64.03
53.4762,10.7244,27.6122,69.8758,1.2686,56.6085,64.03
53.4762,7.3516,27.6122,69.8758,1.1963,58.3186,65.125
53.4762,7.7923,27.6122,71.0999,1.2846,57.3465,65.125
54.5563,10.2898,27.6122,71.0999,1.2846,57.3465,65.125
55.3663,12.6405,27.6122,72.144,1.2646,57.3465,65.125
57.0945,16.901,28.192,72.144,1.2565,59.1647,65.125
57.8326,20.0596,28.192,72.9361,1.0959,55.2403,67.23
58.9127,19.3995,28.192,72.9361,1.112,59.2007,67.98
58.9127,19.5856,28.192,72.9361,1.112,57.0585,67.98
60.3708,14.4981,28.192,73.7282,1.12,55.6004,69.0
60.3708,15.8239,28.192,73.7282,1.104,57.7966,69.0
61.3789,15.8239,27.8868,73.7282,1.1481,58.7687,69.0
61.3789,17.7155,27.8868,73.7282,1.108,59.6868,69.0
62.369,18.3583,27.8868,73.7282,1.0678,58.5167,70.79
62.369,19.192,27.8868,74.6463,1.116,55.2403,70.79
63.3771,19.5645,27.8868,74.6463,1.1281,58.3906,70.79
63.3771,20.2563,27.8868,74.6463,1.108,56.9505,71.53
64.1152,20.3537,27.8868,74.6463,1.1521,56.9505,71.53
64.1152,20.8151,27.8868,74.6463,1.1441,58.3906,71.53
64.1152,20.9341,27.246,75.5284,1.1481,56.4464,71.53
64.8353,21.3898,26.9103,73.8002,1.1481,58.4807,71.53
64.8353,21.5332,26.9103,73.8002,1.1481,57.1485,71.53
64.8353,21.5196,26.9103,73.8002,1.1441,55.8884,71.53
64.8353,21.4652,26.9103,73.8002,1.2846,55.8884,71.53
66.0234,21.5859,26.9103,73.8002,1.2846,58.6067,70.315
66.0234,21.6519,23.6754,75.4383,1.104,55.7984,70.315
66.0234,21.9379,25.0182,72.9361,1.12,55.7984,70.315
66.0234,21.8618,26.7882,72.9361,1.108,55.7984,71.425
66.0234,21.9604,27.5511,72.9361,1.1802,57.6706,74.88
66.0234,21.9672,27.5511,72.9361,1.1963,57.6706,74.88
66.0234,21.6839,27.9479,73.8902,1.1722,56.5725,74.88
66.0234,21.8244,28.5277,73.8902,1.1722,56.5725,74.88
66.0234,21.8244,28.5277,73.8902,1.1401,55.7984,74.88
66.0234,22.0646,25.9032,74.8803,1.1521,57.2745,74.88
66.0234,22.3067,28.3141,74.8803,1.1441,57.2745,74.88
66.0234,22.2459,28.3141,74.8803,1.1361,57.2745,74.88
66.0234,22.0646,28.3141,73.9622,1.1281,56.1224,74.88
66.0234,21.9699,27.6427,73.9622,1.1401,57.0585,74.88
66.0234,21.8763,27.246,73.0981,1.1401,57.6346,74.88
66.0234,21.6386,27.5817,73.0981,1.1562,57.6346,74.88
66.0234,21.5416,27.9784,73.0981,1.1722,57.6346,74.88
64.8353,21.3913,28.2836,74.1242,1.2084,57.6346,74.88
64.8353,21.073,28.2836,74.1242,1.2164,57.6346,74.88
64.1152,20.9825,25.0792,72.6481,1.2405,56.8965,74.88
63.3771,20.3141,25.3844,72.6481,1.2605,56.8965,74.88
63.3771,19.7596,25.3844,73.4041,1.2605,56.8965,73.56
62.6571,19.4034,25.3844,74.3222,1.2927,58.9307,73.56
62.6571,19.1265,26.1168,74.3222,1.2726,56.0864,72.375
62.6571,18.4453,26.422,74.3222,1.2686,56.0864,72.375
62.6571,18.1693,26.6966,74.3222,1.2445,59.0747,72.375
61.829,17.838,26.6966,74.3222,1.1802,55.6004,72.375
61.829,18.0136,29.2906,72.9721,1.1802,58.7687,72.375
61.829,17.818,29.2906,72.9721,1.1802,57.0225,72.375
61.829,17.818,28.3446,73.9982,1.1722,55.8884,71.02
60.8209,17.3382,28.3446,73.9982,1.2525,55.8884,71.02
60.8209,17.2983,27.7342,73.9982,1.2525,59.6508,71.02
